state,counts_all,updated_date,scrape_date
ALABAMA,104856,2025-05-30,2025-05-30
ALASKA,20949,2025-05-30,2025-05-30
AMERICAN SAMOA,134,2025-05-30,2025-05-30
ARIZONA,128271,2025-05-30,2025-05-30
ARKANSAS,62357,2025-05-30,2025-05-30
CALIFORNIA,681321,2025-05-30,2025-05-30
COLORADO,97768,2025-05-30,2025-05-30
CONNECTICUT,94413,2025-05-30,2025-05-30
DELAWARE,25182,2025-05-30,2025-05-30
DISTRICT OF COLUMBIA,47907,2025-05-30,2025-05-30
FLORIDA,442686,2025-05-30,2025-05-30
GEORGIA,171717,2025-05-30,2025-05-30
GUAM,1472,2025-05-30,2025-05-30
HAWAII,43122,2025-05-30,2025-05-30
IDAHO,34192,2025-05-30,2025-05-30
ILLINOIS,265268,2025-05-30,2025-05-30
INDIANA,155278,2025-05-30,2025-05-30
IOWA,66751,2025-05-30,2025-05-30
KANSAS,62192,2025-05-30,2025-05-30
KENTUCKY,90865,2025-05-30,2025-05-30
LOUISIANA,88354,2025-05-30,2025-05-30
MAINE,30458,2025-05-30,2025-05-30
MARYLAND,101495,2025-05-30,2025-05-30
MASSACHUSETTS,182813,2025-05-30,2025-05-30
MICHIGAN,198394,2025-05-30,2025-05-30
MINNESOTA,153853,2025-05-30,2025-05-30
MISSISSIPPI,66638,2025-05-30,2025-05-30
MISSOURI,138793,2025-05-30,2025-05-30
MONTANA,27336,2025-05-30,2025-05-30
NEBRASKA,37128,2025-05-30,2025-05-30
NEVADA,66108,2025-05-30,2025-05-30
NEW HAMPSHIRE,30675,2025-05-30,2025-05-30
NEW JERSEY,176782,2025-05-30,2025-05-30
NEW MEXICO,36780,2025-05-30,2025-05-30
NEW YORK,581772,2025-05-30,2025-05-30
NORTH CAROLINA,186064,2025-05-30,2025-05-30
NORTH DAKOTA,20057,2025-05-30,2025-05-30
NORTHERN MARIANA ISLANDS,4403,2025-05-30,2025-05-30
OHIO,289266,2025-05-30,2025-05-30
OKLAHOMA,70885,2025-05-30,2025-05-30
OREGON,96006,2025-05-30,2025-05-30
PENNSYLVANIA,285025,2025-05-30,2025-05-30
RHODE ISLAND,23174,2025-05-30,2025-05-30
SOUTH CAROLINA,99118,2025-05-30,2025-05-30
SOUTH DAKOTA,22808,2025-05-30,2025-05-30
TENNESSEE,146095,2025-05-30,2025-05-30
TEXAS,523128,2025-05-30,2025-05-30
UTAH,47100,2025-05-30,2025-05-30
VERMONT,12504,2025-05-30,2025-05-30
VIRGIN ISLANDS,1358,2025-05-30,2025-05-30
VIRGINIA,148205,2025-05-30,2025-05-30
WASHINGTON,116201,2025-05-30,2025-05-30
WEST VIRGINIA,42379,2025-05-30,2025-05-30
WISCONSIN,127460,2025-05-30,2025-05-30
WYOMING,9217,2025-05-30,2025-05-30
