state,counts_lpn,updated_date,scrape_date
ALABAMA,17143,2021-11-13,2021-11-14
ALASKA,750,2021-11-13,2021-11-14
AMERICAN SAMOA,132,2021-11-13,2021-11-14
ARIZONA,10752,2021-11-13,2021-11-14
ARKANSAS,14201,2021-11-13,2021-11-14
CALIFORNIA-RN (Non-Participating),NA,2021-11-13,2021-11-14
CALIFORNIA-VN,105554,2021-11-13,2021-11-14
COLORADO,7971,2021-11-13,2021-11-14
CONNECTICUT,13741,2021-11-13,2021-11-14
DELAWARE,3148,2021-11-13,2021-11-14
DISTRICT OF COLUMBIA,2162,2021-11-13,2021-11-14
FLORIDA,60742,2021-11-13,2021-11-14
GEORGIA,29574,2021-11-13,2021-11-14
GUAM,198,2021-11-13,2021-11-14
HAWAII,1651,2021-11-13,2021-11-14
IDAHO,3486,2021-11-13,2021-11-14
ILLINOIS,25473,2021-11-13,2021-11-14
INDIANA,22793,2021-11-13,2021-11-14
IOWA,10191,2021-11-13,2021-11-14
KANSAS,9670,2021-11-13,2021-11-14
KENTUCKY,12617,2021-11-13,2021-11-14
LOUISIANA-PN,21749,2021-11-13,2021-11-14
LOUISIANA-RN (Non-Participating),NA,2021-11-13,2021-11-14
MAINE,1911,2021-11-13,2021-11-14
MARYLAND,11323,2021-11-13,2021-11-14
MASSACHUSETTS,20247,2021-11-13,2021-11-14
MICHIGAN (Non-Participating),NA,2021-11-13,2021-11-14
MINNESOTA,19686,2021-11-13,2021-11-14
MISSISSIPPI,14087,2021-11-13,2021-11-14
MISSOURI,24440,2021-11-13,2021-11-14
MONTANA,2406,2021-11-13,2021-11-14
NEBRASKA,6019,2021-11-13,2021-11-14
NEVADA,4411,2021-11-13,2021-11-14
NEW HAMPSHIRE,3087,2021-11-13,2021-11-14
NEW JERSEY,23670,2021-11-13,2021-11-14
NEW MEXICO,2485,2021-11-13,2021-11-14
NEW YORK,86749,2021-11-13,2021-11-14
NORTH CAROLINA,22720,2021-11-13,2021-11-14
NORTH DAKOTA,3432,2021-11-13,2021-11-14
NORTHERN MARIANA ISLANDS,46,2021-11-13,2021-11-14
OHIO,53318,2021-11-13,2021-11-14
OKLAHOMA,15676,2021-11-13,2021-11-14
OREGON,6030,2021-11-13,2021-11-14
PENNSYLVANIA,52334,2021-11-13,2021-11-14
RHODE ISLAND,2514,2021-11-13,2021-11-14
SOUTH CAROLINA,12276,2021-11-13,2021-11-14
SOUTH DAKOTA,2685,2021-11-13,2021-11-14
TENNESSEE,30064,2021-11-13,2021-11-14
TEXAS,105903,2021-11-13,2021-11-14
UTAH,2759,2021-11-13,2021-11-14
VERMONT,2556,2021-11-13,2021-11-14
VIRGIN ISLANDS,91,2021-11-13,2021-11-14
VIRGINIA,26986,2021-11-13,2021-11-14
WASHINGTON,11112,2021-11-13,2021-11-14
WEST VIRGINIA-PN,7905,2021-11-13,2021-11-14
WEST VIRGINIA-RN (Non-Participating),NA,2021-11-13,2021-11-14
WISCONSIN,14968,2021-11-13,2021-11-14
WYOMING,846,2021-11-13,2021-11-14
TOTALS,968440,2021-11-13,2021-11-14
