state,counts_rn,updated_date,scrape_date
ALABAMA,90827,2026-01-05,2026-01-31
ALASKA,22324,2026-01-05,2026-01-31
AMERICAN SAMOA,159,2026-01-05,2026-01-31
ARIZONA,116943,2026-01-05,2026-01-31
ARKANSAS,49202,2026-01-05,2026-01-31
CALIFORNIA-RN,592136,2026-01-05,2026-01-31
CALIFORNIA-VN (Non-Participating),NA,2026-01-05,2026-01-31
COLORADO,88874,2026-01-05,2026-01-31
CONNECTICUT,81763,2026-01-05,2026-01-31
DELAWARE,19062,2026-01-05,2026-01-31
DISTRICT OF COLUMBIA,48957,2026-01-05,2026-01-31
FLORIDA,390394,2026-01-05,2026-01-31
GEORGIA,149360,2026-01-05,2026-01-31
GUAM,1165,2026-01-05,2026-01-31
HAWAII,34481,2026-01-05,2026-01-31
IDAHO,28490,2026-01-05,2026-01-31
ILLINOIS,254485,2026-01-05,2026-01-31
INDIANA,127479,2026-01-05,2026-01-31
IOWA,58512,2026-01-05,2026-01-31
KANSAS,53433,2026-01-05,2026-01-31
KENTUCKY,77962,2026-01-05,2026-01-31
LOUISIANA-PN (Non-Participating),NA,2026-01-05,2026-01-31
LOUISIANA-RN,68210,2026-01-05,2026-01-31
MAINE,28675,2026-01-05,2026-01-31
MARYLAND,90553,2026-01-05,2026-01-31
MASSACHUSETTS,169994,2026-01-05,2026-01-31
MICHIGAN,180811,2026-01-05,2026-01-31
MINNESOTA,139038,2026-01-05,2026-01-31
MISSISSIPPI,54120,2026-01-05,2026-01-31
MISSOURI,118662,2026-01-05,2026-01-31
MONTANA,27123,2026-01-05,2026-01-31
NEBRASKA,32999,2026-01-05,2026-01-31
NEVADA,62771,2026-01-05,2026-01-31
NEW HAMPSHIRE,27694,2026-01-05,2026-01-31
NEW JERSEY,152545,2026-01-05,2026-01-31
NEW MEXICO,34589,2026-01-05,2026-01-31
NEW YORK,531321,2026-01-05,2026-01-31
NORTH CAROLINA,164947,2026-01-05,2026-01-31
NORTH DAKOTA,16812,2026-01-05,2026-01-31
NORTHERN MARIANA ISLANDS,3852,2026-01-05,2026-01-31
OHIO,226812,2026-01-05,2026-01-31
OKLAHOMA,56190,2026-01-05,2026-01-31
OREGON,91063,2026-01-05,2026-01-31
PENNSYLVANIA,236088,2026-01-05,2026-01-31
RHODE ISLAND,21835,2026-01-05,2026-01-31
SOUTH CAROLINA,90078,2026-01-05,2026-01-31
SOUTH DAKOTA,20287,2026-01-05,2026-01-31
TENNESSEE,117980,2026-01-05,2026-01-31
TEXAS,427262,2026-01-05,2026-01-31
UTAH,46673,2026-01-05,2026-01-31
VERMONT,11745,2026-01-05,2026-01-31
VIRGIN ISLANDS,1085,2026-01-05,2026-01-31
VIRGINIA,123033,2026-01-05,2026-01-31
WASHINGTON,106849,2026-01-05,2026-01-31
WEST VIRGINIA-PN (Non-Participating),NA,2026-01-05,2026-01-31
WEST VIRGINIA-RN,35938,2026-01-05,2026-01-31
WISCONSIN,121772,2026-01-05,2026-01-31
WYOMING,8784,2026-01-05,2026-01-31
TOTALS,5934198,2026-01-05,2026-01-31
