state,counts_lpn,updated_date,scrape_date
ALABAMA,16813,2026-01-05,2026-02-06
ALASKA,850,2026-01-05,2026-02-06
AMERICAN SAMOA,69,2026-01-05,2026-02-06
ARIZONA,10911,2026-01-05,2026-02-06
ARKANSAS,13790,2026-01-05,2026-02-06
CALIFORNIA-RN (Non-Participating),NA,2026-01-05,2026-02-06
CALIFORNIA-VN,115536,2026-01-05,2026-02-06
COLORADO,7909,2026-01-05,2026-02-06
CONNECTICUT,12809,2026-01-05,2026-02-06
DELAWARE,3390,2026-01-05,2026-02-06
DISTRICT OF COLUMBIA,3041,2026-01-05,2026-02-06
FLORIDA,59436,2026-01-05,2026-02-06
GEORGIA,28318,2026-01-05,2026-02-06
GUAM,181,2026-01-05,2026-02-06
HAWAII,1836,2026-01-05,2026-02-06
IDAHO,3463,2026-01-05,2026-02-06
ILLINOIS,25364,2026-01-05,2026-02-06
INDIANA,21405,2026-01-05,2026-02-06
IOWA,8827,2026-01-05,2026-02-06
KANSAS,9023,2026-01-05,2026-02-06
KENTUCKY,12334,2026-01-05,2026-02-06
LOUISIANA-PN,22331,2026-01-05,2026-02-06
LOUISIANA-RN (Non-Participating),NA,2026-01-05,2026-02-06
MAINE,1571,2026-01-05,2026-02-06
MARYLAND,11323,2026-01-05,2026-02-06
MASSACHUSETTS,21408,2026-01-05,2026-02-06
MICHIGAN,20758,2026-01-05,2026-02-06
MINNESOTA,17183,2026-01-05,2026-02-06
MISSISSIPPI,12948,2026-01-05,2026-02-06
MISSOURI,23858,2026-01-05,2026-02-06
MONTANA,2206,2026-01-05,2026-02-06
NEBRASKA,4776,2026-01-05,2026-02-06
NEVADA,4748,2026-01-05,2026-02-06
NEW HAMPSHIRE,3136,2026-01-05,2026-02-06
NEW JERSEY,24223,2026-01-05,2026-02-06
NEW MEXICO,2481,2026-01-05,2026-02-06
NEW YORK,79178,2026-01-05,2026-02-06
NORTH CAROLINA,22924,2026-01-05,2026-02-06
NORTH DAKOTA,2472,2026-01-05,2026-02-06
NORTHERN MARIANA ISLANDS,52,2026-01-05,2026-02-06
OHIO,54263,2026-01-05,2026-02-06
OKLAHOMA,16125,2026-01-05,2026-02-06
OREGON,6740,2026-01-05,2026-02-06
PENNSYLVANIA,51594,2026-01-05,2026-02-06
RHODE ISLAND,2676,2026-01-05,2026-02-06
SOUTH CAROLINA,12813,2026-01-05,2026-02-06
SOUTH DAKOTA,2783,2026-01-05,2026-02-06
TENNESSEE,29189,2026-01-05,2026-02-06
TEXAS,100397,2026-01-05,2026-02-06
UTAH,2850,2026-01-05,2026-02-06
VERMONT,1791,2026-01-05,2026-02-06
VIRGIN ISLANDS,79,2026-01-05,2026-02-06
VIRGINIA,26026,2026-01-05,2026-02-06
WASHINGTON,10145,2026-01-05,2026-02-06
WEST VIRGINIA-PN,7442,2026-01-05,2026-02-06
WEST VIRGINIA-RN (Non-Participating),NA,2026-01-05,2026-02-06
WISCONSIN,10829,2026-01-05,2026-02-06
WYOMING,844,2026-01-05,2026-02-06
TOTALS,969467,2026-01-05,2026-02-06
