state,counts_all,updated_date,scrape_date
ALABAMA,102595,2025-01-04,2025-01-04
ALASKA,19091,2025-01-04,2025-01-04
AMERICAN SAMOA,69,2025-01-04,2025-01-04
ARIZONA,125718,2025-01-04,2025-01-04
ARKANSAS,61724,2025-01-04,2025-01-04
CALIFORNIA,662269,2025-01-04,2025-01-04
COLORADO,95174,2025-01-04,2025-01-04
CONNECTICUT,95476,2025-01-04,2025-01-04
DELAWARE,24672,2025-01-04,2025-01-04
DISTRICT OF COLUMBIA,44699,2025-01-04,2025-01-04
FLORIDA,446337,2025-01-04,2025-01-04
GEORGIA,177083,2025-01-04,2025-01-04
GUAM,1440,2025-01-04,2025-01-04
HAWAII,40848,2025-01-04,2025-01-04
IDAHO,32996,2025-01-04,2025-01-04
ILLINOIS,283341,2025-01-04,2025-01-04
INDIANA,151704,2025-01-04,2025-01-04
IOWA,67038,2025-01-04,2025-01-04
KANSAS,62046,2025-01-04,2025-01-04
KENTUCKY,88354,2025-01-04,2025-01-04
LOUISIANA,89077,2025-01-04,2025-01-04
MAINE,30513,2025-01-04,2025-01-04
MARYLAND,100361,2025-01-04,2025-01-04
MASSACHUSETTS,177597,2025-01-04,2025-01-04
MICHIGAN,195894,2025-01-04,2025-01-04
MINNESOTA,151023,2025-01-04,2025-01-04
MISSISSIPPI,64780,2025-01-04,2025-01-04
MISSOURI,147077,2025-01-04,2025-01-04
MONTANA,27643,2025-01-04,2025-01-04
NEBRASKA,36439,2025-01-04,2025-01-04
NEVADA,65010,2025-01-04,2025-01-04
NEW HAMPSHIRE,30511,2025-01-04,2025-01-04
NEW JERSEY,173291,2025-01-04,2025-01-04
NEW MEXICO,36307,2025-01-04,2025-01-04
NEW YORK,564065,2025-01-04,2025-01-04
NORTH CAROLINA,184433,2025-01-04,2025-01-04
NORTH DAKOTA,19293,2025-01-04,2025-01-04
NORTHERN MARIANA ISLANDS,4600,2025-01-04,2025-01-04
OHIO,284016,2025-01-04,2025-01-04
OKLAHOMA,69769,2025-01-04,2025-01-04
OREGON,93100,2025-01-04,2025-01-04
PENNSYLVANIA,286831,2025-01-04,2025-01-04
RHODE ISLAND,28466,2025-01-04,2025-01-04
SOUTH CAROLINA,96336,2025-01-04,2025-01-04
SOUTH DAKOTA,22705,2025-01-04,2025-01-04
TENNESSEE,146049,2025-01-04,2025-01-04
TEXAS,515220,2025-01-04,2025-01-04
UTAH,50338,2025-01-04,2025-01-04
VERMONT,14710,2025-01-04,2025-01-04
VIRGIN ISLANDS,1397,2025-01-04,2025-01-04
VIRGINIA,146911,2025-01-04,2025-01-04
WASHINGTON,118327,2025-01-04,2025-01-04
WEST VIRGINIA,41073,2025-01-04,2025-01-04
WISCONSIN,126621,2025-01-04,2025-01-04
WYOMING,8821,2025-01-04,2025-01-04
