state,counts_lpn,updated_date,scrape_date
ALABAMA,16776,2025-12-13,2025-12-13
ALASKA,844,2025-12-13,2025-12-13
AMERICAN SAMOA,70,2025-12-13,2025-12-13
ARIZONA,10881,2025-12-13,2025-12-13
ARKANSAS,13735,2025-12-13,2025-12-13
CALIFORNIA-RN (Non-Participating),NA,2025-12-13,2025-12-13
CALIFORNIA-VN,115738,2025-12-13,2025-12-13
COLORADO,7879,2025-12-13,2025-12-13
CONNECTICUT,12848,2025-12-13,2025-12-13
DELAWARE,3374,2025-12-13,2025-12-13
DISTRICT OF COLUMBIA,3034,2025-12-13,2025-12-13
FLORIDA,59210,2025-12-13,2025-12-13
GEORGIA,28264,2025-12-13,2025-12-13
GUAM,181,2025-12-13,2025-12-13
HAWAII,1823,2025-12-13,2025-12-13
IDAHO,3447,2025-12-13,2025-12-13
ILLINOIS,25269,2025-12-13,2025-12-13
INDIANA,21345,2025-12-13,2025-12-13
IOWA,8887,2025-12-13,2025-12-13
KANSAS,9079,2025-12-13,2025-12-13
KENTUCKY,12195,2025-12-13,2025-12-13
LOUISIANA-PN,22134,2025-12-13,2025-12-13
LOUISIANA-RN (Non-Participating),NA,2025-12-13,2025-12-13
MAINE,1576,2025-12-13,2025-12-13
MARYLAND,11339,2025-12-13,2025-12-13
MASSACHUSETTS,21391,2025-12-13,2025-12-13
MICHIGAN,20776,2025-12-13,2025-12-13
MINNESOTA,17298,2025-12-13,2025-12-13
MISSISSIPPI,14927,2025-12-13,2025-12-13
MISSOURI,23815,2025-12-13,2025-12-13
MONTANA,2203,2025-12-13,2025-12-13
NEBRASKA,4753,2025-12-13,2025-12-13
NEVADA,4776,2025-12-13,2025-12-13
NEW HAMPSHIRE,3137,2025-12-13,2025-12-13
NEW JERSEY,24145,2025-12-13,2025-12-13
NEW MEXICO,2484,2025-12-13,2025-12-13
NEW YORK,79010,2025-12-13,2025-12-13
NORTH CAROLINA,22994,2025-12-13,2025-12-13
NORTH DAKOTA,2853,2025-12-13,2025-12-13
NORTHERN MARIANA ISLANDS,52,2025-12-13,2025-12-13
OHIO,54069,2025-12-13,2025-12-13
OKLAHOMA,16309,2025-12-13,2025-12-13
OREGON,6740,2025-12-13,2025-12-13
PENNSYLVANIA,51474,2025-12-13,2025-12-13
RHODE ISLAND,2645,2025-12-13,2025-12-13
SOUTH CAROLINA,12789,2025-12-13,2025-12-13
SOUTH DAKOTA,2811,2025-12-13,2025-12-13
TENNESSEE,29170,2025-12-13,2025-12-13
TEXAS,100722,2025-12-13,2025-12-13
UTAH,2828,2025-12-13,2025-12-13
VERMONT,1785,2025-12-13,2025-12-13
VIRGIN ISLANDS,79,2025-12-13,2025-12-13
VIRGINIA,26139,2025-12-13,2025-12-13
WASHINGTON,10189,2025-12-13,2025-12-13
WEST VIRGINIA-PN,7427,2025-12-13,2025-12-13
WEST VIRGINIA-RN (Non-Participating),NA,2025-12-13,2025-12-13
WISCONSIN,10794,2025-12-13,2025-12-13
WYOMING,832,2025-12-13,2025-12-13
TOTALS,971344,2025-12-13,2025-12-13
