state,counts_rn,updated_date,scrape_date
ALABAMA,94872,2022-04-28,2022-04-29
ALASKA,19056,2022-04-28,2022-04-29
AMERICAN SAMOA,166,2022-04-28,2022-04-29
ARIZONA,105619,2022-04-28,2022-04-29
ARKANSAS,45071,2022-04-28,2022-04-29
CALIFORNIA-RN,473864,2022-04-28,2022-04-29
CALIFORNIA-VN (Non-Participating),NA,2022-04-28,2022-04-29
COLORADO,83394,2022-04-28,2022-04-29
CONNECTICUT,84248,2022-04-28,2022-04-29
DELAWARE,19860,2022-04-28,2022-04-29
DISTRICT OF COLUMBIA,31267,2022-04-28,2022-04-29
FLORIDA,355312,2022-04-28,2022-04-29
GEORGIA,136584,2022-04-28,2022-04-29
GUAM,1647,2022-04-28,2022-04-29
HAWAII,28881,2022-04-28,2022-04-29
IDAHO,26821,2022-04-28,2022-04-29
ILLINOIS,224809,2022-04-28,2022-04-29
INDIANA,122549,2022-04-28,2022-04-29
IOWA,58900,2022-04-28,2022-04-29
KANSAS,53395,2022-04-28,2022-04-29
KENTUCKY,73742,2022-04-28,2022-04-29
LOUISIANA-PN (Non-Participating),NA,2022-04-28,2022-04-29
LOUISIANA-RN,63796,2022-04-28,2022-04-29
MAINE,28202,2022-04-28,2022-04-29
MARYLAND,87149,2022-04-28,2022-04-29
MASSACHUSETTS,158165,2022-04-28,2022-04-29
MICHIGAN (Non-Participating),NA,2022-04-28,2022-04-29
MINNESOTA,121044,2022-04-28,2022-04-29
MISSISSIPPI,51281,2022-04-28,2022-04-29
MISSOURI,118158,2022-04-28,2022-04-29
MONTANA,20121,2022-04-28,2022-04-29
NEBRASKA,31784,2022-04-28,2022-04-29
NEVADA,53968,2022-04-28,2022-04-29
NEW HAMPSHIRE,25883,2022-04-28,2022-04-29
NEW JERSEY,142413,2022-04-28,2022-04-29
NEW MEXICO,30586,2022-04-28,2022-04-29
NEW YORK,364306,2022-04-28,2022-04-29
NORTH CAROLINA,150295,2022-04-28,2022-04-29
NORTH DAKOTA,16315,2022-04-28,2022-04-29
NORTHERN MARIANA ISLANDS,3438,2022-04-28,2022-04-29
OHIO,227170,2022-04-28,2022-04-29
OKLAHOMA,51606,2022-04-28,2022-04-29
OREGON,75327,2022-04-28,2022-04-29
PENNSYLVANIA,237914,2022-04-28,2022-04-29
RHODE ISLAND,26207,2022-04-28,2022-04-29
SOUTH CAROLINA,78987,2022-04-28,2022-04-29
SOUTH DAKOTA,19377,2022-04-28,2022-04-29
TENNESSEE,111007,2022-04-28,2022-04-29
TEXAS,370171,2022-04-28,2022-04-29
UTAH,41547,2022-04-28,2022-04-29
VERMONT,21002,2022-04-28,2022-04-29
VIRGIN ISLANDS,1375,2022-04-28,2022-04-29
VIRGINIA,113471,2022-04-28,2022-04-29
WASHINGTON,120482,2022-04-28,2022-04-29
WEST VIRGINIA-PN (Non-Participating),NA,2022-04-28,2022-04-29
WEST VIRGINIA-RN,34065,2022-04-28,2022-04-29
WISCONSIN,113592,2022-04-28,2022-04-29
WYOMING,9132,2022-04-28,2022-04-29
TOTALS,5159393,2022-04-28,2022-04-29
