state,counts_lpn,updated_date,scrape_date
ALABAMA,17306,2022-01-21,2022-01-22
ALASKA,765,2022-01-21,2022-01-22
AMERICAN SAMOA,132,2022-01-21,2022-01-22
ARIZONA,10856,2022-01-21,2022-01-22
ARKANSAS,14258,2022-01-21,2022-01-22
CALIFORNIA-RN (Non-Participating),NA,2022-01-21,2022-01-22
CALIFORNIA-VN,105813,2022-01-21,2022-01-22
COLORADO,8058,2022-01-21,2022-01-22
CONNECTICUT,13847,2022-01-21,2022-01-22
DELAWARE,3178,2022-01-21,2022-01-22
DISTRICT OF COLUMBIA,2184,2022-01-21,2022-01-22
FLORIDA,61691,2022-01-21,2022-01-22
GEORGIA,29893,2022-01-21,2022-01-22
GUAM,211,2022-01-21,2022-01-22
HAWAII,1692,2022-01-21,2022-01-22
IDAHO,3534,2022-01-21,2022-01-22
ILLINOIS,25702,2022-01-21,2022-01-22
INDIANA,22990,2022-01-21,2022-01-22
IOWA,10016,2022-01-21,2022-01-22
KANSAS,9569,2022-01-21,2022-01-22
KENTUCKY,12822,2022-01-21,2022-01-22
LOUISIANA-PN,21861,2022-01-21,2022-01-22
LOUISIANA-RN (Non-Participating),NA,2022-01-21,2022-01-22
MAINE,1908,2022-01-21,2022-01-22
MARYLAND,11278,2022-01-21,2022-01-22
MASSACHUSETTS,19961,2022-01-21,2022-01-22
MICHIGAN (Non-Participating),NA,2022-01-21,2022-01-22
MINNESOTA,19537,2022-01-21,2022-01-22
MISSISSIPPI,12612,2022-01-21,2022-01-22
MISSOURI,24629,2022-01-21,2022-01-22
MONTANA,2420,2022-01-21,2022-01-22
NEBRASKA,5240,2022-01-21,2022-01-22
NEVADA,4393,2022-01-21,2022-01-22
NEW HAMPSHIRE,3085,2022-01-21,2022-01-22
NEW JERSEY,23948,2022-01-21,2022-01-22
NEW MEXICO,2461,2022-01-21,2022-01-22
NEW YORK,68180,2022-01-21,2022-01-22
NORTH CAROLINA,22726,2022-01-21,2022-01-22
NORTH DAKOTA,3024,2022-01-21,2022-01-22
NORTHERN MARIANA ISLANDS,47,2022-01-21,2022-01-22
OHIO,53861,2022-01-21,2022-01-22
OKLAHOMA,15416,2022-01-21,2022-01-22
OREGON,6013,2022-01-21,2022-01-22
PENNSYLVANIA,52844,2022-01-21,2022-01-22
RHODE ISLAND,2594,2022-01-21,2022-01-22
SOUTH CAROLINA,12380,2022-01-21,2022-01-22
SOUTH DAKOTA,2682,2022-01-21,2022-01-22
TENNESSEE,29986,2022-01-21,2022-01-22
TEXAS,105316,2022-01-21,2022-01-22
UTAH,2841,2022-01-21,2022-01-22
VERMONT,2611,2022-01-21,2022-01-22
VIRGIN ISLANDS,92,2022-01-21,2022-01-22
VIRGINIA,26938,2022-01-21,2022-01-22
WASHINGTON,11056,2022-01-21,2022-01-22
WEST VIRGINIA-PN,8034,2022-01-21,2022-01-22
WEST VIRGINIA-RN (Non-Participating),NA,2022-01-21,2022-01-22
WISCONSIN,15114,2022-01-21,2022-01-22
WYOMING,878,2022-01-21,2022-01-22
TOTALS,950483,2022-01-21,2022-01-22
