state,counts_rn,updated_date,scrape_date
ALABAMA,88423,2025-05-17,2025-05-18
ALASKA,20050,2025-05-17,2025-05-18
AMERICAN SAMOA,109,2025-05-17,2025-05-18
ARIZONA,116808,2025-05-17,2025-05-18
ARKANSAS,48369,2025-05-17,2025-05-18
CALIFORNIA-RN,565427,2025-05-17,2025-05-18
CALIFORNIA-VN (Non-Participating),NA,2025-05-17,2025-05-18
COLORADO,90095,2025-05-17,2025-05-18
CONNECTICUT,81359,2025-05-17,2025-05-18
DELAWARE,22009,2025-05-17,2025-05-18
DISTRICT OF COLUMBIA,44760,2025-05-17,2025-05-18
FLORIDA,375781,2025-05-17,2025-05-18
GEORGIA,144163,2025-05-17,2025-05-18
GUAM,1279,2025-05-17,2025-05-18
HAWAII,40701,2025-05-17,2025-05-18
IDAHO,30734,2025-05-17,2025-05-18
ILLINOIS,241010,2025-05-17,2025-05-18
INDIANA,134437,2025-05-17,2025-05-18
IOWA,58052,2025-05-17,2025-05-18
KANSAS,53076,2025-05-17,2025-05-18
KENTUCKY,77801,2025-05-17,2025-05-18
LOUISIANA-PN (Non-Participating),NA,2025-05-17,2025-05-18
LOUISIANA-RN,66786,2025-05-17,2025-05-18
MAINE,28775,2025-05-17,2025-05-18
MARYLAND,90045,2025-05-17,2025-05-18
MASSACHUSETTS,162115,2025-05-17,2025-05-18
MICHIGAN,177515,2025-05-17,2025-05-18
MINNESOTA,135814,2025-05-17,2025-05-18
MISSISSIPPI,52177,2025-05-17,2025-05-18
MISSOURI,115617,2025-05-17,2025-05-18
MONTANA,25045,2025-05-17,2025-05-18
NEBRASKA,31657,2025-05-17,2025-05-18
NEVADA,61248,2025-05-17,2025-05-18
NEW HAMPSHIRE,27436,2025-05-17,2025-05-18
NEW JERSEY,152074,2025-05-17,2025-05-18
NEW MEXICO,34223,2025-05-17,2025-05-18
NEW YORK,503487,2025-05-17,2025-05-18
NORTH CAROLINA,162371,2025-05-17,2025-05-18
NORTH DAKOTA,17195,2025-05-17,2025-05-18
NORTHERN MARIANA ISLANDS,4367,2025-05-17,2025-05-18
OHIO,237280,2025-05-17,2025-05-18
OKLAHOMA,53917,2025-05-17,2025-05-18
OREGON,89371,2025-05-17,2025-05-18
PENNSYLVANIA,234709,2025-05-17,2025-05-18
RHODE ISLAND,20714,2025-05-17,2025-05-18
SOUTH CAROLINA,86440,2025-05-17,2025-05-18
SOUTH DAKOTA,20065,2025-05-17,2025-05-18
TENNESSEE,116666,2025-05-17,2025-05-18
TEXAS,420842,2025-05-17,2025-05-18
UTAH,44288,2025-05-17,2025-05-18
VERMONT,10893,2025-05-17,2025-05-18
VIRGIN ISLANDS,1273,2025-05-17,2025-05-18
VIRGINIA,121665,2025-05-17,2025-05-18
WASHINGTON,106204,2025-05-17,2025-05-18
WEST VIRGINIA-PN (Non-Participating),NA,2025-05-17,2025-05-18
WEST VIRGINIA-RN,34586,2025-05-17,2025-05-18
WISCONSIN,117315,2025-05-17,2025-05-18
WYOMING,8388,2025-05-17,2025-05-18
TOTALS,5807006,2025-05-17,2025-05-18
