state,counts_lpn,updated_date,scrape_date
ALABAMA,17668,2022-10-29,2022-10-30
ALASKA,612,2022-10-29,2022-10-30
AMERICAN SAMOA,132,2022-10-29,2022-10-30
ARIZONA,10897,2022-10-29,2022-10-30
ARKANSAS,14044,2022-10-29,2022-10-30
CALIFORNIA-RN (Non-Participating),NA,2022-10-29,2022-10-30
CALIFORNIA-VN,107766,2022-10-29,2022-10-30
COLORADO,8525,2022-10-29,2022-10-30
CONNECTICUT,14265,2022-10-29,2022-10-30
DELAWARE,2879,2022-10-29,2022-10-30
DISTRICT OF COLUMBIA,2287,2022-10-29,2022-10-30
FLORIDA,65781,2022-10-29,2022-10-30
GEORGIA,30422,2022-10-29,2022-10-30
GUAM,222,2022-10-29,2022-10-30
HAWAII,1949,2022-10-29,2022-10-30
IDAHO,3223,2022-10-29,2022-10-30
ILLINOIS,26950,2022-10-29,2022-10-30
INDIANA,23831,2022-10-29,2022-10-30
IOWA,9998,2022-10-29,2022-10-30
KANSAS,9536,2022-10-29,2022-10-30
KENTUCKY,13499,2022-10-29,2022-10-30
LOUISIANA-PN,21674,2022-10-29,2022-10-30
LOUISIANA-RN (Non-Participating),NA,2022-10-29,2022-10-30
MAINE,1835,2022-10-29,2022-10-30
MARYLAND,11236,2022-10-29,2022-10-30
MASSACHUSETTS,21027,2022-10-29,2022-10-30
MICHIGAN (Non-Participating),NA,2022-10-29,2022-10-30
MINNESOTA,18987,2022-10-29,2022-10-30
MISSISSIPPI,13542,2022-10-29,2022-10-30
MISSOURI,22719,2022-10-29,2022-10-30
MONTANA,2394,2022-10-29,2022-10-30
NEBRASKA,5586,2022-10-29,2022-10-30
NEVADA,4636,2022-10-29,2022-10-30
NEW HAMPSHIRE,3109,2022-10-29,2022-10-30
NEW JERSEY,23522,2022-10-29,2022-10-30
NEW MEXICO,2434,2022-10-29,2022-10-30
NEW YORK,70320,2022-10-29,2022-10-30
NORTH CAROLINA,23080,2022-10-29,2022-10-30
NORTH DAKOTA,3307,2022-10-29,2022-10-30
NORTHERN MARIANA ISLANDS,56,2022-10-29,2022-10-30
OHIO,55620,2022-10-29,2022-10-30
OKLAHOMA,16649,2022-10-29,2022-10-30
OREGON,6167,2022-10-29,2022-10-30
PENNSYLVANIA,48304,2022-10-29,2022-10-30
RHODE ISLAND,2725,2022-10-29,2022-10-30
SOUTH CAROLINA,12074,2022-10-29,2022-10-30
SOUTH DAKOTA,2712,2022-10-29,2022-10-30
TENNESSEE,30030,2022-10-29,2022-10-30
TEXAS,104660,2022-10-29,2022-10-30
UTAH,2574,2022-10-29,2022-10-30
VERMONT,1832,2022-10-29,2022-10-30
VIRGIN ISLANDS,113,2022-10-29,2022-10-30
VIRGINIA,26797,2022-10-29,2022-10-30
WASHINGTON,11128,2022-10-29,2022-10-30
WEST VIRGINIA-PN,7858,2022-10-29,2022-10-30
WEST VIRGINIA-RN (Non-Participating),NA,2022-10-29,2022-10-30
WISCONSIN,16017,2022-10-29,2022-10-30
WYOMING,1001,2022-10-29,2022-10-30
TOTALS,960211,2022-10-29,2022-10-30
