state,counts_all,updated_date,scrape_date
ALABAMA,116289,2022-11-05,2022-11-06
ALASKA,21798,2022-11-05,2022-11-06
AMERICAN SAMOA,299,2022-11-05,2022-11-06
ARIZONA,117726,2022-11-05,2022-11-06
ARKANSAS,59679,2022-11-05,2022-11-06
CALIFORNIA,598711,2022-11-05,2022-11-06
COLORADO,96125,2022-11-05,2022-11-06
CONNECTICUT,102344,2022-11-05,2022-11-06
DELAWARE,23856,2022-11-05,2022-11-06
DISTRICT OF COLUMBIA,37568,2022-11-05,2022-11-06
FLORIDA,424996,2022-11-05,2022-11-06
GEORGIA,170259,2022-11-05,2022-11-06
GUAM,1464,2022-11-05,2022-11-06
HAWAII,34322,2022-11-05,2022-11-06
IDAHO,31543,2022-11-05,2022-11-06
ILLINOIS,237795,2022-11-05,2022-11-06
INDIANA,147360,2022-11-05,2022-11-06
IOWA,69908,2022-11-05,2022-11-06
KANSAS,62748,2022-11-05,2022-11-06
KENTUCKY,85660,2022-11-05,2022-11-06
LOUISIANA,87356,2022-11-05,2022-11-06
MAINE,30670,2022-11-05,2022-11-06
MARYLAND,99144,2022-11-05,2022-11-06
MASSACHUSETTS,188166,2022-11-05,2022-11-06
MICHIGAN (Non-Participating),NA,2022-11-05,2022-11-06
MINNESOTA,146660,2022-11-05,2022-11-06
MISSISSIPPI,66243,2022-11-05,2022-11-06
MISSOURI,144495,2022-11-05,2022-11-06
MONTANA,23919,2022-11-05,2022-11-06
NEBRASKA,36433,2022-11-05,2022-11-06
NEVADA,61082,2022-11-05,2022-11-06
NEW HAMPSHIRE,29748,2022-11-05,2022-11-06
NEW JERSEY,164792,2022-11-05,2022-11-06
NEW MEXICO,33749,2022-11-05,2022-11-06
NEW YORK,451804,2022-11-05,2022-11-06
NORTH CAROLINA,176830,2022-11-05,2022-11-06
NORTH DAKOTA,20655,2022-11-05,2022-11-06
NORTHERN MARIANA ISLANDS,3539,2022-11-05,2022-11-06
OHIO,287370,2022-11-05,2022-11-06
OKLAHOMA,67246,2022-11-05,2022-11-06
OREGON,87041,2022-11-05,2022-11-06
PENNSYLVANIA,291970,2022-11-05,2022-11-06
RHODE ISLAND,31502,2022-11-05,2022-11-06
SOUTH CAROLINA,90549,2022-11-05,2022-11-06
SOUTH DAKOTA,22438,2022-11-05,2022-11-06
TENNESSEE,143446,2022-11-05,2022-11-06
TEXAS,482562,2022-11-05,2022-11-06
UTAH,46464,2022-11-05,2022-11-06
VERMONT,23744,2022-11-05,2022-11-06
VIRGIN ISLANDS,1795,2022-11-05,2022-11-06
VIRGINIA,142205,2022-11-05,2022-11-06
WASHINGTON,137708,2022-11-05,2022-11-06
WEST VIRGINIA,41856,2022-11-05,2022-11-06
WISCONSIN,133025,2022-11-05,2022-11-06
WYOMING,10569,2022-11-05,2022-11-06
