state,counts_lpn,updated_date,scrape_date
ALABAMA,17751,2022-11-26,2022-11-27
ALASKA,624,2022-11-26,2022-11-27
AMERICAN SAMOA,132,2022-11-26,2022-11-27
ARIZONA,10953,2022-11-26,2022-11-27
ARKANSAS,13984,2022-11-26,2022-11-27
CALIFORNIA-RN (Non-Participating),NA,2022-11-26,2022-11-27
CALIFORNIA-VN,107710,2022-11-26,2022-11-27
COLORADO,7509,2022-11-26,2022-11-27
CONNECTICUT,14269,2022-11-26,2022-11-27
DELAWARE,2883,2022-11-26,2022-11-27
DISTRICT OF COLUMBIA,2320,2022-11-26,2022-11-27
FLORIDA,66090,2022-11-26,2022-11-27
GEORGIA,30512,2022-11-26,2022-11-27
GUAM,222,2022-11-26,2022-11-27
HAWAII,1978,2022-11-26,2022-11-27
IDAHO,3248,2022-11-26,2022-11-27
ILLINOIS,27097,2022-11-26,2022-11-27
INDIANA,20243,2022-11-26,2022-11-27
IOWA,9184,2022-11-26,2022-11-27
KANSAS,9452,2022-11-26,2022-11-27
KENTUCKY,12595,2022-11-26,2022-11-27
LOUISIANA-PN,21711,2022-11-26,2022-11-27
LOUISIANA-RN (Non-Participating),NA,2022-11-26,2022-11-27
MAINE,1840,2022-11-26,2022-11-27
MARYLAND,11177,2022-11-26,2022-11-27
MASSACHUSETTS,21164,2022-11-26,2022-11-27
MICHIGAN (Non-Participating),NA,2022-11-26,2022-11-27
MINNESOTA,18887,2022-11-26,2022-11-27
MISSISSIPPI,13573,2022-11-26,2022-11-27
MISSOURI,22789,2022-11-26,2022-11-27
MONTANA,2398,2022-11-26,2022-11-27
NEBRASKA,5594,2022-11-26,2022-11-27
NEVADA,4645,2022-11-26,2022-11-27
NEW HAMPSHIRE,3102,2022-11-26,2022-11-27
NEW JERSEY,23662,2022-11-26,2022-11-27
NEW MEXICO,2418,2022-11-26,2022-11-27
NEW YORK,70633,2022-11-26,2022-11-27
NORTH CAROLINA,23048,2022-11-26,2022-11-27
NORTH DAKOTA,3316,2022-11-26,2022-11-27
NORTHERN MARIANA ISLANDS,57,2022-11-26,2022-11-27
OHIO,49621,2022-11-26,2022-11-27
OKLAHOMA,16712,2022-11-26,2022-11-27
OREGON,6174,2022-11-26,2022-11-27
PENNSYLVANIA,48597,2022-11-26,2022-11-27
RHODE ISLAND,2755,2022-11-26,2022-11-27
SOUTH CAROLINA,12132,2022-11-26,2022-11-27
SOUTH DAKOTA,2690,2022-11-26,2022-11-27
TENNESSEE,29995,2022-11-26,2022-11-27
TEXAS,104281,2022-11-26,2022-11-27
UTAH,2598,2022-11-26,2022-11-27
VERMONT,1838,2022-11-26,2022-11-27
VIRGIN ISLANDS,88,2022-11-26,2022-11-27
VIRGINIA,26741,2022-11-26,2022-11-27
WASHINGTON,11147,2022-11-26,2022-11-27
WEST VIRGINIA-PN,7906,2022-11-26,2022-11-27
WEST VIRGINIA-RN (Non-Participating),NA,2022-11-26,2022-11-27
WISCONSIN,16085,2022-11-26,2022-11-27
WYOMING,1003,2022-11-26,2022-11-27
TOTALS,949133,2022-11-26,2022-11-27
