state,counts_lpn,updated_date,scrape_date
ALABAMA,16674,2026-06-30,2026-06-30
ALASKA,939,2026-06-30,2026-06-30
AMERICAN SAMOA,71,2026-06-30,2026-06-30
ARIZONA,11262,2026-06-30,2026-06-30
ARKANSAS,13834,2026-06-30,2026-06-30
CALIFORNIA-RN (Non-Participating),NA,2026-06-30,2026-06-30
CALIFORNIA-VN,118083,2026-06-30,2026-06-30
COLORADO,8131,2026-06-30,2026-06-30
CONNECTICUT,12615,2026-06-30,2026-06-30
DELAWARE,3073,2026-06-30,2026-06-30
DISTRICT OF COLUMBIA,2166,2026-06-30,2026-06-30
FLORIDA,61803,2026-06-30,2026-06-30
GEORGIA,28957,2026-06-30,2026-06-30
GUAM,191,2026-06-30,2026-06-30
HAWAII,1986,2026-06-30,2026-06-30
IDAHO,3518,2026-06-30,2026-06-30
ILLINOIS,26442,2026-06-30,2026-06-30
INDIANA,22033,2026-06-30,2026-06-30
IOWA,8911,2026-06-30,2026-06-30
KANSAS,9273,2026-06-30,2026-06-30
KENTUCKY,12723,2026-06-30,2026-06-30
LOUISIANA-PN,22001,2026-06-30,2026-06-30
LOUISIANA-RN (Non-Participating),NA,2026-06-30,2026-06-30
MAINE,1559,2026-06-30,2026-06-30
MARYLAND,11384,2026-06-30,2026-06-30
MASSACHUSETTS,19445,2026-06-30,2026-06-30
MICHIGAN,20882,2026-06-30,2026-06-30
MINNESOTA,17260,2026-06-30,2026-06-30
MISSISSIPPI,13654,2026-06-30,2026-06-30
MISSOURI,20858,2026-06-30,2026-06-30
MONTANA,2138,2026-06-30,2026-06-30
NEBRASKA,5000,2026-06-30,2026-06-30
NEVADA,4809,2026-06-30,2026-06-30
NEW HAMPSHIRE,3106,2026-06-30,2026-06-30
NEW JERSEY,24730,2026-06-30,2026-06-30
NEW MEXICO,2538,2026-06-30,2026-06-30
NEW YORK,80337,2026-06-30,2026-06-30
NORTH CAROLINA,22890,2026-06-30,2026-06-30
NORTH DAKOTA,2607,2026-06-30,2026-06-30
NORTHERN MARIANA ISLANDS,49,2026-06-30,2026-06-30
OHIO,56254,2026-06-30,2026-06-30
OKLAHOMA,16900,2026-06-30,2026-06-30
OREGON,6812,2026-06-30,2026-06-30
PENNSYLVANIA,52915,2026-06-30,2026-06-30
RHODE ISLAND,2565,2026-06-30,2026-06-30
SOUTH CAROLINA,12152,2026-06-30,2026-06-30
SOUTH DAKOTA,2799,2026-06-30,2026-06-30
TENNESSEE,29227,2026-06-30,2026-06-30
TEXAS,100455,2026-06-30,2026-06-30
UTAH,2588,2026-06-30,2026-06-30
VERMONT,1236,2026-06-30,2026-06-30
VIRGIN ISLANDS,81,2026-06-30,2026-06-30
VIRGINIA,26184,2026-06-30,2026-06-30
WASHINGTON,9942,2026-06-30,2026-06-30
WEST VIRGINIA-PN,7575,2026-06-30,2026-06-30
WEST VIRGINIA-RN (Non-Participating),NA,2026-06-30,2026-06-30
WISCONSIN,11880,2026-06-30,2026-06-30
WYOMING,950,2026-06-30,2026-06-30
TOTALS,978447,2026-06-30,2026-06-30
