state,counts_rn,updated_date,scrape_date
ALABAMA,93141,2026-08-15,2026-08-16
ALASKA,24797,2026-08-15,2026-08-16
AMERICAN SAMOA,176,2026-08-15,2026-08-16
ARIZONA,116243,2026-08-15,2026-08-16
ARKANSAS,50139,2026-08-15,2026-08-16
CALIFORNIA-RN,621093,2026-08-15,2026-08-16
CALIFORNIA-VN (Non-Participating),NA,2026-08-15,2026-08-16
COLORADO,93141,2026-08-15,2026-08-16
CONNECTICUT,76749,2026-08-15,2026-08-16
DELAWARE,19947,2026-08-15,2026-08-16
DISTRICT OF COLUMBIA,45862,2026-08-15,2026-08-16
FLORIDA,395689,2026-08-15,2026-08-16
GEORGIA,150889,2026-08-15,2026-08-16
GUAM,1287,2026-08-15,2026-08-16
HAWAII,38243,2026-08-15,2026-08-16
IDAHO,30226,2026-08-15,2026-08-16
ILLINOIS,265746,2026-08-15,2026-08-16
INDIANA,134264,2026-08-15,2026-08-16
IOWA,59595,2026-08-15,2026-08-16
KANSAS,54216,2026-08-15,2026-08-16
KENTUCKY,81336,2026-08-15,2026-08-16
LOUISIANA-PN (Non-Participating),NA,2026-08-15,2026-08-16
LOUISIANA-RN,69041,2026-08-15,2026-08-16
MAINE,28977,2026-08-15,2026-08-16
MARYLAND,91220,2026-08-15,2026-08-16
MASSACHUSETTS,162543,2026-08-15,2026-08-16
MICHIGAN,192116,2026-08-15,2026-08-16
MINNESOTA,141210,2026-08-15,2026-08-16
MISSISSIPPI,56432,2026-08-15,2026-08-16
MISSOURI,122677,2026-08-15,2026-08-16
MONTANA,27286,2026-08-15,2026-08-16
NEBRASKA,34407,2026-08-15,2026-08-16
NEVADA,65187,2026-08-15,2026-08-16
NEW HAMPSHIRE,28099,2026-08-15,2026-08-16
NEW JERSEY,150887,2026-08-15,2026-08-16
NEW MEXICO,35833,2026-08-15,2026-08-16
NEW YORK,560583,2026-08-15,2026-08-16
NORTH CAROLINA,169661,2026-08-15,2026-08-16
NORTH DAKOTA,17863,2026-08-15,2026-08-16
NORTHERN MARIANA ISLANDS,3633,2026-08-15,2026-08-16
OHIO,235243,2026-08-15,2026-08-16
OKLAHOMA,56720,2026-08-15,2026-08-16
OREGON,93269,2026-08-15,2026-08-16
PENNSYLVANIA,239415,2026-08-15,2026-08-16
RHODE ISLAND,21376,2026-08-15,2026-08-16
SOUTH CAROLINA,88540,2026-08-15,2026-08-16
SOUTH DAKOTA,20650,2026-08-15,2026-08-16
TENNESSEE,119746,2026-08-15,2026-08-16
TEXAS,437946,2026-08-15,2026-08-16
UTAH,49170,2026-08-15,2026-08-16
VERMONT,12537,2026-08-15,2026-08-16
VIRGIN ISLANDS,1199,2026-08-15,2026-08-16
VIRGINIA,125686,2026-08-15,2026-08-16
WASHINGTON,108176,2026-08-15,2026-08-16
WEST VIRGINIA-PN (Non-Participating),NA,2026-08-15,2026-08-16
WEST VIRGINIA-RN,33022,2026-08-15,2026-08-16
WISCONSIN,115414,2026-08-15,2026-08-16
WYOMING,9189,2026-08-15,2026-08-16
TOTALS,6077732,2026-08-15,2026-08-16
