state,counts_lpn,updated_date,scrape_date
ALABAMA,16900,2022-03-31,2022-04-01
ALASKA,775,2022-03-31,2022-04-01
AMERICAN SAMOA,132,2022-03-31,2022-04-01
ARIZONA,11050,2022-03-31,2022-04-01
ARKANSAS,14122,2022-03-31,2022-04-01
CALIFORNIA-RN (Non-Participating),NA,2022-03-31,2022-04-01
CALIFORNIA-VN,106418,2022-03-31,2022-04-01
COLORADO,8149,2022-03-31,2022-04-01
CONNECTICUT,13966,2022-03-31,2022-04-01
DELAWARE,2646,2022-03-31,2022-04-01
DISTRICT OF COLUMBIA,2188,2022-03-31,2022-04-01
FLORIDA,62716,2022-03-31,2022-04-01
GEORGIA,30137,2022-03-31,2022-04-01
GUAM,215,2022-03-31,2022-04-01
HAWAII,1758,2022-03-31,2022-04-01
IDAHO,3572,2022-03-31,2022-04-01
ILLINOIS,26005,2022-03-31,2022-04-01
INDIANA,23270,2022-03-31,2022-04-01
IOWA,10066,2022-03-31,2022-04-01
KANSAS,9576,2022-03-31,2022-04-01
KENTUCKY,13000,2022-03-31,2022-04-01
LOUISIANA-PN,21059,2022-03-31,2022-04-01
LOUISIANA-RN (Non-Participating),NA,2022-03-31,2022-04-01
MAINE,1900,2022-03-31,2022-04-01
MARYLAND,11190,2022-03-31,2022-04-01
MASSACHUSETTS,20167,2022-03-31,2022-04-01
MICHIGAN (Non-Participating),NA,2022-03-31,2022-04-01
MINNESOTA,19462,2022-03-31,2022-04-01
MISSISSIPPI,12890,2022-03-31,2022-04-01
MISSOURI,24713,2022-03-31,2022-04-01
MONTANA,2315,2022-03-31,2022-04-01
NEBRASKA,5316,2022-03-31,2022-04-01
NEVADA,4459,2022-03-31,2022-04-01
NEW HAMPSHIRE,3121,2022-03-31,2022-04-01
NEW JERSEY,24195,2022-03-31,2022-04-01
NEW MEXICO,2467,2022-03-31,2022-04-01
NEW YORK,68669,2022-03-31,2022-04-01
NORTH CAROLINA,22752,2022-03-31,2022-04-01
NORTH DAKOTA,3091,2022-03-31,2022-04-01
NORTHERN MARIANA ISLANDS,50,2022-03-31,2022-04-01
OHIO,54609,2022-03-31,2022-04-01
OKLAHOMA,15694,2022-03-31,2022-04-01
OREGON,6006,2022-03-31,2022-04-01
PENNSYLVANIA,53436,2022-03-31,2022-04-01
RHODE ISLAND,2389,2022-03-31,2022-04-01
SOUTH CAROLINA,12465,2022-03-31,2022-04-01
SOUTH DAKOTA,2694,2022-03-31,2022-04-01
TENNESSEE,30008,2022-03-31,2022-04-01
TEXAS,105383,2022-03-31,2022-04-01
UTAH,2493,2022-03-31,2022-04-01
VERMONT,1584,2022-03-31,2022-04-01
VIRGIN ISLANDS,92,2022-03-31,2022-04-01
VIRGINIA,26923,2022-03-31,2022-04-01
WASHINGTON,11049,2022-03-31,2022-04-01
WEST VIRGINIA-PN,8140,2022-03-31,2022-04-01
WEST VIRGINIA-RN (Non-Participating),NA,2022-03-31,2022-04-01
WISCONSIN,15353,2022-03-31,2022-04-01
WYOMING,901,2022-03-31,2022-04-01
TOTALS,953696,2022-03-31,2022-04-01
