state,counts_lpn,updated_date,scrape_date
ALABAMA,16703,2026-07-13,2026-07-13
ALASKA,946,2026-07-13,2026-07-13
AMERICAN SAMOA,72,2026-07-13,2026-07-13
ARIZONA,11308,2026-07-13,2026-07-13
ARKANSAS,13844,2026-07-13,2026-07-13
CALIFORNIA-RN (Non-Participating),NA,2026-07-13,2026-07-13
CALIFORNIA-VN,117849,2026-07-13,2026-07-13
COLORADO,8162,2026-07-13,2026-07-13
CONNECTICUT,12650,2026-07-13,2026-07-13
DELAWARE,3124,2026-07-13,2026-07-13
DISTRICT OF COLUMBIA,2173,2026-07-13,2026-07-13
FLORIDA,61956,2026-07-13,2026-07-13
GEORGIA,28996,2026-07-13,2026-07-13
GUAM,191,2026-07-13,2026-07-13
HAWAII,1990,2026-07-13,2026-07-13
IDAHO,3533,2026-07-13,2026-07-13
ILLINOIS,26544,2026-07-13,2026-07-13
INDIANA,22077,2026-07-13,2026-07-13
IOWA,9059,2026-07-13,2026-07-13
KANSAS,9253,2026-07-13,2026-07-13
KENTUCKY,12776,2026-07-13,2026-07-13
LOUISIANA-PN,22005,2026-07-13,2026-07-13
LOUISIANA-RN (Non-Participating),NA,2026-07-13,2026-07-13
MAINE,1556,2026-07-13,2026-07-13
MARYLAND,11383,2026-07-13,2026-07-13
MASSACHUSETTS,19485,2026-07-13,2026-07-13
MICHIGAN,20871,2026-07-13,2026-07-13
MINNESOTA,17203,2026-07-13,2026-07-13
MISSISSIPPI,13682,2026-07-13,2026-07-13
MISSOURI,20956,2026-07-13,2026-07-13
MONTANA,2144,2026-07-13,2026-07-13
NEBRASKA,5044,2026-07-13,2026-07-13
NEVADA,4809,2026-07-13,2026-07-13
NEW HAMPSHIRE,3103,2026-07-13,2026-07-13
NEW JERSEY,23428,2026-07-13,2026-07-13
NEW MEXICO,2533,2026-07-13,2026-07-13
NEW YORK,80464,2026-07-13,2026-07-13
NORTH CAROLINA,22792,2026-07-13,2026-07-13
NORTH DAKOTA,2615,2026-07-13,2026-07-13
NORTHERN MARIANA ISLANDS,49,2026-07-13,2026-07-13
OHIO,56490,2026-07-13,2026-07-13
OKLAHOMA,16983,2026-07-13,2026-07-13
OREGON,6854,2026-07-13,2026-07-13
PENNSYLVANIA,46187,2026-07-13,2026-07-13
RHODE ISLAND,2585,2026-07-13,2026-07-13
SOUTH CAROLINA,12174,2026-07-13,2026-07-13
SOUTH DAKOTA,2795,2026-07-13,2026-07-13
TENNESSEE,29151,2026-07-13,2026-07-13
TEXAS,100056,2026-07-13,2026-07-13
UTAH,2594,2026-07-13,2026-07-13
VERMONT,1247,2026-07-13,2026-07-13
VIRGIN ISLANDS,80,2026-07-13,2026-07-13
VIRGINIA,26137,2026-07-13,2026-07-13
WASHINGTON,9947,2026-07-13,2026-07-13
WEST VIRGINIA-PN,6906,2026-07-13,2026-07-13
WEST VIRGINIA-RN (Non-Participating),NA,2026-07-13,2026-07-13
WISCONSIN,11966,2026-07-13,2026-07-13
WYOMING,957,2026-07-13,2026-07-13
TOTALS,970437,2026-07-13,2026-07-13
