state,counts_all,updated_date,scrape_date
ALABAMA,111466,2022-01-11,2022-01-12
ALASKA,18942,2022-01-11,2022-01-12
AMERICAN SAMOA,298,2022-01-11,2022-01-12
ARIZONA,113371,2022-01-11,2022-01-12
ARKANSAS,59181,2022-01-11,2022-01-12
CALIFORNIA,570680,2022-01-11,2022-01-12
COLORADO,89093,2022-01-11,2022-01-12
CONNECTICUT,95271,2022-01-11,2022-01-12
DELAWARE,22419,2022-01-11,2022-01-12
DISTRICT OF COLUMBIA,32435,2022-01-11,2022-01-12
FLORIDA,409282,2022-01-11,2022-01-12
GEORGIA,169498,2022-01-11,2022-01-12
GUAM,1819,2022-01-11,2022-01-12
HAWAII,28578,2022-01-11,2022-01-12
IDAHO,29434,2022-01-11,2022-01-12
ILLINOIS,245303,2022-01-11,2022-01-12
INDIANA,142009,2022-01-11,2022-01-12
IOWA,68692,2022-01-11,2022-01-12
KANSAS,62985,2022-01-11,2022-01-12
KENTUCKY,85026,2022-01-11,2022-01-12
LOUISIANA,86991,2022-01-11,2022-01-12
MAINE,29835,2022-01-11,2022-01-12
MARYLAND,98076,2022-01-11,2022-01-12
MASSACHUSETTS,173878,2022-01-11,2022-01-12
MICHIGAN (Non-Participating),NA,2022-01-11,2022-01-12
MINNESOTA,138837,2022-01-11,2022-01-12
MISSISSIPPI,63011,2022-01-11,2022-01-12
MISSOURI,140813,2022-01-11,2022-01-12
MONTANA,22715,2022-01-11,2022-01-12
NEBRASKA,36514,2022-01-11,2022-01-12
NEVADA,56055,2022-01-11,2022-01-12
NEW HAMPSHIRE,28775,2022-01-11,2022-01-12
NEW JERSEY,163864,2022-01-11,2022-01-12
NEW MEXICO,32466,2022-01-11,2022-01-12
NEW YORK,424450,2022-01-11,2022-01-12
NORTH CAROLINA,171288,2022-01-11,2022-01-12
NORTH DAKOTA,18839,2022-01-11,2022-01-12
NORTHERN MARIANA ISLANDS,3669,2022-01-11,2022-01-12
OHIO,274902,2022-01-11,2022-01-12
OKLAHOMA,67418,2022-01-11,2022-01-12
OREGON,79632,2022-01-11,2022-01-12
PENNSYLVANIA,285478,2022-01-11,2022-01-12
RHODE ISLAND,29926,2022-01-11,2022-01-12
SOUTH CAROLINA,89725,2022-01-11,2022-01-12
SOUTH DAKOTA,21902,2022-01-11,2022-01-12
TENNESSEE,140060,2022-01-11,2022-01-12
TEXAS,468508,2022-01-11,2022-01-12
UTAH,43062,2022-01-11,2022-01-12
VERMONT,23482,2022-01-11,2022-01-12
VIRGIN ISLANDS,1403,2022-01-11,2022-01-12
VIRGINIA,138998,2022-01-11,2022-01-12
WASHINGTON,128437,2022-01-11,2022-01-12
WEST VIRGINIA,41255,2022-01-11,2022-01-12
WISCONSIN,126418,2022-01-11,2022-01-12
WYOMING,9777,2022-01-11,2022-01-12
