state,counts_rn,updated_date,scrape_date
ALABAMA,93548,2021-11-25,2021-11-26
ALASKA,17846,2021-11-25,2021-11-26
AMERICAN SAMOA,166,2021-11-25,2021-11-26
ARIZONA,101951,2021-11-25,2021-11-26
ARKANSAS,44762,2021-11-25,2021-11-26
CALIFORNIA-RN,464826,2021-11-25,2021-11-26
CALIFORNIA-VN (Non-Participating),NA,2021-11-25,2021-11-26
COLORADO,84894,2021-11-25,2021-11-26
CONNECTICUT,80659,2021-11-25,2021-11-26
DELAWARE,19276,2021-11-25,2021-11-26
DISTRICT OF COLUMBIA,29846,2021-11-25,2021-11-26
FLORIDA,345608,2021-11-25,2021-11-26
GEORGIA,138665,2021-11-25,2021-11-26
GUAM,1515,2021-11-25,2021-11-26
HAWAII,26235,2021-11-25,2021-11-26
IDAHO,25464,2021-11-25,2021-11-26
ILLINOIS,218319,2021-11-25,2021-11-26
INDIANA,133931,2021-11-25,2021-11-26
IOWA,58587,2021-11-25,2021-11-26
KANSAS,53867,2021-11-25,2021-11-26
KENTUCKY,71713,2021-11-25,2021-11-26
LOUISIANA-PN (Non-Participating),NA,2021-11-25,2021-11-26
LOUISIANA-RN,65381,2021-11-25,2021-11-26
MAINE,27920,2021-11-25,2021-11-26
MARYLAND,87171,2021-11-25,2021-11-26
MASSACHUSETTS,152700,2021-11-25,2021-11-26
MICHIGAN (Non-Participating),NA,2021-11-25,2021-11-26
MINNESOTA,119625,2021-11-25,2021-11-26
MISSISSIPPI,50340,2021-11-25,2021-11-26
MISSOURI,116078,2021-11-25,2021-11-26
MONTANA,19995,2021-11-25,2021-11-26
NEBRASKA,31158,2021-11-25,2021-11-26
NEVADA,51427,2021-11-25,2021-11-26
NEW HAMPSHIRE,25519,2021-11-25,2021-11-26
NEW JERSEY,139055,2021-11-25,2021-11-26
NEW MEXICO,30116,2021-11-25,2021-11-26
NEW YORK,403631,2021-11-25,2021-11-26
NORTH CAROLINA,148954,2021-11-25,2021-11-26
NORTH DAKOTA,16687,2021-11-25,2021-11-26
NORTHERN MARIANA ISLANDS,3468,2021-11-25,2021-11-26
OHIO,219816,2021-11-25,2021-11-26
OKLAHOMA,51932,2021-11-25,2021-11-26
OREGON,72974,2021-11-25,2021-11-26
PENNSYLVANIA,230985,2021-11-25,2021-11-26
RHODE ISLAND,26953,2021-11-25,2021-11-26
SOUTH CAROLINA,76961,2021-11-25,2021-11-26
SOUTH DAKOTA,19263,2021-11-25,2021-11-26
TENNESSEE,110582,2021-11-25,2021-11-26
TEXAS,363643,2021-11-25,2021-11-26
UTAH,39928,2021-11-25,2021-11-26
VERMONT,19995,2021-11-25,2021-11-26
VIRGIN ISLANDS,1301,2021-11-25,2021-11-26
VIRGINIA,112271,2021-11-25,2021-11-26
WASHINGTON,116552,2021-11-25,2021-11-26
WEST VIRGINIA-PN (Non-Participating),NA,2021-11-25,2021-11-26
WEST VIRGINIA-RN,32763,2021-11-25,2021-11-26
WISCONSIN,110851,2021-11-25,2021-11-26
WYOMING,8803,2021-11-25,2021-11-26
TOTALS,5116476,2021-11-25,2021-11-26
