state,counts_all,updated_date,scrape_date
ALABAMA,114461,2022-08-11,2022-08-11
ALASKA,21144,2022-08-11,2022-08-11
AMERICAN SAMOA,299,2022-08-11,2022-08-11
ARIZONA,119650,2022-08-11,2022-08-11
ARKANSAS,59964,2022-08-11,2022-08-11
CALIFORNIA,590635,2022-08-11,2022-08-11
COLORADO,94308,2022-08-11,2022-08-11
CONNECTICUT,101106,2022-08-11,2022-08-11
DELAWARE,23372,2022-08-11,2022-08-11
DISTRICT OF COLUMBIA,35598,2022-08-11,2022-08-11
FLORIDA,424380,2022-08-11,2022-08-11
GEORGIA,167669,2022-08-11,2022-08-11
GUAM,1527,2022-08-11,2022-08-11
HAWAII,32779,2022-08-11,2022-08-11
IDAHO,31498,2022-08-11,2022-08-11
ILLINOIS,254742,2022-08-11,2022-08-11
INDIANA,149305,2022-08-11,2022-08-11
IOWA,69936,2022-08-11,2022-08-11
KANSAS,63301,2022-08-11,2022-08-11
KENTUCKY,89392,2022-08-11,2022-08-11
LOUISIANA,86643,2022-08-11,2022-08-11
MAINE,30588,2022-08-11,2022-08-11
MARYLAND,99034,2022-08-11,2022-08-11
MASSACHUSETTS,184061,2022-08-11,2022-08-11
MICHIGAN (Non-Participating),NA,2022-08-11,2022-08-11
MINNESOTA,143734,2022-08-11,2022-08-11
MISSISSIPPI,65581,2022-08-11,2022-08-11
MISSOURI,143011,2022-08-11,2022-08-11
MONTANA,23324,2022-08-11,2022-08-11
NEBRASKA,38135,2022-08-11,2022-08-11
NEVADA,60241,2022-08-11,2022-08-11
NEW HAMPSHIRE,29511,2022-08-11,2022-08-11
NEW JERSEY,161312,2022-08-11,2022-08-11
NEW MEXICO,33479,2022-08-11,2022-08-11
NEW YORK,441353,2022-08-11,2022-08-11
NORTH CAROLINA,176041,2022-08-11,2022-08-11
NORTH DAKOTA,20257,2022-08-11,2022-08-11
NORTHERN MARIANA ISLANDS,3813,2022-08-11,2022-08-11
OHIO,289916,2022-08-11,2022-08-11
OKLAHOMA,67666,2022-08-11,2022-08-11
OREGON,85201,2022-08-11,2022-08-11
PENNSYLVANIA,285192,2022-08-11,2022-08-11
RHODE ISLAND,30377,2022-08-11,2022-08-11
SOUTH CAROLINA,88815,2022-08-11,2022-08-11
SOUTH DAKOTA,22354,2022-08-11,2022-08-11
TENNESSEE,142285,2022-08-11,2022-08-11
TEXAS,480565,2022-08-11,2022-08-11
UTAH,45532,2022-08-11,2022-08-11
VERMONT,23516,2022-08-11,2022-08-11
VIRGIN ISLANDS,1696,2022-08-11,2022-08-11
VIRGINIA,141589,2022-08-11,2022-08-11
WASHINGTON,136128,2022-08-11,2022-08-11
WEST VIRGINIA,42761,2022-08-11,2022-08-11
WISCONSIN,131492,2022-08-11,2022-08-11
WYOMING,10407,2022-08-11,2022-08-11
