state,counts_all,updated_date,scrape_date
ALABAMA,111243,2021-12-30,2021-12-31
ALASKA,18858,2021-12-30,2021-12-31
AMERICAN SAMOA,298,2021-12-30,2021-12-31
ARIZONA,113191,2021-12-30,2021-12-31
ARKANSAS,59327,2021-12-30,2021-12-31
CALIFORNIA,572244,2021-12-30,2021-12-31
COLORADO,88959,2021-12-30,2021-12-31
CONNECTICUT,95059,2021-12-30,2021-12-31
DELAWARE,22372,2021-12-30,2021-12-31
DISTRICT OF COLUMBIA,32399,2021-12-30,2021-12-31
FLORIDA,408531,2021-12-30,2021-12-31
GEORGIA,169063,2021-12-30,2021-12-31
GUAM,1816,2021-12-30,2021-12-31
HAWAII,28442,2021-12-30,2021-12-31
IDAHO,29309,2021-12-30,2021-12-31
ILLINOIS,244976,2021-12-30,2021-12-31
INDIANA,141677,2021-12-30,2021-12-31
IOWA,68629,2021-12-30,2021-12-31
KANSAS,63283,2021-12-30,2021-12-31
KENTUCKY,84781,2021-12-30,2021-12-31
LOUISIANA,87035,2021-12-30,2021-12-31
MAINE,29844,2021-12-30,2021-12-31
MARYLAND,98084,2021-12-30,2021-12-31
MASSACHUSETTS,173689,2021-12-30,2021-12-31
MICHIGAN (Non-Participating),NA,2021-12-30,2021-12-31
MINNESOTA,139454,2021-12-30,2021-12-31
MISSISSIPPI,64508,2021-12-30,2021-12-31
MISSOURI,140707,2021-12-30,2021-12-31
MONTANA,22671,2021-12-30,2021-12-31
NEBRASKA,36440,2021-12-30,2021-12-31
NEVADA,55992,2021-12-30,2021-12-31
NEW HAMPSHIRE,28740,2021-12-30,2021-12-31
NEW JERSEY,163573,2021-12-30,2021-12-31
NEW MEXICO,32631,2021-12-30,2021-12-31
NEW YORK,423930,2021-12-30,2021-12-31
NORTH CAROLINA,171632,2021-12-30,2021-12-31
NORTH DAKOTA,20206,2021-12-30,2021-12-31
NORTHERN MARIANA ISLANDS,3666,2021-12-30,2021-12-31
OHIO,274415,2021-12-30,2021-12-31
OKLAHOMA,67635,2021-12-30,2021-12-31
OREGON,79431,2021-12-30,2021-12-31
PENNSYLVANIA,285205,2021-12-30,2021-12-31
RHODE ISLAND,29774,2021-12-30,2021-12-31
SOUTH CAROLINA,89619,2021-12-30,2021-12-31
SOUTH DAKOTA,21913,2021-12-30,2021-12-31
TENNESSEE,140536,2021-12-30,2021-12-31
TEXAS,469462,2021-12-30,2021-12-31
UTAH,42999,2021-12-30,2021-12-31
VERMONT,22898,2021-12-30,2021-12-31
VIRGIN ISLANDS,1401,2021-12-30,2021-12-31
VIRGINIA,139483,2021-12-30,2021-12-31
WASHINGTON,128391,2021-12-30,2021-12-31
WEST VIRGINIA,41024,2021-12-30,2021-12-31
WISCONSIN,126223,2021-12-30,2021-12-31
WYOMING,9738,2021-12-30,2021-12-31
