state,counts_lpn,updated_date,scrape_date
ALABAMA,16308,2025-08-25,2025-08-25
ALASKA,806,2025-08-25,2025-08-25
AMERICAN SAMOA,48,2025-08-25,2025-08-25
ARIZONA,10679,2025-08-25,2025-08-25
ARKANSAS,13909,2025-08-25,2025-08-25
CALIFORNIA-RN (Non-Participating),NA,2025-08-25,2025-08-25
CALIFORNIA-VN,115344,2025-08-25,2025-08-25
COLORADO,7706,2025-08-25,2025-08-25
CONNECTICUT,12811,2025-08-25,2025-08-25
DELAWARE,3270,2025-08-25,2025-08-25
DISTRICT OF COLUMBIA,2953,2025-08-25,2025-08-25
FLORIDA,57364,2025-08-25,2025-08-25
GEORGIA,27691,2025-08-25,2025-08-25
GUAM,197,2025-08-25,2025-08-25
HAWAII,1737,2025-08-25,2025-08-25
IDAHO,3335,2025-08-25,2025-08-25
ILLINOIS,24438,2025-08-25,2025-08-25
INDIANA,20907,2025-08-25,2025-08-25
IOWA,8928,2025-08-25,2025-08-25
KANSAS,9236,2025-08-25,2025-08-25
KENTUCKY,12945,2025-08-25,2025-08-25
LOUISIANA-PN,21906,2025-08-25,2025-08-25
LOUISIANA-RN (Non-Participating),NA,2025-08-25,2025-08-25
MAINE,1604,2025-08-25,2025-08-25
MARYLAND,11335,2025-08-25,2025-08-25
MASSACHUSETTS,20738,2025-08-25,2025-08-25
MICHIGAN,20738,2025-08-25,2025-08-25
MINNESOTA,17575,2025-08-25,2025-08-25
MISSISSIPPI,14648,2025-08-25,2025-08-25
MISSOURI,23361,2025-08-25,2025-08-25
MONTANA,2182,2025-08-25,2025-08-25
NEBRASKA,5661,2025-08-25,2025-08-25
NEVADA,4777,2025-08-25,2025-08-25
NEW HAMPSHIRE,3148,2025-08-25,2025-08-25
NEW JERSEY,23565,2025-08-25,2025-08-25
NEW MEXICO,2468,2025-08-25,2025-08-25
NEW YORK,77826,2025-08-25,2025-08-25
NORTH CAROLINA,22959,2025-08-25,2025-08-25
NORTH DAKOTA,2826,2025-08-25,2025-08-25
NORTHERN MARIANA ISLANDS,56,2025-08-25,2025-08-25
OHIO,52812,2025-08-25,2025-08-25
OKLAHOMA,16854,2025-08-25,2025-08-25
OREGON,6697,2025-08-25,2025-08-25
PENNSYLVANIA,50615,2025-08-25,2025-08-25
RHODE ISLAND,2518,2025-08-25,2025-08-25
SOUTH CAROLINA,12546,2025-08-25,2025-08-25
SOUTH DAKOTA,2786,2025-08-25,2025-08-25
TENNESSEE,29176,2025-08-25,2025-08-25
TEXAS,101025,2025-08-25,2025-08-25
UTAH,2761,2025-08-25,2025-08-25
VERMONT,1669,2025-08-25,2025-08-25
VIRGIN ISLANDS,79,2025-08-25,2025-08-25
VIRGINIA,26290,2025-08-25,2025-08-25
WASHINGTON,10576,2025-08-25,2025-08-25
WEST VIRGINIA-PN,7201,2025-08-25,2025-08-25
WEST VIRGINIA-RN (Non-Participating),NA,2025-08-25,2025-08-25
WISCONSIN,10467,2025-08-25,2025-08-25
WYOMING,814,2025-08-25,2025-08-25
TOTALS,962871,2025-08-25,2025-08-25
