state,counts_all,updated_date,scrape_date
ALABAMA,109328,2021-09-10,2021-09-11
ALASKA,17380,2021-09-10,2021-09-11
AMERICAN SAMOA,296,2021-09-10,2021-09-11
ARIZONA,110649,2021-09-10,2021-09-11
ARKANSAS,58995,2021-09-10,2021-09-11
CALIFORNIA,565148,2021-09-10,2021-09-11
COLORADO,91463,2021-09-10,2021-09-11
CONNECTICUT,92731,2021-09-10,2021-09-11
DELAWARE,24439,2021-09-10,2021-09-11
DISTRICT OF COLUMBIA,30877,2021-09-10,2021-09-11
FLORIDA,398568,2021-09-10,2021-09-11
GEORGIA,166706,2021-09-10,2021-09-11
GUAM,1708,2021-09-10,2021-09-11
HAWAII,26173,2021-09-10,2021-09-11
IDAHO,27850,2021-09-10,2021-09-11
ILLINOIS,240262,2021-09-10,2021-09-11
INDIANA,154957,2021-09-10,2021-09-11
IOWA,73576,2021-09-10,2021-09-11
KANSAS,63856,2021-09-10,2021-09-11
KENTUCKY,89526,2021-09-10,2021-09-11
LOUISIANA,86806,2021-09-10,2021-09-11
MAINE,29661,2021-09-10,2021-09-11
MARYLAND,97919,2021-09-10,2021-09-11
MASSACHUSETTS,178252,2021-09-10,2021-09-11
MICHIGAN (Non-Participating),NA,2021-09-10,2021-09-11
MINNESOTA,138744,2021-09-10,2021-09-11
MISSISSIPPI,63908,2021-09-10,2021-09-11
MISSOURI,139392,2021-09-10,2021-09-11
MONTANA,21668,2021-09-10,2021-09-11
NEBRASKA,39935,2021-09-10,2021-09-11
NEVADA,55008,2021-09-10,2021-09-11
NEW HAMPSHIRE,28286,2021-09-10,2021-09-11
NEW JERSEY,160435,2021-09-10,2021-09-11
NEW MEXICO,32235,2021-09-10,2021-09-11
NEW YORK,484908,2021-09-10,2021-09-11
NORTH CAROLINA,170687,2021-09-10,2021-09-11
NORTH DAKOTA,19830,2021-09-10,2021-09-11
NORTHERN MARIANA ISLANDS,3323,2021-09-10,2021-09-11
OHIO,283826,2021-09-10,2021-09-11
OKLAHOMA,67534,2021-09-10,2021-09-11
OREGON,77269,2021-09-10,2021-09-11
PENNSYLVANIA,287206,2021-09-10,2021-09-11
RHODE ISLAND,28596,2021-09-10,2021-09-11
SOUTH CAROLINA,87825,2021-09-10,2021-09-11
SOUTH DAKOTA,21889,2021-09-10,2021-09-11
TENNESSEE,139829,2021-09-10,2021-09-11
TEXAS,466790,2021-09-10,2021-09-11
UTAH,41823,2021-09-10,2021-09-11
VERMONT,21590,2021-09-10,2021-09-11
VIRGIN ISLANDS,1362,2021-09-10,2021-09-11
VIRGINIA,138889,2021-09-10,2021-09-11
WASHINGTON,124950,2021-09-10,2021-09-11
WEST VIRGINIA,41907,2021-09-10,2021-09-11
WISCONSIN,124613,2021-09-10,2021-09-11
WYOMING,9496,2021-09-10,2021-09-11
