state,counts_rn,updated_date,scrape_date
ALABAMA,99649,2023-02-08,2023-02-09
ALASKA,17258,2023-02-08,2023-02-09
AMERICAN SAMOA,167,2023-02-08,2023-02-09
ARIZONA,108361,2023-02-08,2023-02-09
ARKANSAS,46054,2023-02-08,2023-02-09
CALIFORNIA-RN,500106,2023-02-08,2023-02-09
CALIFORNIA-VN (Non-Participating),NA,2023-02-08,2023-02-09
COLORADO,85859,2023-02-08,2023-02-09
CONNECTICUT,92270,2023-02-08,2023-02-09
DELAWARE,21409,2023-02-08,2023-02-09
DISTRICT OF COLUMBIA,37347,2023-02-08,2023-02-09
FLORIDA,363992,2023-02-08,2023-02-09
GEORGIA,141554,2023-02-08,2023-02-09
GUAM,1340,2023-02-08,2023-02-09
HAWAII,33767,2023-02-08,2023-02-09
IDAHO,29176,2023-02-08,2023-02-09
ILLINOIS,214540,2023-02-08,2023-02-09
INDIANA,129497,2023-02-08,2023-02-09
IOWA,57975,2023-02-08,2023-02-09
KANSAS,53103,2023-02-08,2023-02-09
KENTUCKY,74566,2023-02-08,2023-02-09
LOUISIANA-PN (Non-Participating),NA,2023-02-08,2023-02-09
LOUISIANA-RN,64637,2023-02-08,2023-02-09
MAINE,28664,2023-02-08,2023-02-09
MARYLAND,88101,2023-02-08,2023-02-09
MASSACHUSETTS,150911,2023-02-08,2023-02-09
MICHIGAN,172179,2023-02-08,2023-02-09
MINNESOTA,129937,2023-02-08,2023-02-09
MISSISSIPPI,49940,2023-02-08,2023-02-09
MISSOURI,122888,2023-02-08,2023-02-09
MONTANA,22077,2023-02-08,2023-02-09
NEBRASKA,31395,2023-02-08,2023-02-09
NEVADA,57116,2023-02-08,2023-02-09
NEW HAMPSHIRE,26640,2023-02-08,2023-02-09
NEW JERSEY,143375,2023-02-08,2023-02-09
NEW MEXICO,31637,2023-02-08,2023-02-09
NEW YORK,390305,2023-02-08,2023-02-09
NORTH CAROLINA,154502,2023-02-08,2023-02-09
NORTH DAKOTA,16499,2023-02-08,2023-02-09
NORTHERN MARIANA ISLANDS,3849,2023-02-08,2023-02-09
OHIO,240927,2023-02-08,2023-02-09
OKLAHOMA,50452,2023-02-08,2023-02-09
OREGON,80873,2023-02-08,2023-02-09
PENNSYLVANIA,241328,2023-02-08,2023-02-09
RHODE ISLAND,29754,2023-02-08,2023-02-09
SOUTH CAROLINA,80025,2023-02-08,2023-02-09
SOUTH DAKOTA,19735,2023-02-08,2023-02-09
TENNESSEE,113466,2023-02-08,2023-02-09
TEXAS,383624,2023-02-08,2023-02-09
UTAH,40656,2023-02-08,2023-02-09
VERMONT,22051,2023-02-08,2023-02-09
VIRGIN ISLANDS,1176,2023-02-08,2023-02-09
VIRGINIA,116146,2023-02-08,2023-02-09
WASHINGTON,127569,2023-02-08,2023-02-09
WEST VIRGINIA-PN (Non-Participating),NA,2023-02-08,2023-02-09
WEST VIRGINIA-RN,34885,2023-02-08,2023-02-09
WISCONSIN,118974,2023-02-08,2023-02-09
WYOMING,8226,2023-02-08,2023-02-09
TOTALS,5502509,2023-02-08,2023-02-09
