state,counts_all,updated_date,scrape_date
ALABAMA,112006,2022-05-16,2022-05-16
ALASKA,20148,2022-05-16,2022-05-16
AMERICAN SAMOA,298,2022-05-16,2022-05-16
ARIZONA,116919,2022-05-16,2022-05-16
ARKANSAS,59290,2022-05-16,2022-05-16
CALIFORNIA,580386,2022-05-16,2022-05-16
COLORADO,91887,2022-05-16,2022-05-16
CONNECTICUT,98665,2022-05-16,2022-05-16
DELAWARE,22682,2022-05-16,2022-05-16
DISTRICT OF COLUMBIA,33728,2022-05-16,2022-05-16
FLORIDA,419677,2022-05-16,2022-05-16
GEORGIA,167096,2022-05-16,2022-05-16
GUAM,1865,2022-05-16,2022-05-16
HAWAII,31184,2022-05-16,2022-05-16
IDAHO,30603,2022-05-16,2022-05-16
ILLINOIS,251264,2022-05-16,2022-05-16
INDIANA,146164,2022-05-16,2022-05-16
IOWA,69058,2022-05-16,2022-05-16
KANSAS,62705,2022-05-16,2022-05-16
KENTUCKY,87146,2022-05-16,2022-05-16
LOUISIANA,85044,2022-05-16,2022-05-16
MAINE,30147,2022-05-16,2022-05-16
MARYLAND,98342,2022-05-16,2022-05-16
MASSACHUSETTS,179062,2022-05-16,2022-05-16
MICHIGAN (Non-Participating),NA,2022-05-16,2022-05-16
MINNESOTA,140051,2022-05-16,2022-05-16
MISSISSIPPI,64275,2022-05-16,2022-05-16
MISSOURI,142896,2022-05-16,2022-05-16
MONTANA,22566,2022-05-16,2022-05-16
NEBRASKA,37174,2022-05-16,2022-05-16
NEVADA,58735,2022-05-16,2022-05-16
NEW HAMPSHIRE,29051,2022-05-16,2022-05-16
NEW JERSEY,166923,2022-05-16,2022-05-16
NEW MEXICO,33039,2022-05-16,2022-05-16
NEW YORK,433539,2022-05-16,2022-05-16
NORTH CAROLINA,172714,2022-05-16,2022-05-16
NORTH DAKOTA,19473,2022-05-16,2022-05-16
NORTHERN MARIANA ISLANDS,3495,2022-05-16,2022-05-16
OHIO,283019,2022-05-16,2022-05-16
OKLAHOMA,67122,2022-05-16,2022-05-16
OREGON,81691,2022-05-16,2022-05-16
PENNSYLVANIA,286661,2022-05-16,2022-05-16
RHODE ISLAND,28871,2022-05-16,2022-05-16
SOUTH CAROLINA,91352,2022-05-16,2022-05-16
SOUTH DAKOTA,22085,2022-05-16,2022-05-16
TENNESSEE,140743,2022-05-16,2022-05-16
TEXAS,474927,2022-05-16,2022-05-16
UTAH,44165,2022-05-16,2022-05-16
VERMONT,22712,2022-05-16,2022-05-16
VIRGIN ISLANDS,1525,2022-05-16,2022-05-16
VIRGINIA,140232,2022-05-16,2022-05-16
WASHINGTON,132080,2022-05-16,2022-05-16
WEST VIRGINIA,42374,2022-05-16,2022-05-16
WISCONSIN,129398,2022-05-16,2022-05-16
WYOMING,10068,2022-05-16,2022-05-16
