state,counts_lpn,updated_date,scrape_date
ALABAMA,17313,2022-01-25,2022-01-26
ALASKA,767,2022-01-25,2022-01-26
AMERICAN SAMOA,132,2022-01-25,2022-01-26
ARIZONA,10859,2022-01-25,2022-01-26
ARKANSAS,14262,2022-01-25,2022-01-26
CALIFORNIA-RN (Non-Participating),NA,2022-01-25,2022-01-26
CALIFORNIA-VN,105884,2022-01-25,2022-01-26
COLORADO,8058,2022-01-25,2022-01-26
CONNECTICUT,13851,2022-01-25,2022-01-26
DELAWARE,3178,2022-01-25,2022-01-26
DISTRICT OF COLUMBIA,2184,2022-01-25,2022-01-26
FLORIDA,61729,2022-01-25,2022-01-26
GEORGIA,29919,2022-01-25,2022-01-26
GUAM,211,2022-01-25,2022-01-26
HAWAII,1701,2022-01-25,2022-01-26
IDAHO,3534,2022-01-25,2022-01-26
ILLINOIS,25722,2022-01-25,2022-01-26
INDIANA,23005,2022-01-25,2022-01-26
IOWA,10021,2022-01-25,2022-01-26
KANSAS,9583,2022-01-25,2022-01-26
KENTUCKY,12838,2022-01-25,2022-01-26
LOUISIANA-PN,21864,2022-01-25,2022-01-26
LOUISIANA-RN (Non-Participating),NA,2022-01-25,2022-01-26
MAINE,1908,2022-01-25,2022-01-26
MARYLAND,11277,2022-01-25,2022-01-26
MASSACHUSETTS,19978,2022-01-25,2022-01-26
MICHIGAN (Non-Participating),NA,2022-01-25,2022-01-26
MINNESOTA,19559,2022-01-25,2022-01-26
MISSISSIPPI,12647,2022-01-25,2022-01-26
MISSOURI,24641,2022-01-25,2022-01-26
MONTANA,2421,2022-01-25,2022-01-26
NEBRASKA,5245,2022-01-25,2022-01-26
NEVADA,4394,2022-01-25,2022-01-26
NEW HAMPSHIRE,3089,2022-01-25,2022-01-26
NEW JERSEY,23964,2022-01-25,2022-01-26
NEW MEXICO,2468,2022-01-25,2022-01-26
NEW YORK,68192,2022-01-25,2022-01-26
NORTH CAROLINA,22730,2022-01-25,2022-01-26
NORTH DAKOTA,3032,2022-01-25,2022-01-26
NORTHERN MARIANA ISLANDS,47,2022-01-25,2022-01-26
OHIO,53920,2022-01-25,2022-01-26
OKLAHOMA,15428,2022-01-25,2022-01-26
OREGON,6011,2022-01-25,2022-01-26
PENNSYLVANIA,52893,2022-01-25,2022-01-26
RHODE ISLAND,2596,2022-01-25,2022-01-26
SOUTH CAROLINA,12383,2022-01-25,2022-01-26
SOUTH DAKOTA,2680,2022-01-25,2022-01-26
TENNESSEE,29994,2022-01-25,2022-01-26
TEXAS,105388,2022-01-25,2022-01-26
UTAH,2842,2022-01-25,2022-01-26
VERMONT,2610,2022-01-25,2022-01-26
VIRGIN ISLANDS,92,2022-01-25,2022-01-26
VIRGINIA,26941,2022-01-25,2022-01-26
WASHINGTON,11050,2022-01-25,2022-01-26
WEST VIRGINIA-PN,8040,2022-01-25,2022-01-26
WEST VIRGINIA-RN (Non-Participating),NA,2022-01-25,2022-01-26
WISCONSIN,15130,2022-01-25,2022-01-26
WYOMING,880,2022-01-25,2022-01-26
TOTALS,951085,2022-01-25,2022-01-26
