state,counts_all,updated_date,scrape_date
ALABAMA,110851,2022-01-31,2022-02-01
ALASKA,19150,2022-01-31,2022-02-01
AMERICAN SAMOA,298,2022-01-31,2022-02-01
ARIZONA,113972,2022-01-31,2022-02-01
ARKANSAS,59389,2022-01-31,2022-02-01
CALIFORNIA,573406,2022-01-31,2022-02-01
COLORADO,89572,2022-01-31,2022-02-01
CONNECTICUT,95696,2022-01-31,2022-02-01
DELAWARE,22561,2022-01-31,2022-02-01
DISTRICT OF COLUMBIA,32622,2022-01-31,2022-02-01
FLORIDA,411203,2022-01-31,2022-02-01
GEORGIA,170423,2022-01-31,2022-02-01
GUAM,1818,2022-01-31,2022-02-01
HAWAII,28881,2022-01-31,2022-02-01
IDAHO,29582,2022-01-31,2022-02-01
ILLINOIS,246141,2022-01-31,2022-02-01
INDIANA,143046,2022-01-31,2022-02-01
IOWA,68712,2022-01-31,2022-02-01
KANSAS,63198,2022-01-31,2022-02-01
KENTUCKY,85621,2022-01-31,2022-02-01
LOUISIANA,87420,2022-01-31,2022-02-01
MAINE,29919,2022-01-31,2022-02-01
MARYLAND,98037,2022-01-31,2022-02-01
MASSACHUSETTS,174401,2022-01-31,2022-02-01
MICHIGAN (Non-Participating),NA,2022-01-31,2022-02-01
MINNESOTA,139810,2022-01-31,2022-02-01
MISSISSIPPI,63491,2022-01-31,2022-02-01
MISSOURI,141410,2022-01-31,2022-02-01
MONTANA,22862,2022-01-31,2022-02-01
NEBRASKA,36719,2022-01-31,2022-02-01
NEVADA,56465,2022-01-31,2022-02-01
NEW HAMPSHIRE,28850,2022-01-31,2022-02-01
NEW JERSEY,164387,2022-01-31,2022-02-01
NEW MEXICO,32682,2022-01-31,2022-02-01
NEW YORK,425526,2022-01-31,2022-02-01
NORTH CAROLINA,171967,2022-01-31,2022-02-01
NORTH DAKOTA,18963,2022-01-31,2022-02-01
NORTHERN MARIANA ISLANDS,3213,2022-01-31,2022-02-01
OHIO,276384,2022-01-31,2022-02-01
OKLAHOMA,67664,2022-01-31,2022-02-01
OREGON,79760,2022-01-31,2022-02-01
PENNSYLVANIA,286409,2022-01-31,2022-02-01
RHODE ISLAND,30209,2022-01-31,2022-02-01
SOUTH CAROLINA,90275,2022-01-31,2022-02-01
SOUTH DAKOTA,21967,2022-01-31,2022-02-01
TENNESSEE,140411,2022-01-31,2022-02-01
TEXAS,472256,2022-01-31,2022-02-01
UTAH,43318,2022-01-31,2022-02-01
VERMONT,23064,2022-01-31,2022-02-01
VIRGIN ISLANDS,1405,2022-01-31,2022-02-01
VIRGINIA,139480,2022-01-31,2022-02-01
WASHINGTON,129157,2022-01-31,2022-02-01
WEST VIRGINIA,41515,2022-01-31,2022-02-01
WISCONSIN,127009,2022-01-31,2022-02-01
WYOMING,9834,2022-01-31,2022-02-01
