state,counts_lpn,updated_date,scrape_date
ALABAMA,16779,2025-12-02,2025-12-02
ALASKA,839,2025-12-02,2025-12-02
AMERICAN SAMOA,68,2025-12-02,2025-12-02
ARIZONA,10863,2025-12-02,2025-12-02
ARKANSAS,13656,2025-12-02,2025-12-02
CALIFORNIA-RN (Non-Participating),NA,2025-12-02,2025-12-02
CALIFORNIA-VN,116029,2025-12-02,2025-12-02
COLORADO,7878,2025-12-02,2025-12-02
CONNECTICUT,12834,2025-12-02,2025-12-02
DELAWARE,3369,2025-12-02,2025-12-02
DISTRICT OF COLUMBIA,3022,2025-12-02,2025-12-02
FLORIDA,59031,2025-12-02,2025-12-02
GEORGIA,28219,2025-12-02,2025-12-02
GUAM,180,2025-12-02,2025-12-02
HAWAII,1817,2025-12-02,2025-12-02
IDAHO,3439,2025-12-02,2025-12-02
ILLINOIS,25197,2025-12-02,2025-12-02
INDIANA,21310,2025-12-02,2025-12-02
IOWA,8883,2025-12-02,2025-12-02
KANSAS,9064,2025-12-02,2025-12-02
KENTUCKY,12173,2025-12-02,2025-12-02
LOUISIANA-PN,22111,2025-12-02,2025-12-02
LOUISIANA-RN (Non-Participating),NA,2025-12-02,2025-12-02
MAINE,1583,2025-12-02,2025-12-02
MARYLAND,11373,2025-12-02,2025-12-02
MASSACHUSETTS,21369,2025-12-02,2025-12-02
MICHIGAN,20801,2025-12-02,2025-12-02
MINNESOTA,17393,2025-12-02,2025-12-02
MISSISSIPPI,14938,2025-12-02,2025-12-02
MISSOURI,23787,2025-12-02,2025-12-02
MONTANA,2200,2025-12-02,2025-12-02
NEBRASKA,4742,2025-12-02,2025-12-02
NEVADA,4773,2025-12-02,2025-12-02
NEW HAMPSHIRE,3144,2025-12-02,2025-12-02
NEW JERSEY,24097,2025-12-02,2025-12-02
NEW MEXICO,2467,2025-12-02,2025-12-02
NEW YORK,78915,2025-12-02,2025-12-02
NORTH CAROLINA,22937,2025-12-02,2025-12-02
NORTH DAKOTA,2850,2025-12-02,2025-12-02
NORTHERN MARIANA ISLANDS,52,2025-12-02,2025-12-02
OHIO,53990,2025-12-02,2025-12-02
OKLAHOMA,16478,2025-12-02,2025-12-02
OREGON,6748,2025-12-02,2025-12-02
PENNSYLVANIA,51408,2025-12-02,2025-12-02
RHODE ISLAND,2643,2025-12-02,2025-12-02
SOUTH CAROLINA,12775,2025-12-02,2025-12-02
SOUTH DAKOTA,2814,2025-12-02,2025-12-02
TENNESSEE,29295,2025-12-02,2025-12-02
TEXAS,100518,2025-12-02,2025-12-02
UTAH,2802,2025-12-02,2025-12-02
VERMONT,1782,2025-12-02,2025-12-02
VIRGIN ISLANDS,79,2025-12-02,2025-12-02
VIRGINIA,26290,2025-12-02,2025-12-02
WASHINGTON,10191,2025-12-02,2025-12-02
WEST VIRGINIA-PN,7418,2025-12-02,2025-12-02
WEST VIRGINIA-RN (Non-Participating),NA,2025-12-02,2025-12-02
WISCONSIN,10766,2025-12-02,2025-12-02
WYOMING,829,2025-12-02,2025-12-02
TOTALS,971008,2025-12-02,2025-12-02
