state,counts_all,updated_date,scrape_date
ALABAMA,115422,2022-09-08,2022-09-08
ALASKA,21385,2022-09-08,2022-09-08
AMERICAN SAMOA,299,2022-09-08,2022-09-08
ARIZONA,115677,2022-09-08,2022-09-08
ARKANSAS,59928,2022-09-08,2022-09-08
CALIFORNIA,593218,2022-09-08,2022-09-08
COLORADO,94846,2022-09-08,2022-09-08
CONNECTICUT,101942,2022-09-08,2022-09-08
DELAWARE,23493,2022-09-08,2022-09-08
DISTRICT OF COLUMBIA,35974,2022-09-08,2022-09-08
FLORIDA,418659,2022-09-08,2022-09-08
GEORGIA,168615,2022-09-08,2022-09-08
GUAM,1416,2022-09-08,2022-09-08
HAWAII,33238,2022-09-08,2022-09-08
IDAHO,31225,2022-09-08,2022-09-08
ILLINOIS,256093,2022-09-08,2022-09-08
INDIANA,150136,2022-09-08,2022-09-08
IOWA,69867,2022-09-08,2022-09-08
KANSAS,63169,2022-09-08,2022-09-08
KENTUCKY,89746,2022-09-08,2022-09-08
LOUISIANA,86958,2022-09-08,2022-09-08
MAINE,30657,2022-09-08,2022-09-08
MARYLAND,99102,2022-09-08,2022-09-08
MASSACHUSETTS,185820,2022-09-08,2022-09-08
MICHIGAN (Non-Participating),NA,2022-09-08,2022-09-08
MINNESOTA,144955,2022-09-08,2022-09-08
MISSISSIPPI,65902,2022-09-08,2022-09-08
MISSOURI,143564,2022-09-08,2022-09-08
MONTANA,23469,2022-09-08,2022-09-08
NEBRASKA,38326,2022-09-08,2022-09-08
NEVADA,60588,2022-09-08,2022-09-08
NEW HAMPSHIRE,29592,2022-09-08,2022-09-08
NEW JERSEY,162591,2022-09-08,2022-09-08
NEW MEXICO,33506,2022-09-08,2022-09-08
NEW YORK,446211,2022-09-08,2022-09-08
NORTH CAROLINA,176429,2022-09-08,2022-09-08
NORTH DAKOTA,20416,2022-09-08,2022-09-08
NORTHERN MARIANA ISLANDS,3410,2022-09-08,2022-09-08
OHIO,291034,2022-09-08,2022-09-08
OKLAHOMA,67608,2022-09-08,2022-09-08
OREGON,85972,2022-09-08,2022-09-08
PENNSYLVANIA,287306,2022-09-08,2022-09-08
RHODE ISLAND,30577,2022-09-08,2022-09-08
SOUTH CAROLINA,89440,2022-09-08,2022-09-08
SOUTH DAKOTA,22403,2022-09-08,2022-09-08
TENNESSEE,142433,2022-09-08,2022-09-08
TEXAS,480880,2022-09-08,2022-09-08
UTAH,45809,2022-09-08,2022-09-08
VERMONT,23593,2022-09-08,2022-09-08
VIRGIN ISLANDS,1707,2022-09-08,2022-09-08
VIRGINIA,141920,2022-09-08,2022-09-08
WASHINGTON,136710,2022-09-08,2022-09-08
WEST VIRGINIA,43176,2022-09-08,2022-09-08
WISCONSIN,131918,2022-09-08,2022-09-08
WYOMING,10457,2022-09-08,2022-09-08
