state,counts_rn,updated_date,scrape_date
ALABAMA,87301,2024-12-16,2024-12-16
ALASKA,18256,2024-12-16,2024-12-16
AMERICAN SAMOA,63,2024-12-16,2024-12-16
ARIZONA,114556,2024-12-16,2024-12-16
ARKANSAS,47774,2024-12-16,2024-12-16
CALIFORNIA-RN,548035,2024-12-16,2024-12-16
CALIFORNIA-VN (Non-Participating),NA,2024-12-16,2024-12-16
COLORADO,87650,2024-12-16,2024-12-16
CONNECTICUT,82423,2024-12-16,2024-12-16
DELAWARE,21576,2024-12-16,2024-12-16
DISTRICT OF COLUMBIA,41692,2024-12-16,2024-12-16
FLORIDA,381167,2024-12-16,2024-12-16
GEORGIA,146749,2024-12-16,2024-12-16
GUAM,1237,2024-12-16,2024-12-16
HAWAII,38474,2024-12-16,2024-12-16
IDAHO,29662,2024-12-16,2024-12-16
ILLINOIS,255246,2024-12-16,2024-12-16
INDIANA,131762,2024-12-16,2024-12-16
IOWA,58371,2024-12-16,2024-12-16
KANSAS,53072,2024-12-16,2024-12-16
KENTUCKY,75224,2024-12-16,2024-12-16
LOUISIANA-PN (Non-Participating),NA,2024-12-16,2024-12-16
LOUISIANA-RN,67035,2024-12-16,2024-12-16
MAINE,28879,2024-12-16,2024-12-16
MARYLAND,89456,2024-12-16,2024-12-16
MASSACHUSETTS,157138,2024-12-16,2024-12-16
MICHIGAN,175152,2024-12-16,2024-12-16
MINNESOTA,134069,2024-12-16,2024-12-16
MISSISSIPPI,54817,2024-12-16,2024-12-16
MISSOURI,124468,2024-12-16,2024-12-16
MONTANA,25253,2024-12-16,2024-12-16
NEBRASKA,31085,2024-12-16,2024-12-16
NEVADA,60392,2024-12-16,2024-12-16
NEW HAMPSHIRE,27349,2024-12-16,2024-12-16
NEW JERSEY,148912,2024-12-16,2024-12-16
NEW MEXICO,34084,2024-12-16,2024-12-16
NEW YORK,485647,2024-12-16,2024-12-16
NORTH CAROLINA,161823,2024-12-16,2024-12-16
NORTH DAKOTA,17938,2024-12-16,2024-12-16
NORTHERN MARIANA ISLANDS,4610,2024-12-16,2024-12-16
OHIO,233740,2024-12-16,2024-12-16
OKLAHOMA,52859,2024-12-16,2024-12-16
OREGON,86323,2024-12-16,2024-12-16
PENNSYLVANIA,237643,2024-12-16,2024-12-16
RHODE ISLAND,25693,2024-12-16,2024-12-16
SOUTH CAROLINA,84034,2024-12-16,2024-12-16
SOUTH DAKOTA,19970,2024-12-16,2024-12-16
TENNESSEE,116459,2024-12-16,2024-12-16
TEXAS,415354,2024-12-16,2024-12-16
UTAH,47685,2024-12-16,2024-12-16
VERMONT,13137,2024-12-16,2024-12-16
VIRGIN ISLANDS,1313,2024-12-16,2024-12-16
VIRGINIA,121051,2024-12-16,2024-12-16
WASHINGTON,108152,2024-12-16,2024-12-16
WEST VIRGINIA-PN (Non-Participating),NA,2024-12-16,2024-12-16
WEST VIRGINIA-RN,33548,2024-12-16,2024-12-16
WISCONSIN,114424,2024-12-16,2024-12-16
WYOMING,9593,2024-12-16,2024-12-16
TOTALS,5769375,2024-12-16,2024-12-16
