state,counts_all,updated_date,scrape_date
ALABAMA,102397,2024-08-24,2024-08-24
ALASKA,24024,2024-08-24,2024-08-24
AMERICAN SAMOA,310,2024-08-24,2024-08-24
ARIZONA,123308,2024-08-24,2024-08-24
ARKANSAS,61874,2024-08-24,2024-08-24
CALIFORNIA,648840,2024-08-24,2024-08-24
COLORADO,100248,2024-08-24,2024-08-24
CONNECTICUT,94963,2024-08-24,2024-08-24
DELAWARE,24097,2024-08-24,2024-08-24
DISTRICT OF COLUMBIA,50836,2024-08-24,2024-08-24
FLORIDA,438841,2024-08-24,2024-08-24
GEORGIA,174174,2024-08-24,2024-08-24
GUAM,1344,2024-08-24,2024-08-24
HAWAII,38451,2024-08-24,2024-08-24
IDAHO,32549,2024-08-24,2024-08-24
ILLINOIS,274978,2024-08-24,2024-08-24
INDIANA,152841,2024-08-24,2024-08-24
IOWA,67403,2024-08-24,2024-08-24
KANSAS,62918,2024-08-24,2024-08-24
KENTUCKY,91013,2024-08-24,2024-08-24
LOUISIANA,88679,2024-08-24,2024-08-24
MAINE,30678,2024-08-24,2024-08-24
MARYLAND,101251,2024-08-24,2024-08-24
MASSACHUSETTS,184539,2024-08-24,2024-08-24
MICHIGAN,197917,2024-08-24,2024-08-24
MINNESOTA,153355,2024-08-24,2024-08-24
MISSISSIPPI,68242,2024-08-24,2024-08-24
MISSOURI,145601,2024-08-24,2024-08-24
MONTANA,26535,2024-08-24,2024-08-24
NEBRASKA,39527,2024-08-24,2024-08-24
NEVADA,65092,2024-08-24,2024-08-24
NEW HAMPSHIRE,30401,2024-08-24,2024-08-24
NEW JERSEY,170097,2024-08-24,2024-08-24
NEW MEXICO,36400,2024-08-24,2024-08-24
NEW YORK,549069,2024-08-24,2024-08-24
NORTH CAROLINA,185280,2024-08-24,2024-08-24
NORTH DAKOTA,20649,2024-08-24,2024-08-24
NORTHERN MARIANA ISLANDS,4767,2024-08-24,2024-08-24
OHIO,287069,2024-08-24,2024-08-24
OKLAHOMA,70546,2024-08-24,2024-08-24
OREGON,92661,2024-08-24,2024-08-24
PENNSYLVANIA,291644,2024-08-24,2024-08-24
RHODE ISLAND,27851,2024-08-24,2024-08-24
SOUTH CAROLINA,94261,2024-08-24,2024-08-24
SOUTH DAKOTA,22713,2024-08-24,2024-08-24
TENNESSEE,146165,2024-08-24,2024-08-24
TEXAS,515857,2024-08-24,2024-08-24
UTAH,49325,2024-08-24,2024-08-24
VERMONT,14346,2024-08-24,2024-08-24
VIRGIN ISLANDS,1332,2024-08-24,2024-08-24
VIRGINIA,147072,2024-08-24,2024-08-24
WASHINGTON,119930,2024-08-24,2024-08-24
WEST VIRGINIA,45450,2024-08-24,2024-08-24
WISCONSIN,124360,2024-08-24,2024-08-24
WYOMING,10411,2024-08-24,2024-08-24
