state,counts_rn,updated_date,scrape_date
ALABAMA,97333,2022-08-17,2022-08-17
ALASKA,20403,2022-08-17,2022-08-17
AMERICAN SAMOA,167,2022-08-17,2022-08-17
ARIZONA,104329,2022-08-17,2022-08-17
ARKANSAS,45806,2022-08-17,2022-08-17
CALIFORNIA-RN,484628,2022-08-17,2022-08-17
CALIFORNIA-VN (Non-Participating),NA,2022-08-17,2022-08-17
COLORADO,86043,2022-08-17,2022-08-17
CONNECTICUT,86912,2022-08-17,2022-08-17
DELAWARE,20572,2022-08-17,2022-08-17
DISTRICT OF COLUMBIA,33414,2022-08-17,2022-08-17
FLORIDA,351449,2022-08-17,2022-08-17
GEORGIA,137766,2022-08-17,2022-08-17
GUAM,1189,2022-08-17,2022-08-17
HAWAII,30982,2022-08-17,2022-08-17
IDAHO,27898,2022-08-17,2022-08-17
ILLINOIS,228653,2022-08-17,2022-08-17
INDIANA,125934,2022-08-17,2022-08-17
IOWA,59556,2022-08-17,2022-08-17
KANSAS,53706,2022-08-17,2022-08-17
KENTUCKY,76089,2022-08-17,2022-08-17
LOUISIANA-PN (Non-Participating),NA,2022-08-17,2022-08-17
LOUISIANA-RN,65221,2022-08-17,2022-08-17
MAINE,28771,2022-08-17,2022-08-17
MARYLAND,88054,2022-08-17,2022-08-17
MASSACHUSETTS,163822,2022-08-17,2022-08-17
MICHIGAN (Non-Participating),NA,2022-08-17,2022-08-17
MINNESOTA,124975,2022-08-17,2022-08-17
MISSISSIPPI,52433,2022-08-17,2022-08-17
MISSOURI,120787,2022-08-17,2022-08-17
MONTANA,20983,2022-08-17,2022-08-17
NEBRASKA,32653,2022-08-17,2022-08-17
NEVADA,55790,2022-08-17,2022-08-17
NEW HAMPSHIRE,26415,2022-08-17,2022-08-17
NEW JERSEY,138723,2022-08-17,2022-08-17
NEW MEXICO,31095,2022-08-17,2022-08-17
NEW YORK,373313,2022-08-17,2022-08-17
NORTH CAROLINA,153527,2022-08-17,2022-08-17
NORTH DAKOTA,17051,2022-08-17,2022-08-17
NORTHERN MARIANA ISLANDS,3818,2022-08-17,2022-08-17
OHIO,234567,2022-08-17,2022-08-17
OKLAHOMA,51368,2022-08-17,2022-08-17
OREGON,79282,2022-08-17,2022-08-17
PENNSYLVANIA,238671,2022-08-17,2022-08-17
RHODE ISLAND,27827,2022-08-17,2022-08-17
SOUTH CAROLINA,77094,2022-08-17,2022-08-17
SOUTH DAKOTA,19653,2022-08-17,2022-08-17
TENNESSEE,112563,2022-08-17,2022-08-17
TEXAS,376725,2022-08-17,2022-08-17
UTAH,42997,2022-08-17,2022-08-17
VERMONT,21715,2022-08-17,2022-08-17
VIRGIN ISLANDS,1589,2022-08-17,2022-08-17
VIRGINIA,115035,2022-08-17,2022-08-17
WASHINGTON,125320,2022-08-17,2022-08-17
WEST VIRGINIA-PN (Non-Participating),NA,2022-08-17,2022-08-17
WEST VIRGINIA-RN,35186,2022-08-17,2022-08-17
WISCONSIN,115838,2022-08-17,2022-08-17
WYOMING,9431,2022-08-17,2022-08-17
TOTALS,5255121,2022-08-17,2022-08-17
