state,counts_lpn,updated_date,scrape_date
ALABAMA,16018,2025-06-06,2025-06-06
ALASKA,758,2025-06-06,2025-06-06
AMERICAN SAMOA,24,2025-06-06,2025-06-06
ARIZONA,11195,2025-06-06,2025-06-06
ARKANSAS,13723,2025-06-06,2025-06-06
CALIFORNIA-RN (Non-Participating),NA,2025-06-06,2025-06-06
CALIFORNIA-VN,114211,2025-06-06,2025-06-06
COLORADO,7541,2025-06-06,2025-06-06
CONNECTICUT,12831,2025-06-06,2025-06-06
DELAWARE,3147,2025-06-06,2025-06-06
DISTRICT OF COLUMBIA,2910,2025-06-06,2025-06-06
FLORIDA,66248,2025-06-06,2025-06-06
GEORGIA,27363,2025-06-06,2025-06-06
GUAM,192,2025-06-06,2025-06-06
HAWAII,2296,2025-06-06,2025-06-06
IDAHO,3295,2025-06-06,2025-06-06
ILLINOIS,23785,2025-06-06,2025-06-06
INDIANA,20570,2025-06-06,2025-06-06
IOWA,8655,2025-06-06,2025-06-06
KANSAS,9017,2025-06-06,2025-06-06
KENTUCKY,12644,2025-06-06,2025-06-06
LOUISIANA-PN,21596,2025-06-06,2025-06-06
LOUISIANA-RN (Non-Participating),NA,2025-06-06,2025-06-06
MAINE,1631,2025-06-06,2025-06-06
MARYLAND,11222,2025-06-06,2025-06-06
MASSACHUSETTS,20354,2025-06-06,2025-06-06
MICHIGAN,20678,2025-06-06,2025-06-06
MINNESOTA,17395,2025-06-06,2025-06-06
MISSISSIPPI,14411,2025-06-06,2025-06-06
MISSOURI,22988,2025-06-06,2025-06-06
MONTANA,2146,2025-06-06,2025-06-06
NEBRASKA,5454,2025-06-06,2025-06-06
NEVADA,4779,2025-06-06,2025-06-06
NEW HAMPSHIRE,3180,2025-06-06,2025-06-06
NEW JERSEY,24594,2025-06-06,2025-06-06
NEW MEXICO,2428,2025-06-06,2025-06-06
NEW YORK,77042,2025-06-06,2025-06-06
NORTH CAROLINA,22767,2025-06-06,2025-06-06
NORTH DAKOTA,2707,2025-06-06,2025-06-06
NORTHERN MARIANA ISLANDS,55,2025-06-06,2025-06-06
OHIO,51678,2025-06-06,2025-06-06
OKLAHOMA,16710,2025-06-06,2025-06-06
OREGON,6596,2025-06-06,2025-06-06
PENNSYLVANIA,49964,2025-06-06,2025-06-06
RHODE ISLAND,2418,2025-06-06,2025-06-06
SOUTH CAROLINA,12468,2025-06-06,2025-06-06
SOUTH DAKOTA,2758,2025-06-06,2025-06-06
TENNESSEE,29266,2025-06-06,2025-06-06
TEXAS,100971,2025-06-06,2025-06-06
UTAH,2692,2025-06-06,2025-06-06
VERMONT,1578,2025-06-06,2025-06-06
VIRGIN ISLANDS,77,2025-06-06,2025-06-06
VIRGINIA,26210,2025-06-06,2025-06-06
WASHINGTON,10232,2025-06-06,2025-06-06
WEST VIRGINIA-PN,7629,2025-06-06,2025-06-06
WEST VIRGINIA-RN (Non-Participating),NA,2025-06-06,2025-06-06
WISCONSIN,9885,2025-06-06,2025-06-06
WYOMING,779,2025-06-06,2025-06-06
TOTALS,963761,2025-06-06,2025-06-06
