state,counts_all,updated_date,scrape_date
ALABAMA,107418,2025-12-27,2025-12-27
ALASKA,23119,2025-12-27,2025-12-27
AMERICAN SAMOA,229,2025-12-27,2025-12-27
ARIZONA,127813,2025-12-27,2025-12-27
ARKANSAS,63101,2025-12-27,2025-12-27
CALIFORNIA,707917,2025-12-27,2025-12-27
COLORADO,96687,2025-12-27,2025-12-27
CONNECTICUT,94428,2025-12-27,2025-12-27
DELAWARE,22432,2025-12-27,2025-12-27
DISTRICT OF COLUMBIA,51900,2025-12-27,2025-12-27
FLORIDA,449453,2025-12-27,2025-12-27
GEORGIA,177661,2025-12-27,2025-12-27
GUAM,1341,2025-12-27,2025-12-27
HAWAII,36264,2025-12-27,2025-12-27
IDAHO,31878,2025-12-27,2025-12-27
ILLINOIS,279516,2025-12-27,2025-12-27
INDIANA,148717,2025-12-27,2025-12-27
IOWA,67297,2025-12-27,2025-12-27
KANSAS,62672,2025-12-27,2025-12-27
KENTUCKY,89873,2025-12-27,2025-12-27
LOUISIANA,90507,2025-12-27,2025-12-27
MAINE,30272,2025-12-27,2025-12-27
MARYLAND,102341,2025-12-27,2025-12-27
MASSACHUSETTS,191267,2025-12-27,2025-12-27
MICHIGAN,201586,2025-12-27,2025-12-27
MINNESOTA,156918,2025-12-27,2025-12-27
MISSISSIPPI,69016,2025-12-27,2025-12-27
MISSOURI,142435,2025-12-27,2025-12-27
MONTANA,29280,2025-12-27,2025-12-27
NEBRASKA,37757,2025-12-27,2025-12-27
NEVADA,67652,2025-12-27,2025-12-27
NEW HAMPSHIRE,30863,2025-12-27,2025-12-27
NEW JERSEY,176593,2025-12-27,2025-12-27
NEW MEXICO,37275,2025-12-27,2025-12-27
NEW YORK,609567,2025-12-27,2025-12-27
NORTH CAROLINA,188346,2025-12-27,2025-12-27
NORTH DAKOTA,20817,2025-12-27,2025-12-27
NORTHERN MARIANA ISLANDS,3939,2025-12-27,2025-12-27
OHIO,280854,2025-12-27,2025-12-27
OKLAHOMA,72539,2025-12-27,2025-12-27
OREGON,97901,2025-12-27,2025-12-27
PENNSYLVANIA,287521,2025-12-27,2025-12-27
RHODE ISLAND,24490,2025-12-27,2025-12-27
SOUTH CAROLINA,102820,2025-12-27,2025-12-27
SOUTH DAKOTA,23095,2025-12-27,2025-12-27
TENNESSEE,147124,2025-12-27,2025-12-27
TEXAS,529415,2025-12-27,2025-12-27
UTAH,49490,2025-12-27,2025-12-27
VERMONT,13524,2025-12-27,2025-12-27
VIRGIN ISLANDS,1213,2025-12-27,2025-12-27
VIRGINIA,149693,2025-12-27,2025-12-27
WASHINGTON,117019,2025-12-27,2025-12-27
WEST VIRGINIA,43371,2025-12-27,2025-12-27
WISCONSIN,132546,2025-12-27,2025-12-27
WYOMING,9613,2025-12-27,2025-12-27
