state,counts_lpn,updated_date,scrape_date
ALABAMA,17453,2022-08-26,2022-08-26
ALASKA,819,2022-08-26,2022-08-26
AMERICAN SAMOA,132,2022-08-26,2022-08-26
ARIZONA,10724,2022-08-26,2022-08-26
ARKANSAS,14209,2022-08-26,2022-08-26
CALIFORNIA-RN (Non-Participating),NA,2022-08-26,2022-08-26
CALIFORNIA-VN,107505,2022-08-26,2022-08-26
COLORADO,8409,2022-08-26,2022-08-26
CONNECTICUT,14270,2022-08-26,2022-08-26
DELAWARE,2828,2022-08-26,2022-08-26
DISTRICT OF COLUMBIA,2244,2022-08-26,2022-08-26
FLORIDA,64855,2022-08-26,2022-08-26
GEORGIA,30006,2022-08-26,2022-08-26
GUAM,220,2022-08-26,2022-08-26
HAWAII,1894,2022-08-26,2022-08-26
IDAHO,3650,2022-08-26,2022-08-26
ILLINOIS,26475,2022-08-26,2022-08-26
INDIANA,23569,2022-08-26,2022-08-26
IOWA,10086,2022-08-26,2022-08-26
KANSAS,9640,2022-08-26,2022-08-26
KENTUCKY,13406,2022-08-26,2022-08-26
LOUISIANA-PN,21512,2022-08-26,2022-08-26
LOUISIANA-RN (Non-Participating),NA,2022-08-26,2022-08-26
MAINE,1864,2022-08-26,2022-08-26
MARYLAND,11227,2022-08-26,2022-08-26
MASSACHUSETTS,20674,2022-08-26,2022-08-26
MICHIGAN (Non-Participating),NA,2022-08-26,2022-08-26
MINNESOTA,19183,2022-08-26,2022-08-26
MISSISSIPPI,13261,2022-08-26,2022-08-26
MISSOURI,22395,2022-08-26,2022-08-26
MONTANA,2376,2022-08-26,2022-08-26
NEBRASKA,5532,2022-08-26,2022-08-26
NEVADA,4623,2022-08-26,2022-08-26
NEW HAMPSHIRE,3108,2022-08-26,2022-08-26
NEW JERSEY,23138,2022-08-26,2022-08-26
NEW MEXICO,2454,2022-08-26,2022-08-26
NEW YORK,69809,2022-08-26,2022-08-26
NORTH CAROLINA,22924,2022-08-26,2022-08-26
NORTH DAKOTA,3260,2022-08-26,2022-08-26
NORTHERN MARIANA ISLANDS,57,2022-08-26,2022-08-26
OHIO,55615,2022-08-26,2022-08-26
OKLAHOMA,16477,2022-08-26,2022-08-26
OREGON,6130,2022-08-26,2022-08-26
PENNSYLVANIA,47258,2022-08-26,2022-08-26
RHODE ISLAND,2622,2022-08-26,2022-08-26
SOUTH CAROLINA,11880,2022-08-26,2022-08-26
SOUTH DAKOTA,2713,2022-08-26,2022-08-26
TENNESSEE,29909,2022-08-26,2022-08-26
TEXAS,104303,2022-08-26,2022-08-26
UTAH,2598,2022-08-26,2022-08-26
VERMONT,1818,2022-08-26,2022-08-26
VIRGIN ISLANDS,111,2022-08-26,2022-08-26
VIRGINIA,26823,2022-08-26,2022-08-26
WASHINGTON,11060,2022-08-26,2022-08-26
WEST VIRGINIA-PN,7645,2022-08-26,2022-08-26
WEST VIRGINIA-RN (Non-Participating),NA,2022-08-26,2022-08-26
WISCONSIN,15817,2022-08-26,2022-08-26
WYOMING,988,2022-08-26,2022-08-26
TOTALS,953558,2022-08-26,2022-08-26
