state,counts_rn,updated_date,scrape_date
ALABAMA,98707,2022-12-17,2022-12-18
ALASKA,21408,2022-12-17,2022-12-18
AMERICAN SAMOA,167,2022-12-17,2022-12-18
ARIZONA,107720,2022-12-17,2022-12-18
ARKANSAS,45901,2022-12-17,2022-12-18
CALIFORNIA-RN,495682,2022-12-17,2022-12-18
CALIFORNIA-VN (Non-Participating),NA,2022-12-17,2022-12-18
COLORADO,84835,2022-12-17,2022-12-18
CONNECTICUT,88075,2022-12-17,2022-12-18
DELAWARE,21147,2022-12-17,2022-12-18
DISTRICT OF COLUMBIA,36137,2022-12-17,2022-12-18
FLORIDA,360416,2022-12-17,2022-12-18
GEORGIA,140327,2022-12-17,2022-12-18
GUAM,1287,2022-12-17,2022-12-18
HAWAII,33122,2022-12-17,2022-12-18
IDAHO,28637,2022-12-17,2022-12-18
ILLINOIS,212614,2022-12-17,2022-12-18
INDIANA,128231,2022-12-17,2022-12-18
IOWA,57690,2022-12-17,2022-12-18
KANSAS,53173,2022-12-17,2022-12-18
KENTUCKY,73525,2022-12-17,2022-12-18
LOUISIANA-PN (Non-Participating),NA,2022-12-17,2022-12-18
LOUISIANA-RN,65635,2022-12-17,2022-12-18
MAINE,28810,2022-12-17,2022-12-18
MARYLAND,88080,2022-12-17,2022-12-18
MASSACHUSETTS,168583,2022-12-17,2022-12-18
MICHIGAN (Non-Participating),NA,2022-12-17,2022-12-18
MINNESOTA,128851,2022-12-17,2022-12-18
MISSISSIPPI,52537,2022-12-17,2022-12-18
MISSOURI,122055,2022-12-17,2022-12-18
MONTANA,21724,2022-12-17,2022-12-18
NEBRASKA,31128,2022-12-17,2022-12-18
NEVADA,56684,2022-12-17,2022-12-18
NEW HAMPSHIRE,26645,2022-12-17,2022-12-18
NEW JERSEY,142245,2022-12-17,2022-12-18
NEW MEXICO,31519,2022-12-17,2022-12-18
NEW YORK,385661,2022-12-17,2022-12-18
NORTH CAROLINA,154105,2022-12-17,2022-12-18
NORTH DAKOTA,17428,2022-12-17,2022-12-18
NORTHERN MARIANA ISLANDS,3622,2022-12-17,2022-12-18
OHIO,239134,2022-12-17,2022-12-18
OKLAHOMA,50422,2022-12-17,2022-12-18
OREGON,81002,2022-12-17,2022-12-18
PENNSYLVANIA,244867,2022-12-17,2022-12-18
RHODE ISLAND,29180,2022-12-17,2022-12-18
SOUTH CAROLINA,78924,2022-12-17,2022-12-18
SOUTH DAKOTA,19693,2022-12-17,2022-12-18
TENNESSEE,113151,2022-12-17,2022-12-18
TEXAS,379946,2022-12-17,2022-12-18
UTAH,44088,2022-12-17,2022-12-18
VERMONT,21984,2022-12-17,2022-12-18
VIRGIN ISLANDS,1107,2022-12-17,2022-12-18
VIRGINIA,115916,2022-12-17,2022-12-18
WASHINGTON,126477,2022-12-17,2022-12-18
WEST VIRGINIA-PN (Non-Participating),NA,2022-12-17,2022-12-18
WEST VIRGINIA-RN,34383,2022-12-17,2022-12-18
WISCONSIN,117661,2022-12-17,2022-12-18
WYOMING,9596,2022-12-17,2022-12-18
TOTALS,5321644,2022-12-17,2022-12-18
