state,counts_all,updated_date,scrape_date
ALABAMA,103821,2025-02-26,2025-02-26
ALASKA,19720,2025-02-26,2025-02-26
AMERICAN SAMOA,95,2025-02-26,2025-02-26
ARIZONA,127119,2025-02-26,2025-02-26
ARKANSAS,62087,2025-02-26,2025-02-26
CALIFORNIA,669428,2025-02-26,2025-02-26
COLORADO,96240,2025-02-26,2025-02-26
CONNECTICUT,95194,2025-02-26,2025-02-26
DELAWARE,24968,2025-02-26,2025-02-26
DISTRICT OF COLUMBIA,45939,2025-02-26,2025-02-26
FLORIDA,449914,2025-02-26,2025-02-26
GEORGIA,179266,2025-02-26,2025-02-26
GUAM,1452,2025-02-26,2025-02-26
HAWAII,41821,2025-02-26,2025-02-26
IDAHO,33497,2025-02-26,2025-02-26
ILLINOIS,263690,2025-02-26,2025-02-26
INDIANA,153685,2025-02-26,2025-02-26
IOWA,67020,2025-02-26,2025-02-26
KANSAS,62284,2025-02-26,2025-02-26
KENTUCKY,88959,2025-02-26,2025-02-26
LOUISIANA,87640,2025-02-26,2025-02-26
MAINE,30446,2025-02-26,2025-02-26
MARYLAND,101188,2025-02-26,2025-02-26
MASSACHUSETTS,179398,2025-02-26,2025-02-26
MICHIGAN,197336,2025-02-26,2025-02-26
MINNESOTA,152267,2025-02-26,2025-02-26
MISSISSIPPI,66076,2025-02-26,2025-02-26
MISSOURI,147993,2025-02-26,2025-02-26
MONTANA,26406,2025-02-26,2025-02-26
NEBRASKA,36857,2025-02-26,2025-02-26
NEVADA,65558,2025-02-26,2025-02-26
NEW HAMPSHIRE,30648,2025-02-26,2025-02-26
NEW JERSEY,174920,2025-02-26,2025-02-26
NEW MEXICO,36614,2025-02-26,2025-02-26
NEW YORK,569828,2025-02-26,2025-02-26
NORTH CAROLINA,185639,2025-02-26,2025-02-26
NORTH DAKOTA,19558,2025-02-26,2025-02-26
NORTHERN MARIANA ISLANDS,4536,2025-02-26,2025-02-26
OHIO,286556,2025-02-26,2025-02-26
OKLAHOMA,70624,2025-02-26,2025-02-26
OREGON,94683,2025-02-26,2025-02-26
PENNSYLVANIA,289255,2025-02-26,2025-02-26
RHODE ISLAND,28715,2025-02-26,2025-02-26
SOUTH CAROLINA,97757,2025-02-26,2025-02-26
SOUTH DAKOTA,22867,2025-02-26,2025-02-26
TENNESSEE,146309,2025-02-26,2025-02-26
TEXAS,521886,2025-02-26,2025-02-26
UTAH,46171,2025-02-26,2025-02-26
VERMONT,14824,2025-02-26,2025-02-26
VIRGIN ISLANDS,1396,2025-02-26,2025-02-26
VIRGINIA,147840,2025-02-26,2025-02-26
WASHINGTON,118770,2025-02-26,2025-02-26
WEST VIRGINIA,41672,2025-02-26,2025-02-26
WISCONSIN,128488,2025-02-26,2025-02-26
WYOMING,8960,2025-02-26,2025-02-26
