state,counts_rn,updated_date,scrape_date
ALABAMA,97445,2022-08-19,2022-08-19
ALASKA,20426,2022-08-19,2022-08-19
AMERICAN SAMOA,167,2022-08-19,2022-08-19
ARIZONA,104437,2022-08-19,2022-08-19
ARKANSAS,45828,2022-08-19,2022-08-19
CALIFORNIA-RN,485217,2022-08-19,2022-08-19
CALIFORNIA-VN (Non-Participating),NA,2022-08-19,2022-08-19
COLORADO,86099,2022-08-19,2022-08-19
CONNECTICUT,86942,2022-08-19,2022-08-19
DELAWARE,20584,2022-08-19,2022-08-19
DISTRICT OF COLUMBIA,33452,2022-08-19,2022-08-19
FLORIDA,351745,2022-08-19,2022-08-19
GEORGIA,137766,2022-08-19,2022-08-19
GUAM,1189,2022-08-19,2022-08-19
HAWAII,31039,2022-08-19,2022-08-19
IDAHO,27923,2022-08-19,2022-08-19
ILLINOIS,228802,2022-08-19,2022-08-19
INDIANA,126005,2022-08-19,2022-08-19
IOWA,59588,2022-08-19,2022-08-19
KANSAS,53726,2022-08-19,2022-08-19
KENTUCKY,76122,2022-08-19,2022-08-19
LOUISIANA-PN (Non-Participating),NA,2022-08-19,2022-08-19
LOUISIANA-RN,65266,2022-08-19,2022-08-19
MAINE,28748,2022-08-19,2022-08-19
MARYLAND,88099,2022-08-19,2022-08-19
MASSACHUSETTS,164028,2022-08-19,2022-08-19
MICHIGAN (Non-Participating),NA,2022-08-19,2022-08-19
MINNESOTA,125131,2022-08-19,2022-08-19
MISSISSIPPI,52448,2022-08-19,2022-08-19
MISSOURI,120827,2022-08-19,2022-08-19
MONTANA,20993,2022-08-19,2022-08-19
NEBRASKA,32666,2022-08-19,2022-08-19
NEVADA,55888,2022-08-19,2022-08-19
NEW HAMPSHIRE,26438,2022-08-19,2022-08-19
NEW JERSEY,138784,2022-08-19,2022-08-19
NEW MEXICO,31123,2022-08-19,2022-08-19
NEW YORK,373629,2022-08-19,2022-08-19
NORTH CAROLINA,153660,2022-08-19,2022-08-19
NORTH DAKOTA,17059,2022-08-19,2022-08-19
NORTHERN MARIANA ISLANDS,3819,2022-08-19,2022-08-19
OHIO,234638,2022-08-19,2022-08-19
OKLAHOMA,51376,2022-08-19,2022-08-19
OREGON,79411,2022-08-19,2022-08-19
PENNSYLVANIA,238851,2022-08-19,2022-08-19
RHODE ISLAND,27848,2022-08-19,2022-08-19
SOUTH CAROLINA,77152,2022-08-19,2022-08-19
SOUTH DAKOTA,19658,2022-08-19,2022-08-19
TENNESSEE,112638,2022-08-19,2022-08-19
TEXAS,376750,2022-08-19,2022-08-19
UTAH,43007,2022-08-19,2022-08-19
VERMONT,21719,2022-08-19,2022-08-19
VIRGIN ISLANDS,1589,2022-08-19,2022-08-19
VIRGINIA,115139,2022-08-19,2022-08-19
WASHINGTON,125438,2022-08-19,2022-08-19
WEST VIRGINIA-PN (Non-Participating),NA,2022-08-19,2022-08-19
WEST VIRGINIA-RN,35233,2022-08-19,2022-08-19
WISCONSIN,115848,2022-08-19,2022-08-19
WYOMING,9436,2022-08-19,2022-08-19
TOTALS,5258839,2022-08-19,2022-08-19
