state,counts_rn,updated_date,scrape_date
ALABAMA,93512,2026-08-31,2026-08-31
ALASKA,24854,2026-08-31,2026-08-31
AMERICAN SAMOA,175,2026-08-31,2026-08-31
ARIZONA,116475,2026-08-31,2026-08-31
ARKANSAS,50230,2026-08-31,2026-08-31
CALIFORNIA-RN,622581,2026-08-31,2026-08-31
CALIFORNIA-VN (Non-Participating),NA,2026-08-31,2026-08-31
COLORADO,93332,2026-08-31,2026-08-31
CONNECTICUT,75755,2026-08-31,2026-08-31
DELAWARE,20002,2026-08-31,2026-08-31
DISTRICT OF COLUMBIA,46085,2026-08-31,2026-08-31
FLORIDA,386813,2026-08-31,2026-08-31
GEORGIA,151278,2026-08-31,2026-08-31
GUAM,1305,2026-08-31,2026-08-31
HAWAII,38444,2026-08-31,2026-08-31
IDAHO,30305,2026-08-31,2026-08-31
ILLINOIS,266536,2026-08-31,2026-08-31
INDIANA,134596,2026-08-31,2026-08-31
IOWA,59478,2026-08-31,2026-08-31
KANSAS,54329,2026-08-31,2026-08-31
KENTUCKY,81432,2026-08-31,2026-08-31
LOUISIANA-PN (Non-Participating),NA,2026-08-31,2026-08-31
LOUISIANA-RN,69187,2026-08-31,2026-08-31
MAINE,28999,2026-08-31,2026-08-31
MARYLAND,91196,2026-08-31,2026-08-31
MASSACHUSETTS,162239,2026-08-31,2026-08-31
MICHIGAN,192188,2026-08-31,2026-08-31
MINNESOTA,141826,2026-08-31,2026-08-31
MISSISSIPPI,56515,2026-08-31,2026-08-31
MISSOURI,122861,2026-08-31,2026-08-31
MONTANA,27410,2026-08-31,2026-08-31
NEBRASKA,34408,2026-08-31,2026-08-31
NEVADA,65218,2026-08-31,2026-08-31
NEW HAMPSHIRE,28084,2026-08-31,2026-08-31
NEW JERSEY,151480,2026-08-31,2026-08-31
NEW MEXICO,35969,2026-08-31,2026-08-31
NEW YORK,562428,2026-08-31,2026-08-31
NORTH CAROLINA,170018,2026-08-31,2026-08-31
NORTH DAKOTA,17913,2026-08-31,2026-08-31
NORTHERN MARIANA ISLANDS,3591,2026-08-31,2026-08-31
OHIO,235636,2026-08-31,2026-08-31
OKLAHOMA,56847,2026-08-31,2026-08-31
OREGON,93390,2026-08-31,2026-08-31
PENNSYLVANIA,239822,2026-08-31,2026-08-31
RHODE ISLAND,21437,2026-08-31,2026-08-31
SOUTH CAROLINA,88916,2026-08-31,2026-08-31
SOUTH DAKOTA,20722,2026-08-31,2026-08-31
TENNESSEE,119930,2026-08-31,2026-08-31
TEXAS,438904,2026-08-31,2026-08-31
UTAH,49180,2026-08-31,2026-08-31
VERMONT,12582,2026-08-31,2026-08-31
VIRGIN ISLANDS,1205,2026-08-31,2026-08-31
VIRGINIA,125968,2026-08-31,2026-08-31
WASHINGTON,108190,2026-08-31,2026-08-31
WEST VIRGINIA-PN (Non-Participating),NA,2026-08-31,2026-08-31
WEST VIRGINIA-RN,33096,2026-08-31,2026-08-31
WISCONSIN,115682,2026-08-31,2026-08-31
WYOMING,9210,2026-08-31,2026-08-31
TOTALS,6079764,2026-08-31,2026-08-31
