state,counts_all,updated_date,scrape_date
ALABAMA,109640,2021-09-16,2021-09-17
ALASKA,17453,2021-09-16,2021-09-17
AMERICAN SAMOA,296,2021-09-16,2021-09-17
ARIZONA,110835,2021-09-16,2021-09-17
ARKANSAS,59034,2021-09-16,2021-09-17
CALIFORNIA,566096,2021-09-16,2021-09-17
COLORADO,91523,2021-09-16,2021-09-17
CONNECTICUT,92811,2021-09-16,2021-09-17
DELAWARE,24466,2021-09-16,2021-09-17
DISTRICT OF COLUMBIA,31050,2021-09-16,2021-09-17
FLORIDA,399386,2021-09-16,2021-09-17
GEORGIA,166829,2021-09-16,2021-09-17
GUAM,1707,2021-09-16,2021-09-17
HAWAII,26276,2021-09-16,2021-09-17
IDAHO,27951,2021-09-16,2021-09-17
ILLINOIS,240551,2021-09-16,2021-09-17
INDIANA,155139,2021-09-16,2021-09-17
IOWA,73667,2021-09-16,2021-09-17
KANSAS,63928,2021-09-16,2021-09-17
KENTUCKY,89598,2021-09-16,2021-09-17
LOUISIANA,86886,2021-09-16,2021-09-17
MAINE,29673,2021-09-16,2021-09-17
MARYLAND,98095,2021-09-16,2021-09-17
MASSACHUSETTS,178531,2021-09-16,2021-09-17
MICHIGAN (Non-Participating),NA,2021-09-16,2021-09-17
MINNESOTA,138991,2021-09-16,2021-09-17
MISSISSIPPI,63990,2021-09-16,2021-09-17
MISSOURI,139498,2021-09-16,2021-09-17
MONTANA,21727,2021-09-16,2021-09-17
NEBRASKA,39995,2021-09-16,2021-09-17
NEVADA,55107,2021-09-16,2021-09-17
NEW HAMPSHIRE,28304,2021-09-16,2021-09-17
NEW JERSEY,160605,2021-09-16,2021-09-17
NEW MEXICO,32322,2021-09-16,2021-09-17
NEW YORK,485455,2021-09-16,2021-09-17
NORTH CAROLINA,170774,2021-09-16,2021-09-17
NORTH DAKOTA,19841,2021-09-16,2021-09-17
NORTHERN MARIANA ISLANDS,3341,2021-09-16,2021-09-17
OHIO,283819,2021-09-16,2021-09-17
OKLAHOMA,67635,2021-09-16,2021-09-17
OREGON,77396,2021-09-16,2021-09-17
PENNSYLVANIA,287482,2021-09-16,2021-09-17
RHODE ISLAND,28674,2021-09-16,2021-09-17
SOUTH CAROLINA,87995,2021-09-16,2021-09-17
SOUTH DAKOTA,21906,2021-09-16,2021-09-17
TENNESSEE,139945,2021-09-16,2021-09-17
TEXAS,467596,2021-09-16,2021-09-17
UTAH,41870,2021-09-16,2021-09-17
VERMONT,21659,2021-09-16,2021-09-17
VIRGIN ISLANDS,1362,2021-09-16,2021-09-17
VIRGINIA,139127,2021-09-16,2021-09-17
WASHINGTON,125563,2021-09-16,2021-09-17
WEST VIRGINIA,41969,2021-09-16,2021-09-17
WISCONSIN,124691,2021-09-16,2021-09-17
WYOMING,9497,2021-09-16,2021-09-17
