state,counts_rn,updated_date,scrape_date
ALABAMA,89879,2025-07-30,2025-07-30
ALASKA,20947,2025-07-30,2025-07-30
AMERICAN SAMOA,112,2025-07-30,2025-07-30
ARIZONA,118935,2025-07-30,2025-07-30
ARKANSAS,49056,2025-07-30,2025-07-30
CALIFORNIA-RN,576318,2025-07-30,2025-07-30
CALIFORNIA-VN (Non-Participating),NA,2025-07-30,2025-07-30
COLORADO,91454,2025-07-30,2025-07-30
CONNECTICUT,82306,2025-07-30,2025-07-30
DELAWARE,22423,2025-07-30,2025-07-30
DISTRICT OF COLUMBIA,46380,2025-07-30,2025-07-30
FLORIDA,382532,2025-07-30,2025-07-30
GEORGIA,146962,2025-07-30,2025-07-30
GUAM,1314,2025-07-30,2025-07-30
HAWAII,32210,2025-07-30,2025-07-30
IDAHO,31425,2025-07-30,2025-07-30
ILLINOIS,246150,2025-07-30,2025-07-30
INDIANA,137257,2025-07-30,2025-07-30
IOWA,58457,2025-07-30,2025-07-30
KANSAS,53957,2025-07-30,2025-07-30
KENTUCKY,78926,2025-07-30,2025-07-30
LOUISIANA-PN (Non-Participating),NA,2025-07-30,2025-07-30
LOUISIANA-RN,67999,2025-07-30,2025-07-30
MAINE,29085,2025-07-30,2025-07-30
MARYLAND,91392,2025-07-30,2025-07-30
MASSACHUSETTS,165780,2025-07-30,2025-07-30
MICHIGAN,179862,2025-07-30,2025-07-30
MINNESOTA,139503,2025-07-30,2025-07-30
MISSISSIPPI,53441,2025-07-30,2025-07-30
MISSOURI,118278,2025-07-30,2025-07-30
MONTANA,25873,2025-07-30,2025-07-30
NEBRASKA,32473,2025-07-30,2025-07-30
NEVADA,62098,2025-07-30,2025-07-30
NEW HAMPSHIRE,27807,2025-07-30,2025-07-30
NEW JERSEY,148753,2025-07-30,2025-07-30
NEW MEXICO,34552,2025-07-30,2025-07-30
NEW YORK,510611,2025-07-30,2025-07-30
NORTH CAROLINA,165585,2025-07-30,2025-07-30
NORTH DAKOTA,17605,2025-07-30,2025-07-30
NORTHERN MARIANA ISLANDS,4197,2025-07-30,2025-07-30
OHIO,240181,2025-07-30,2025-07-30
OKLAHOMA,55303,2025-07-30,2025-07-30
OREGON,90372,2025-07-30,2025-07-30
PENNSYLVANIA,239527,2025-07-30,2025-07-30
RHODE ISLAND,21255,2025-07-30,2025-07-30
SOUTH CAROLINA,88277,2025-07-30,2025-07-30
SOUTH DAKOTA,20197,2025-07-30,2025-07-30
TENNESSEE,118088,2025-07-30,2025-07-30
TEXAS,426875,2025-07-30,2025-07-30
UTAH,45352,2025-07-30,2025-07-30
VERMONT,11241,2025-07-30,2025-07-30
VIRGIN ISLANDS,1253,2025-07-30,2025-07-30
VIRGINIA,123539,2025-07-30,2025-07-30
WASHINGTON,107815,2025-07-30,2025-07-30
WEST VIRGINIA-PN (Non-Participating),NA,2025-07-30,2025-07-30
WEST VIRGINIA-RN,35382,2025-07-30,2025-07-30
WISCONSIN,119736,2025-07-30,2025-07-30
WYOMING,8616,2025-07-30,2025-07-30
TOTALS,5894903,2025-07-30,2025-07-30
