state,counts_lpn,updated_date,scrape_date
ALABAMA,14935,2024-08-21,2024-08-21
ALASKA,850,2024-08-21,2024-08-21
AMERICAN SAMOA,136,2024-08-21,2024-08-21
ARIZONA,10648,2024-08-21,2024-08-21
ARKANSAS,13934,2024-08-21,2024-08-21
CALIFORNIA-RN (Non-Participating),NA,2024-08-21,2024-08-21
CALIFORNIA-VN,112547,2024-08-21,2024-08-21
COLORADO,8451,2024-08-21,2024-08-21
CONNECTICUT,12741,2024-08-21,2024-08-21
DELAWARE,2955,2024-08-21,2024-08-21
DISTRICT OF COLUMBIA,2797,2024-08-21,2024-08-21
FLORIDA,63753,2024-08-21,2024-08-21
GEORGIA,29552,2024-08-21,2024-08-21
GUAM,189,2024-08-21,2024-08-21
HAWAII,2027,2024-08-21,2024-08-21
IDAHO,3534,2024-08-21,2024-08-21
ILLINOIS,26271,2024-08-21,2024-08-21
INDIANA,22691,2024-08-21,2024-08-21
IOWA,8949,2024-08-21,2024-08-21
KANSAS,9333,2024-08-21,2024-08-21
KENTUCKY,13160,2024-08-21,2024-08-21
LOUISIANA-PN,21819,2024-08-21,2024-08-21
LOUISIANA-RN (Non-Participating),NA,2024-08-21,2024-08-21
MAINE,1673,2024-08-21,2024-08-21
MARYLAND,11112,2024-08-21,2024-08-21
MASSACHUSETTS,19551,2024-08-21,2024-08-21
MICHIGAN,20878,2024-08-21,2024-08-21
MINNESOTA,17934,2024-08-21,2024-08-21
MISSISSIPPI,13576,2024-08-21,2024-08-21
MISSOURI,21994,2024-08-21,2024-08-21
MONTANA,2214,2024-08-21,2024-08-21
NEBRASKA,5282,2024-08-21,2024-08-21
NEVADA,4805,2024-08-21,2024-08-21
NEW HAMPSHIRE,3125,2024-08-21,2024-08-21
NEW JERSEY,23509,2024-08-21,2024-08-21
NEW MEXICO,2444,2024-08-21,2024-08-21
NEW YORK,75033,2024-08-21,2024-08-21
NORTH CAROLINA,22927,2024-08-21,2024-08-21
NORTH DAKOTA,2948,2024-08-21,2024-08-21
NORTHERN MARIANA ISLANDS,56,2024-08-21,2024-08-21
OHIO,55786,2024-08-21,2024-08-21
OKLAHOMA,16844,2024-08-21,2024-08-21
OREGON,6476,2024-08-21,2024-08-21
PENNSYLVANIA,47550,2024-08-21,2024-08-21
RHODE ISLAND,2601,2024-08-21,2024-08-21
SOUTH CAROLINA,11956,2024-08-21,2024-08-21
SOUTH DAKOTA,2729,2024-08-21,2024-08-21
TENNESSEE,29284,2024-08-21,2024-08-21
TEXAS,101896,2024-08-21,2024-08-21
UTAH,2538,2024-08-21,2024-08-21
VERMONT,1479,2024-08-21,2024-08-21
VIRGIN ISLANDS,85,2024-08-21,2024-08-21
VIRGINIA,26250,2024-08-21,2024-08-21
WASHINGTON,10485,2024-08-21,2024-08-21
WEST VIRGINIA-PN,7204,2024-08-21,2024-08-21
WEST VIRGINIA-RN (Non-Participating),NA,2024-08-21,2024-08-21
WISCONSIN,11689,2024-08-21,2024-08-21
WYOMING,1003,2024-08-21,2024-08-21
TOTALS,966188,2024-08-21,2024-08-21
