state,counts_all,updated_date,scrape_date
ALABAMA,110388,2026-08-31,2026-08-31
ALASKA,25825,2026-08-31,2026-08-31
AMERICAN SAMOA,248,2026-08-31,2026-08-31
ARIZONA,127227,2026-08-31,2026-08-31
ARKANSAS,64196,2026-08-31,2026-08-31
CALIFORNIA,741296,2026-08-31,2026-08-31
COLORADO,101614,2026-08-31,2026-08-31
CONNECTICUT,88322,2026-08-31,2026-08-31
DELAWARE,23212,2026-08-31,2026-08-31
DISTRICT OF COLUMBIA,48292,2026-08-31,2026-08-31
FLORIDA,449553,2026-08-31,2026-08-31
GEORGIA,180743,2026-08-31,2026-08-31
GUAM,1500,2026-08-31,2026-08-31
HAWAII,40483,2026-08-31,2026-08-31
IDAHO,33906,2026-08-31,2026-08-31
ILLINOIS,293501,2026-08-31,2026-08-31
INDIANA,156956,2026-08-31,2026-08-31
IOWA,68612,2026-08-31,2026-08-31
KANSAS,63640,2026-08-31,2026-08-31
KENTUCKY,94388,2026-08-31,2026-08-31
LOUISIANA,91250,2026-08-31,2026-08-31
MAINE,30542,2026-08-31,2026-08-31
MARYLAND,102578,2026-08-31,2026-08-31
MASSACHUSETTS,182136,2026-08-31,2026-08-31
MICHIGAN,213020,2026-08-31,2026-08-31
MINNESOTA,159100,2026-08-31,2026-08-31
MISSISSIPPI,70465,2026-08-31,2026-08-31
MISSOURI,144173,2026-08-31,2026-08-31
MONTANA,29577,2026-08-31,2026-08-31
NEBRASKA,39500,2026-08-31,2026-08-31
NEVADA,70032,2026-08-31,2026-08-31
NEW HAMPSHIRE,31172,2026-08-31,2026-08-31
NEW JERSEY,175150,2026-08-31,2026-08-31
NEW MEXICO,38530,2026-08-31,2026-08-31
NEW YORK,643473,2026-08-31,2026-08-31
NORTH CAROLINA,193215,2026-08-31,2026-08-31
NORTH DAKOTA,20610,2026-08-31,2026-08-31
NORTHERN MARIANA ISLANDS,3639,2026-08-31,2026-08-31
OHIO,292579,2026-08-31,2026-08-31
OKLAHOMA,74166,2026-08-31,2026-08-31
OREGON,100305,2026-08-31,2026-08-31
PENNSYLVANIA,286802,2026-08-31,2026-08-31
RHODE ISLAND,24096,2026-08-31,2026-08-31
SOUTH CAROLINA,101170,2026-08-31,2026-08-31
SOUTH DAKOTA,23551,2026-08-31,2026-08-31
TENNESSEE,149076,2026-08-31,2026-08-31
TEXAS,539394,2026-08-31,2026-08-31
UTAH,51879,2026-08-31,2026-08-31
VERMONT,13940,2026-08-31,2026-08-31
VIRGIN ISLANDS,1287,2026-08-31,2026-08-31
VIRGINIA,152213,2026-08-31,2026-08-31
WASHINGTON,118195,2026-08-31,2026-08-31
WEST VIRGINIA,40173,2026-08-31,2026-08-31
WISCONSIN,127839,2026-08-31,2026-08-31
WYOMING,10181,2026-08-31,2026-08-31
