state,counts_all,updated_date,scrape_date
ALABAMA,103973,2025-04-01,2025-04-01
ALASKA,20170,2025-04-01,2025-04-01
AMERICAN SAMOA,96,2025-04-01,2025-04-01
ARIZONA,127404,2025-04-01,2025-04-01
ARKANSAS,62044,2025-04-01,2025-04-01
CALIFORNIA,674480,2025-04-01,2025-04-01
COLORADO,96980,2025-04-01,2025-04-01
CONNECTICUT,94330,2025-04-01,2025-04-01
DELAWARE,24956,2025-04-01,2025-04-01
DISTRICT OF COLUMBIA,46615,2025-04-01,2025-04-01
FLORIDA,451749,2025-04-01,2025-04-01
GEORGIA,174105,2025-04-01,2025-04-01
GUAM,1461,2025-04-01,2025-04-01
HAWAII,42477,2025-04-01,2025-04-01
IDAHO,33677,2025-04-01,2025-04-01
ILLINOIS,266393,2025-04-01,2025-04-01
INDIANA,154258,2025-04-01,2025-04-01
IOWA,67008,2025-04-01,2025-04-01
KANSAS,62312,2025-04-01,2025-04-01
KENTUCKY,89305,2025-04-01,2025-04-01
LOUISIANA,87904,2025-04-01,2025-04-01
MAINE,30420,2025-04-01,2025-04-01
MARYLAND,101313,2025-04-01,2025-04-01
MASSACHUSETTS,181124,2025-04-01,2025-04-01
MICHIGAN,197840,2025-04-01,2025-04-01
MINNESOTA,152770,2025-04-01,2025-04-01
MISSISSIPPI,66373,2025-04-01,2025-04-01
MISSOURI,146590,2025-04-01,2025-04-01
MONTANA,26750,2025-04-01,2025-04-01
NEBRASKA,36971,2025-04-01,2025-04-01
NEVADA,65776,2025-04-01,2025-04-01
NEW HAMPSHIRE,30712,2025-04-01,2025-04-01
NEW JERSEY,175996,2025-04-01,2025-04-01
NEW MEXICO,36726,2025-04-01,2025-04-01
NEW YORK,575226,2025-04-01,2025-04-01
NORTH CAROLINA,185656,2025-04-01,2025-04-01
NORTH DAKOTA,19647,2025-04-01,2025-04-01
NORTHERN MARIANA ISLANDS,4515,2025-04-01,2025-04-01
OHIO,287436,2025-04-01,2025-04-01
OKLAHOMA,70805,2025-04-01,2025-04-01
OREGON,95386,2025-04-01,2025-04-01
PENNSYLVANIA,290306,2025-04-01,2025-04-01
RHODE ISLAND,22742,2025-04-01,2025-04-01
SOUTH CAROLINA,98234,2025-04-01,2025-04-01
SOUTH DAKOTA,22847,2025-04-01,2025-04-01
TENNESSEE,146329,2025-04-01,2025-04-01
TEXAS,522644,2025-04-01,2025-04-01
UTAH,46699,2025-04-01,2025-04-01
VERMONT,14892,2025-04-01,2025-04-01
VIRGIN ISLANDS,1409,2025-04-01,2025-04-01
VIRGINIA,148152,2025-04-01,2025-04-01
WASHINGTON,119015,2025-04-01,2025-04-01
WEST VIRGINIA,41928,2025-04-01,2025-04-01
WISCONSIN,129203,2025-04-01,2025-04-01
WYOMING,9030,2025-04-01,2025-04-01
