state,counts_lpn,updated_date,scrape_date
ALABAMA,16919,2022-04-12,2022-04-12
ALASKA,781,2022-04-12,2022-04-12
AMERICAN SAMOA,132,2022-04-12,2022-04-12
ARIZONA,11086,2022-04-12,2022-04-12
ARKANSAS,14049,2022-04-12,2022-04-12
CALIFORNIA-RN (Non-Participating),NA,2022-04-12,2022-04-12
CALIFORNIA-VN,106145,2022-04-12,2022-04-12
COLORADO,8166,2022-04-12,2022-04-12
CONNECTICUT,13989,2022-04-12,2022-04-12
DELAWARE,2664,2022-04-12,2022-04-12
DISTRICT OF COLUMBIA,2194,2022-04-12,2022-04-12
FLORIDA,62875,2022-04-12,2022-04-12
GEORGIA,30161,2022-04-12,2022-04-12
GUAM,215,2022-04-12,2022-04-12
HAWAII,1776,2022-04-12,2022-04-12
IDAHO,3579,2022-04-12,2022-04-12
ILLINOIS,26038,2022-04-12,2022-04-12
INDIANA,23300,2022-04-12,2022-04-12
IOWA,10074,2022-04-12,2022-04-12
KANSAS,9506,2022-04-12,2022-04-12
KENTUCKY,13028,2022-04-12,2022-04-12
LOUISIANA-PN,21095,2022-04-12,2022-04-12
LOUISIANA-RN (Non-Participating),NA,2022-04-12,2022-04-12
MAINE,1899,2022-04-12,2022-04-12
MARYLAND,11159,2022-04-12,2022-04-12
MASSACHUSETTS,20192,2022-04-12,2022-04-12
MICHIGAN (Non-Participating),NA,2022-04-12,2022-04-12
MINNESOTA,19309,2022-04-12,2022-04-12
MISSISSIPPI,12908,2022-04-12,2022-04-12
MISSOURI,24683,2022-04-12,2022-04-12
MONTANA,2319,2022-04-12,2022-04-12
NEBRASKA,5321,2022-04-12,2022-04-12
NEVADA,4476,2022-04-12,2022-04-12
NEW HAMPSHIRE,3102,2022-04-12,2022-04-12
NEW JERSEY,24218,2022-04-12,2022-04-12
NEW MEXICO,2448,2022-04-12,2022-04-12
NEW YORK,68714,2022-04-12,2022-04-12
NORTH CAROLINA,22695,2022-04-12,2022-04-12
NORTH DAKOTA,3096,2022-04-12,2022-04-12
NORTHERN MARIANA ISLANDS,50,2022-04-12,2022-04-12
OHIO,54721,2022-04-12,2022-04-12
OKLAHOMA,15731,2022-04-12,2022-04-12
OREGON,6017,2022-04-12,2022-04-12
PENNSYLVANIA,53529,2022-04-12,2022-04-12
RHODE ISLAND,2409,2022-04-12,2022-04-12
SOUTH CAROLINA,12492,2022-04-12,2022-04-12
SOUTH DAKOTA,2684,2022-04-12,2022-04-12
TENNESSEE,29908,2022-04-12,2022-04-12
TEXAS,104960,2022-04-12,2022-04-12
UTAH,2511,2022-04-12,2022-04-12
VERMONT,1600,2022-04-12,2022-04-12
VIRGIN ISLANDS,92,2022-04-12,2022-04-12
VIRGINIA,26836,2022-04-12,2022-04-12
WASHINGTON,11055,2022-04-12,2022-04-12
WEST VIRGINIA-PN,8162,2022-04-12,2022-04-12
WEST VIRGINIA-RN (Non-Participating),NA,2022-04-12,2022-04-12
WISCONSIN,15395,2022-04-12,2022-04-12
WYOMING,901,2022-04-12,2022-04-12
TOTALS,953364,2022-04-12,2022-04-12
