state,counts_rn,updated_date,scrape_date
ALABAMA,90766,2025-10-17,2025-10-17
ALASKA,21637,2025-10-17,2025-10-17
AMERICAN SAMOA,151,2025-10-17,2025-10-17
ARIZONA,115981,2025-10-17,2025-10-17
ARKANSAS,49071,2025-10-17,2025-10-17
CALIFORNIA-RN,585265,2025-10-17,2025-10-17
CALIFORNIA-VN (Non-Participating),NA,2025-10-17,2025-10-17
COLORADO,92581,2025-10-17,2025-10-17
CONNECTICUT,82866,2025-10-17,2025-10-17
DELAWARE,18786,2025-10-17,2025-10-17
DISTRICT OF COLUMBIA,47832,2025-10-17,2025-10-17
FLORIDA,387167,2025-10-17,2025-10-17
GEORGIA,148441,2025-10-17,2025-10-17
GUAM,1124,2025-10-17,2025-10-17
HAWAII,33513,2025-10-17,2025-10-17
IDAHO,27919,2025-10-17,2025-10-17
ILLINOIS,250953,2025-10-17,2025-10-17
INDIANA,138666,2025-10-17,2025-10-17
IOWA,58596,2025-10-17,2025-10-17
KANSAS,53688,2025-10-17,2025-10-17
KENTUCKY,79613,2025-10-17,2025-10-17
LOUISIANA-PN (Non-Participating),NA,2025-10-17,2025-10-17
LOUISIANA-RN,68418,2025-10-17,2025-10-17
MAINE,28873,2025-10-17,2025-10-17
MARYLAND,91302,2025-10-17,2025-10-17
MASSACHUSETTS,168300,2025-10-17,2025-10-17
MICHIGAN,180993,2025-10-17,2025-10-17
MINNESOTA,139517,2025-10-17,2025-10-17
MISSISSIPPI,53893,2025-10-17,2025-10-17
MISSOURI,118084,2025-10-17,2025-10-17
MONTANA,26581,2025-10-17,2025-10-17
NEBRASKA,32794,2025-10-17,2025-10-17
NEVADA,62545,2025-10-17,2025-10-17
NEW HAMPSHIRE,27790,2025-10-17,2025-10-17
NEW JERSEY,151076,2025-10-17,2025-10-17
NEW MEXICO,34696,2025-10-17,2025-10-17
NEW YORK,522642,2025-10-17,2025-10-17
NORTH CAROLINA,165362,2025-10-17,2025-10-17
NORTH DAKOTA,17805,2025-10-17,2025-10-17
NORTHERN MARIANA ISLANDS,4044,2025-10-17,2025-10-17
OHIO,240009,2025-10-17,2025-10-17
OKLAHOMA,55863,2025-10-17,2025-10-17
OREGON,90996,2025-10-17,2025-10-17
PENNSYLVANIA,241851,2025-10-17,2025-10-17
RHODE ISLAND,21636,2025-10-17,2025-10-17
SOUTH CAROLINA,89393,2025-10-17,2025-10-17
SOUTH DAKOTA,20281,2025-10-17,2025-10-17
TENNESSEE,118169,2025-10-17,2025-10-17
TEXAS,428090,2025-10-17,2025-10-17
UTAH,46102,2025-10-17,2025-10-17
VERMONT,11552,2025-10-17,2025-10-17
VIRGIN ISLANDS,1189,2025-10-17,2025-10-17
VIRGINIA,123568,2025-10-17,2025-10-17
WASHINGTON,110076,2025-10-17,2025-10-17
WEST VIRGINIA-PN (Non-Participating),NA,2025-10-17,2025-10-17
WEST VIRGINIA-RN,35715,2025-10-17,2025-10-17
WISCONSIN,121045,2025-10-17,2025-10-17
WYOMING,8709,2025-10-17,2025-10-17
TOTALS,5943575,2025-10-17,2025-10-17
