state,counts_rn,updated_date,scrape_date
ALABAMA,90035,2025-07-10,2025-07-10
ALASKA,20707,2025-07-10,2025-07-10
AMERICAN SAMOA,113,2025-07-10,2025-07-10
ARIZONA,118643,2025-07-10,2025-07-10
ARKANSAS,48967,2025-07-10,2025-07-10
CALIFORNIA-RN,572715,2025-07-10,2025-07-10
CALIFORNIA-VN (Non-Participating),NA,2025-07-10,2025-07-10
COLORADO,90922,2025-07-10,2025-07-10
CONNECTICUT,81833,2025-07-10,2025-07-10
DELAWARE,22210,2025-07-10,2025-07-10
DISTRICT OF COLUMBIA,45832,2025-07-10,2025-07-10
FLORIDA,380967,2025-07-10,2025-07-10
GEORGIA,146282,2025-07-10,2025-07-10
GUAM,1295,2025-07-10,2025-07-10
HAWAII,31641,2025-07-10,2025-07-10
IDAHO,31278,2025-07-10,2025-07-10
ILLINOIS,244589,2025-07-10,2025-07-10
INDIANA,136702,2025-07-10,2025-07-10
IOWA,58323,2025-07-10,2025-07-10
KANSAS,53758,2025-07-10,2025-07-10
KENTUCKY,78814,2025-07-10,2025-07-10
LOUISIANA-PN (Non-Participating),NA,2025-07-10,2025-07-10
LOUISIANA-RN,67868,2025-07-10,2025-07-10
MAINE,29151,2025-07-10,2025-07-10
MARYLAND,90884,2025-07-10,2025-07-10
MASSACHUSETTS,164290,2025-07-10,2025-07-10
MICHIGAN,179335,2025-07-10,2025-07-10
MINNESOTA,138562,2025-07-10,2025-07-10
MISSISSIPPI,53300,2025-07-10,2025-07-10
MISSOURI,117738,2025-07-10,2025-07-10
MONTANA,25687,2025-07-10,2025-07-10
NEBRASKA,32373,2025-07-10,2025-07-10
NEVADA,61920,2025-07-10,2025-07-10
NEW HAMPSHIRE,27691,2025-07-10,2025-07-10
NEW JERSEY,147574,2025-07-10,2025-07-10
NEW MEXICO,34381,2025-07-10,2025-07-10
NEW YORK,508168,2025-07-10,2025-07-10
NORTH CAROLINA,165088,2025-07-10,2025-07-10
NORTH DAKOTA,17576,2025-07-10,2025-07-10
NORTHERN MARIANA ISLANDS,4263,2025-07-10,2025-07-10
OHIO,240137,2025-07-10,2025-07-10
OKLAHOMA,55085,2025-07-10,2025-07-10
OREGON,89898,2025-07-10,2025-07-10
PENNSYLVANIA,238652,2025-07-10,2025-07-10
RHODE ISLAND,21116,2025-07-10,2025-07-10
SOUTH CAROLINA,87912,2025-07-10,2025-07-10
SOUTH DAKOTA,20203,2025-07-10,2025-07-10
TENNESSEE,117774,2025-07-10,2025-07-10
TEXAS,425108,2025-07-10,2025-07-10
UTAH,45110,2025-07-10,2025-07-10
VERMONT,11187,2025-07-10,2025-07-10
VIRGIN ISLANDS,1239,2025-07-10,2025-07-10
VIRGINIA,122886,2025-07-10,2025-07-10
WASHINGTON,107090,2025-07-10,2025-07-10
WEST VIRGINIA-PN (Non-Participating),NA,2025-07-10,2025-07-10
WEST VIRGINIA-RN,35332,2025-07-10,2025-07-10
WISCONSIN,119314,2025-07-10,2025-07-10
WYOMING,8586,2025-07-10,2025-07-10
TOTALS,5868104,2025-07-10,2025-07-10
