state,counts_lpn,updated_date,scrape_date
ALABAMA,16863,2022-03-12,2022-03-13
ALASKA,775,2022-03-12,2022-03-13
AMERICAN SAMOA,132,2022-03-12,2022-03-13
ARIZONA,11005,2022-03-12,2022-03-13
ARKANSAS,14102,2022-03-12,2022-03-13
CALIFORNIA-RN (Non-Participating),NA,2022-03-12,2022-03-13
CALIFORNIA-VN,105788,2022-03-12,2022-03-13
COLORADO,8120,2022-03-12,2022-03-13
CONNECTICUT,13941,2022-03-12,2022-03-13
DELAWARE,2608,2022-03-12,2022-03-13
DISTRICT OF COLUMBIA,2187,2022-03-12,2022-03-13
FLORIDA,62454,2022-03-12,2022-03-13
GEORGIA,30113,2022-03-12,2022-03-13
GUAM,214,2022-03-12,2022-03-13
HAWAII,1726,2022-03-12,2022-03-13
IDAHO,3559,2022-03-12,2022-03-13
ILLINOIS,25920,2022-03-12,2022-03-13
INDIANA,23227,2022-03-12,2022-03-13
IOWA,10094,2022-03-12,2022-03-13
KANSAS,9546,2022-03-12,2022-03-13
KENTUCKY,12957,2022-03-12,2022-03-13
LOUISIANA-PN,20999,2022-03-12,2022-03-13
LOUISIANA-RN (Non-Participating),NA,2022-03-12,2022-03-13
MAINE,1899,2022-03-12,2022-03-13
MARYLAND,11107,2022-03-12,2022-03-13
MASSACHUSETTS,20136,2022-03-12,2022-03-13
MICHIGAN (Non-Participating),NA,2022-03-12,2022-03-13
MINNESOTA,19405,2022-03-12,2022-03-13
MISSISSIPPI,12853,2022-03-12,2022-03-13
MISSOURI,24733,2022-03-12,2022-03-13
MONTANA,2304,2022-03-12,2022-03-13
NEBRASKA,5310,2022-03-12,2022-03-13
NEVADA,4444,2022-03-12,2022-03-13
NEW HAMPSHIRE,3113,2022-03-12,2022-03-13
NEW JERSEY,24132,2022-03-12,2022-03-13
NEW MEXICO,2451,2022-03-12,2022-03-13
NEW YORK,68512,2022-03-12,2022-03-13
NORTH CAROLINA,22680,2022-03-12,2022-03-13
NORTH DAKOTA,3080,2022-03-12,2022-03-13
NORTHERN MARIANA ISLANDS,48,2022-03-12,2022-03-13
OHIO,54450,2022-03-12,2022-03-13
OKLAHOMA,15630,2022-03-12,2022-03-13
OREGON,6020,2022-03-12,2022-03-13
PENNSYLVANIA,53344,2022-03-12,2022-03-13
RHODE ISLAND,2328,2022-03-12,2022-03-13
SOUTH CAROLINA,12441,2022-03-12,2022-03-13
SOUTH DAKOTA,2699,2022-03-12,2022-03-13
TENNESSEE,29947,2022-03-12,2022-03-13
TEXAS,105134,2022-03-12,2022-03-13
UTAH,2463,2022-03-12,2022-03-13
VERMONT,1556,2022-03-12,2022-03-13
VIRGIN ISLANDS,92,2022-03-12,2022-03-13
VIRGINIA,26848,2022-03-12,2022-03-13
WASHINGTON,11043,2022-03-12,2022-03-13
WEST VIRGINIA-PN,8120,2022-03-12,2022-03-13
WEST VIRGINIA-RN (Non-Participating),NA,2022-03-12,2022-03-13
WISCONSIN,15293,2022-03-12,2022-03-13
WYOMING,897,2022-03-12,2022-03-13
TOTALS,950842,2022-03-12,2022-03-13
