state,counts_rn,updated_date,scrape_date
ALABAMA,89991,2025-07-03,2025-07-03
ALASKA,20656,2025-07-03,2025-07-03
AMERICAN SAMOA,115,2025-07-03,2025-07-03
ARIZONA,118510,2025-07-03,2025-07-03
ARKANSAS,48929,2025-07-03,2025-07-03
CALIFORNIA-RN,571623,2025-07-03,2025-07-03
CALIFORNIA-VN (Non-Participating),NA,2025-07-03,2025-07-03
COLORADO,90745,2025-07-03,2025-07-03
CONNECTICUT,82349,2025-07-03,2025-07-03
DELAWARE,22162,2025-07-03,2025-07-03
DISTRICT OF COLUMBIA,45735,2025-07-03,2025-07-03
FLORIDA,380553,2025-07-03,2025-07-03
GEORGIA,146017,2025-07-03,2025-07-03
GUAM,1294,2025-07-03,2025-07-03
HAWAII,31539,2025-07-03,2025-07-03
IDAHO,31223,2025-07-03,2025-07-03
ILLINOIS,243969,2025-07-03,2025-07-03
INDIANA,136501,2025-07-03,2025-07-03
IOWA,58226,2025-07-03,2025-07-03
KANSAS,53588,2025-07-03,2025-07-03
KENTUCKY,78777,2025-07-03,2025-07-03
LOUISIANA-PN (Non-Participating),NA,2025-07-03,2025-07-03
LOUISIANA-RN,67789,2025-07-03,2025-07-03
MAINE,29154,2025-07-03,2025-07-03
MARYLAND,90650,2025-07-03,2025-07-03
MASSACHUSETTS,163986,2025-07-03,2025-07-03
MICHIGAN,179233,2025-07-03,2025-07-03
MINNESOTA,138007,2025-07-03,2025-07-03
MISSISSIPPI,53209,2025-07-03,2025-07-03
MISSOURI,117506,2025-07-03,2025-07-03
MONTANA,25616,2025-07-03,2025-07-03
NEBRASKA,32282,2025-07-03,2025-07-03
NEVADA,61924,2025-07-03,2025-07-03
NEW HAMPSHIRE,27914,2025-07-03,2025-07-03
NEW JERSEY,152906,2025-07-03,2025-07-03
NEW MEXICO,34303,2025-07-03,2025-07-03
NEW YORK,507761,2025-07-03,2025-07-03
NORTH CAROLINA,164917,2025-07-03,2025-07-03
NORTH DAKOTA,17564,2025-07-03,2025-07-03
NORTHERN MARIANA ISLANDS,4284,2025-07-03,2025-07-03
OHIO,240148,2025-07-03,2025-07-03
OKLAHOMA,54945,2025-07-03,2025-07-03
OREGON,89857,2025-07-03,2025-07-03
PENNSYLVANIA,238254,2025-07-03,2025-07-03
RHODE ISLAND,21069,2025-07-03,2025-07-03
SOUTH CAROLINA,87770,2025-07-03,2025-07-03
SOUTH DAKOTA,20180,2025-07-03,2025-07-03
TENNESSEE,117931,2025-07-03,2025-07-03
TEXAS,424407,2025-07-03,2025-07-03
UTAH,45040,2025-07-03,2025-07-03
VERMONT,11159,2025-07-03,2025-07-03
VIRGIN ISLANDS,1233,2025-07-03,2025-07-03
VIRGINIA,122537,2025-07-03,2025-07-03
WASHINGTON,107016,2025-07-03,2025-07-03
WEST VIRGINIA-PN (Non-Participating),NA,2025-07-03,2025-07-03
WEST VIRGINIA-RN,35259,2025-07-03,2025-07-03
WISCONSIN,119138,2025-07-03,2025-07-03
WYOMING,8573,2025-07-03,2025-07-03
TOTALS,5866023,2025-07-03,2025-07-03
