state,counts_lpn,updated_date,scrape_date
ALABAMA,17957,2023-02-14,2023-02-15
ALASKA,647,2023-02-14,2023-02-15
AMERICAN SAMOA,132,2023-02-14,2023-02-15
ARIZONA,11024,2023-02-14,2023-02-15
ARKANSAS,13963,2023-02-14,2023-02-15
CALIFORNIA-RN (Non-Participating),NA,2023-02-14,2023-02-15
CALIFORNIA-VN,107934,2023-02-14,2023-02-15
COLORADO,7614,2023-02-14,2023-02-15
CONNECTICUT,13189,2023-02-14,2023-02-15
DELAWARE,2929,2023-02-14,2023-02-15
DISTRICT OF COLUMBIA,2369,2023-02-14,2023-02-15
FLORIDA,66473,2023-02-14,2023-02-15
GEORGIA,30799,2023-02-14,2023-02-15
GUAM,233,2023-02-14,2023-02-15
HAWAII,2036,2023-02-14,2023-02-15
IDAHO,3289,2023-02-14,2023-02-15
ILLINOIS,27187,2023-02-14,2023-02-15
INDIANA,20788,2023-02-14,2023-02-15
IOWA,9122,2023-02-14,2023-02-15
KANSAS,9315,2023-02-14,2023-02-15
KENTUCKY,12792,2023-02-14,2023-02-15
LOUISIANA-PN,20983,2023-02-14,2023-02-15
LOUISIANA-RN (Non-Participating),NA,2023-02-14,2023-02-15
MAINE,1825,2023-02-14,2023-02-15
MARYLAND,11107,2023-02-14,2023-02-15
MASSACHUSETTS,20962,2023-02-14,2023-02-15
MICHIGAN,21663,2023-02-14,2023-02-15
MINNESOTA,18670,2023-02-14,2023-02-15
MISSISSIPPI,13782,2023-02-14,2023-02-15
MISSOURI,23101,2023-02-14,2023-02-15
MONTANA,2429,2023-02-14,2023-02-15
NEBRASKA,5638,2023-02-14,2023-02-15
NEVADA,4620,2023-02-14,2023-02-15
NEW HAMPSHIRE,3138,2023-02-14,2023-02-15
NEW JERSEY,23954,2023-02-14,2023-02-15
NEW MEXICO,2398,2023-02-14,2023-02-15
NEW YORK,71155,2023-02-14,2023-02-15
NORTH CAROLINA,22920,2023-02-14,2023-02-15
NORTH DAKOTA,2943,2023-02-14,2023-02-15
NORTHERN MARIANA ISLANDS,63,2023-02-14,2023-02-15
OHIO,50043,2023-02-14,2023-02-15
OKLAHOMA,16676,2023-02-14,2023-02-15
OREGON,6131,2023-02-14,2023-02-15
PENNSYLVANIA,49627,2023-02-14,2023-02-15
RHODE ISLAND,2848,2023-02-14,2023-02-15
SOUTH CAROLINA,12252,2023-02-14,2023-02-15
SOUTH DAKOTA,2682,2023-02-14,2023-02-15
TENNESSEE,29808,2023-02-14,2023-02-15
TEXAS,103757,2023-02-14,2023-02-15
UTAH,2649,2023-02-14,2023-02-15
VERMONT,1856,2023-02-14,2023-02-15
VIRGIN ISLANDS,93,2023-02-14,2023-02-15
VIRGINIA,26639,2023-02-14,2023-02-15
WASHINGTON,11172,2023-02-14,2023-02-15
WEST VIRGINIA-PN,8014,2023-02-14,2023-02-15
WEST VIRGINIA-RN (Non-Participating),NA,2023-02-14,2023-02-15
WISCONSIN,16324,2023-02-14,2023-02-15
WYOMING,715,2023-02-14,2023-02-15
TOTALS,972429,2023-02-14,2023-02-15
