state,counts_all,updated_date,scrape_date
ALABAMA,106021,2025-08-20,2025-08-20
ALASKA,21936,2025-08-20,2025-08-20
AMERICAN SAMOA,183,2025-08-20,2025-08-20
ARIZONA,125286,2025-08-20,2025-08-20
ARKANSAS,63037,2025-08-20,2025-08-20
CALIFORNIA,694089,2025-08-20,2025-08-20
COLORADO,99535,2025-08-20,2025-08-20
CONNECTICUT,95135,2025-08-20,2025-08-20
DELAWARE,25784,2025-08-20,2025-08-20
DISTRICT OF COLUMBIA,49733,2025-08-20,2025-08-20
FLORIDA,441147,2025-08-20,2025-08-20
GEORGIA,175043,2025-08-20,2025-08-20
GUAM,1525,2025-08-20,2025-08-20
HAWAII,34348,2025-08-20,2025-08-20
IDAHO,34875,2025-08-20,2025-08-20
ILLINOIS,272003,2025-08-20,2025-08-20
INDIANA,158534,2025-08-20,2025-08-20
IOWA,67367,2025-08-20,2025-08-20
KANSAS,63100,2025-08-20,2025-08-20
KENTUCKY,92080,2025-08-20,2025-08-20
LOUISIANA,90042,2025-08-20,2025-08-20
MAINE,30650,2025-08-20,2025-08-20
MARYLAND,102744,2025-08-20,2025-08-20
MASSACHUSETTS,187406,2025-08-20,2025-08-20
MICHIGAN,200981,2025-08-20,2025-08-20
MINNESOTA,157050,2025-08-20,2025-08-20
MISSISSIPPI,68184,2025-08-20,2025-08-20
MISSOURI,141936,2025-08-20,2025-08-20
MONTANA,28234,2025-08-20,2025-08-20
NEBRASKA,38250,2025-08-20,2025-08-20
NEVADA,67051,2025-08-20,2025-08-20
NEW HAMPSHIRE,30837,2025-08-20,2025-08-20
NEW JERSEY,173057,2025-08-20,2025-08-20
NEW MEXICO,37017,2025-08-20,2025-08-20
NEW YORK,592911,2025-08-20,2025-08-20
NORTH CAROLINA,188396,2025-08-20,2025-08-20
NORTH DAKOTA,20498,2025-08-20,2025-08-20
NORTHERN MARIANA ISLANDS,4215,2025-08-20,2025-08-20
OHIO,292950,2025-08-20,2025-08-20
OKLAHOMA,72329,2025-08-20,2025-08-20
OREGON,97328,2025-08-20,2025-08-20
PENNSYLVANIA,290754,2025-08-20,2025-08-20
RHODE ISLAND,23882,2025-08-20,2025-08-20
SOUTH CAROLINA,101037,2025-08-20,2025-08-20
SOUTH DAKOTA,22990,2025-08-20,2025-08-20
TENNESSEE,147213,2025-08-20,2025-08-20
TEXAS,527363,2025-08-20,2025-08-20
UTAH,48299,2025-08-20,2025-08-20
VERMONT,13000,2025-08-20,2025-08-20
VIRGIN ISLANDS,1309,2025-08-20,2025-08-20
VIRGINIA,149891,2025-08-20,2025-08-20
WASHINGTON,119468,2025-08-20,2025-08-20
WEST VIRGINIA,42643,2025-08-20,2025-08-20
WISCONSIN,130641,2025-08-20,2025-08-20
WYOMING,9453,2025-08-20,2025-08-20
