state,counts_lpn,updated_date,scrape_date
ALABAMA,16954,2026-09-05,2026-09-06
ALASKA,976,2026-09-05,2026-09-06
AMERICAN SAMOA,72,2026-09-05,2026-09-06
ARIZONA,10776,2026-09-05,2026-09-06
ARKANSAS,13880,2026-09-05,2026-09-06
CALIFORNIA-RN (Non-Participating),NA,2026-09-05,2026-09-06
CALIFORNIA-VN,118195,2026-09-05,2026-09-06
COLORADO,8293,2026-09-05,2026-09-06
CONNECTICUT,12581,2026-09-05,2026-09-06
DELAWARE,3216,2026-09-05,2026-09-06
DISTRICT OF COLUMBIA,2208,2026-09-05,2026-09-06
FLORIDA,62831,2026-09-05,2026-09-06
GEORGIA,29529,2026-09-05,2026-09-06
GUAM,195,2026-09-05,2026-09-06
HAWAII,2043,2026-09-05,2026-09-06
IDAHO,3093,2026-09-05,2026-09-06
ILLINOIS,26999,2026-09-05,2026-09-06
INDIANA,22410,2026-09-05,2026-09-06
IOWA,9151,2026-09-05,2026-09-06
KANSAS,9233,2026-09-05,2026-09-06
KENTUCKY,12972,2026-09-05,2026-09-06
LOUISIANA-PN,22084,2026-09-05,2026-09-06
LOUISIANA-RN (Non-Participating),NA,2026-09-05,2026-09-06
MAINE,1542,2026-09-05,2026-09-06
MARYLAND,11380,2026-09-05,2026-09-06
MASSACHUSETTS,19947,2026-09-05,2026-09-06
MICHIGAN,20835,2026-09-05,2026-09-06
MINNESOTA,17162,2026-09-05,2026-09-06
MISSISSIPPI,13999,2026-09-05,2026-09-06
MISSOURI,21370,2026-09-05,2026-09-06
MONTANA,2168,2026-09-05,2026-09-06
NEBRASKA,5098,2026-09-05,2026-09-06
NEVADA,4811,2026-09-05,2026-09-06
NEW HAMPSHIRE,3083,2026-09-05,2026-09-06
NEW JERSEY,23709,2026-09-05,2026-09-06
NEW MEXICO,2548,2026-09-05,2026-09-06
NEW YORK,81121,2026-09-05,2026-09-06
NORTH CAROLINA,23112,2026-09-05,2026-09-06
NORTH DAKOTA,2705,2026-09-05,2026-09-06
NORTHERN MARIANA ISLANDS,48,2026-09-05,2026-09-06
OHIO,56980,2026-09-05,2026-09-06
OKLAHOMA,17339,2026-09-05,2026-09-06
OREGON,6937,2026-09-05,2026-09-06
PENNSYLVANIA,47055,2026-09-05,2026-09-06
RHODE ISLAND,2669,2026-09-05,2026-09-06
SOUTH CAROLINA,12304,2026-09-05,2026-09-06
SOUTH DAKOTA,2833,2026-09-05,2026-09-06
TENNESSEE,29152,2026-09-05,2026-09-06
TEXAS,100033,2026-09-05,2026-09-06
UTAH,2720,2026-09-05,2026-09-06
VERMONT,1363,2026-09-05,2026-09-06
VIRGIN ISLANDS,81,2026-09-05,2026-09-06
VIRGINIA,26135,2026-09-05,2026-09-06
WASHINGTON,10013,2026-09-05,2026-09-06
WEST VIRGINIA-PN,7096,2026-09-05,2026-09-06
WEST VIRGINIA-RN (Non-Participating),NA,2026-09-05,2026-09-06
WISCONSIN,12187,2026-09-05,2026-09-06
WYOMING,973,2026-09-05,2026-09-06
TOTALS,978199,2026-09-05,2026-09-06
