state,counts_rn,updated_date,scrape_date
ALABAMA,87507,2025-01-15,2025-01-15
ALASKA,18508,2025-01-15,2025-01-15
AMERICAN SAMOA,63,2025-01-15,2025-01-15
ARIZONA,114997,2025-01-15,2025-01-15
ARKANSAS,48102,2025-01-15,2025-01-15
CALIFORNIA-RN,550744,2025-01-15,2025-01-15
CALIFORNIA-VN (Non-Participating),NA,2025-01-15,2025-01-15
COLORADO,87989,2025-01-15,2025-01-15
CONNECTICUT,82201,2025-01-15,2025-01-15
DELAWARE,21680,2025-01-15,2025-01-15
DISTRICT OF COLUMBIA,42141,2025-01-15,2025-01-15
FLORIDA,381840,2025-01-15,2025-01-15
GEORGIA,147095,2025-01-15,2025-01-15
GUAM,1252,2025-01-15,2025-01-15
HAWAII,38858,2025-01-15,2025-01-15
IDAHO,29977,2025-01-15,2025-01-15
ILLINOIS,256626,2025-01-15,2025-01-15
INDIANA,132181,2025-01-15,2025-01-15
IOWA,58289,2025-01-15,2025-01-15
KANSAS,53073,2025-01-15,2025-01-15
KENTUCKY,76203,2025-01-15,2025-01-15
LOUISIANA-PN (Non-Participating),NA,2025-01-15,2025-01-15
LOUISIANA-RN,67181,2025-01-15,2025-01-15
MAINE,28850,2025-01-15,2025-01-15
MARYLAND,89412,2025-01-15,2025-01-15
MASSACHUSETTS,157775,2025-01-15,2025-01-15
MICHIGAN,175453,2025-01-15,2025-01-15
MINNESOTA,133841,2025-01-15,2025-01-15
MISSISSIPPI,51079,2025-01-15,2025-01-15
MISSOURI,124573,2025-01-15,2025-01-15
MONTANA,25465,2025-01-15,2025-01-15
NEBRASKA,31200,2025-01-15,2025-01-15
NEVADA,60266,2025-01-15,2025-01-15
NEW HAMPSHIRE,27418,2025-01-15,2025-01-15
NEW JERSEY,149474,2025-01-15,2025-01-15
NEW MEXICO,34024,2025-01-15,2025-01-15
NEW YORK,489551,2025-01-15,2025-01-15
NORTH CAROLINA,161986,2025-01-15,2025-01-15
NORTH DAKOTA,16760,2025-01-15,2025-01-15
NORTHERN MARIANA ISLANDS,4526,2025-01-15,2025-01-15
OHIO,234544,2025-01-15,2025-01-15
OKLAHOMA,52745,2025-01-15,2025-01-15
OREGON,86787,2025-01-15,2025-01-15
PENNSYLVANIA,238351,2025-01-15,2025-01-15
RHODE ISLAND,25752,2025-01-15,2025-01-15
SOUTH CAROLINA,84394,2025-01-15,2025-01-15
SOUTH DAKOTA,19990,2025-01-15,2025-01-15
TENNESSEE,116348,2025-01-15,2025-01-15
TEXAS,415413,2025-01-15,2025-01-15
UTAH,47700,2025-01-15,2025-01-15
VERMONT,13187,2025-01-15,2025-01-15
VIRGIN ISLANDS,1328,2025-01-15,2025-01-15
VIRGINIA,120831,2025-01-15,2025-01-15
WASHINGTON,108122,2025-01-15,2025-01-15
WEST VIRGINIA-PN (Non-Participating),NA,2025-01-15,2025-01-15
WEST VIRGINIA-RN,33676,2025-01-15,2025-01-15
WISCONSIN,114853,2025-01-15,2025-01-15
WYOMING,8181,2025-01-15,2025-01-15
TOTALS,5780362,2025-01-15,2025-01-15
