state,counts_lpn,updated_date,scrape_date
ALABAMA,15853,2025-04-04,2025-04-04
ALASKA,721,2025-04-04,2025-04-04
AMERICAN SAMOA,23,2025-04-04,2025-04-04
ARIZONA,11066,2025-04-04,2025-04-04
ARKANSAS,13706,2025-04-04,2025-04-04
CALIFORNIA-RN (Non-Participating),NA,2025-04-04,2025-04-04
CALIFORNIA-VN,113613,2025-04-04,2025-04-04
COLORADO,7461,2025-04-04,2025-04-04
CONNECTICUT,12663,2025-04-04,2025-04-04
DELAWARE,3117,2025-04-04,2025-04-04
DISTRICT OF COLUMBIA,2871,2025-04-04,2025-04-04
FLORIDA,65760,2025-04-04,2025-04-04
GEORGIA,30566,2025-04-04,2025-04-04
GUAM,190,2025-04-04,2025-04-04
HAWAII,2256,2025-04-04,2025-04-04
IDAHO,3241,2025-04-04,2025-04-04
ILLINOIS,27600,2025-04-04,2025-04-04
INDIANA,20349,2025-04-04,2025-04-04
IOWA,8736,2025-04-04,2025-04-04
KANSAS,9031,2025-04-04,2025-04-04
KENTUCKY,12540,2025-04-04,2025-04-04
LOUISIANA-PN,21288,2025-04-04,2025-04-04
LOUISIANA-RN (Non-Participating),NA,2025-04-04,2025-04-04
MAINE,1648,2025-04-04,2025-04-04
MARYLAND,11140,2025-04-04,2025-04-04
MASSACHUSETTS,20333,2025-04-04,2025-04-04
MICHIGAN,20609,2025-04-04,2025-04-04
MINNESOTA,17457,2025-04-04,2025-04-04
MISSISSIPPI,14341,2025-04-04,2025-04-04
MISSOURI,22881,2025-04-04,2025-04-04
MONTANA,2126,2025-04-04,2025-04-04
NEBRASKA,5399,2025-04-04,2025-04-04
NEVADA,4767,2025-04-04,2025-04-04
NEW HAMPSHIRE,3185,2025-04-04,2025-04-04
NEW JERSEY,24413,2025-04-04,2025-04-04
NEW MEXICO,2404,2025-04-04,2025-04-04
NEW YORK,76692,2025-04-04,2025-04-04
NORTH CAROLINA,22827,2025-04-04,2025-04-04
NORTH DAKOTA,2640,2025-04-04,2025-04-04
NORTHERN MARIANA ISLANDS,54,2025-04-04,2025-04-04
OHIO,50998,2025-04-04,2025-04-04
OKLAHOMA,16873,2025-04-04,2025-04-04
OREGON,6554,2025-04-04,2025-04-04
PENNSYLVANIA,49530,2025-04-04,2025-04-04
RHODE ISLAND,2341,2025-04-04,2025-04-04
SOUTH CAROLINA,12373,2025-04-04,2025-04-04
SOUTH DAKOTA,2765,2025-04-04,2025-04-04
TENNESSEE,29307,2025-04-04,2025-04-04
TEXAS,101189,2025-04-04,2025-04-04
UTAH,2680,2025-04-04,2025-04-04
VERMONT,1567,2025-04-04,2025-04-04
VIRGIN ISLANDS,77,2025-04-04,2025-04-04
VIRGINIA,26186,2025-04-04,2025-04-04
WASHINGTON,10290,2025-04-04,2025-04-04
WEST VIRGINIA-PN,7626,2025-04-04,2025-04-04
WEST VIRGINIA-RN (Non-Participating),NA,2025-04-04,2025-04-04
WISCONSIN,12441,2025-04-04,2025-04-04
WYOMING,707,2025-04-04,2025-04-04
TOTALS,969071,2025-04-04,2025-04-04
