state,counts_rn,updated_date,scrape_date
ALABAMA,93016,2026-08-04,2026-08-04
ALASKA,24702,2026-08-04,2026-08-04
AMERICAN SAMOA,178,2026-08-04,2026-08-04
ARIZONA,116023,2026-08-04,2026-08-04
ARKANSAS,50037,2026-08-04,2026-08-04
CALIFORNIA-RN,619534,2026-08-04,2026-08-04
CALIFORNIA-VN (Non-Participating),NA,2026-08-04,2026-08-04
COLORADO,92836,2026-08-04,2026-08-04
CONNECTICUT,76413,2026-08-04,2026-08-04
DELAWARE,19887,2026-08-04,2026-08-04
DISTRICT OF COLUMBIA,45661,2026-08-04,2026-08-04
FLORIDA,395162,2026-08-04,2026-08-04
GEORGIA,150574,2026-08-04,2026-08-04
GUAM,1277,2026-08-04,2026-08-04
HAWAII,38040,2026-08-04,2026-08-04
IDAHO,30162,2026-08-04,2026-08-04
ILLINOIS,264445,2026-08-04,2026-08-04
INDIANA,133995,2026-08-04,2026-08-04
IOWA,59491,2026-08-04,2026-08-04
KANSAS,54121,2026-08-04,2026-08-04
KENTUCKY,81203,2026-08-04,2026-08-04
LOUISIANA-PN (Non-Participating),NA,2026-08-04,2026-08-04
LOUISIANA-RN,68985,2026-08-04,2026-08-04
MAINE,28986,2026-08-04,2026-08-04
MARYLAND,91233,2026-08-04,2026-08-04
MASSACHUSETTS,162489,2026-08-04,2026-08-04
MICHIGAN,192028,2026-08-04,2026-08-04
MINNESOTA,140954,2026-08-04,2026-08-04
MISSISSIPPI,56397,2026-08-04,2026-08-04
MISSOURI,122573,2026-08-04,2026-08-04
MONTANA,27186,2026-08-04,2026-08-04
NEBRASKA,34342,2026-08-04,2026-08-04
NEVADA,65084,2026-08-04,2026-08-04
NEW HAMPSHIRE,28070,2026-08-04,2026-08-04
NEW JERSEY,150400,2026-08-04,2026-08-04
NEW MEXICO,35698,2026-08-04,2026-08-04
NEW YORK,559254,2026-08-04,2026-08-04
NORTH CAROLINA,169365,2026-08-04,2026-08-04
NORTH DAKOTA,17830,2026-08-04,2026-08-04
NORTHERN MARIANA ISLANDS,3622,2026-08-04,2026-08-04
OHIO,235002,2026-08-04,2026-08-04
OKLAHOMA,56600,2026-08-04,2026-08-04
OREGON,93212,2026-08-04,2026-08-04
PENNSYLVANIA,239077,2026-08-04,2026-08-04
RHODE ISLAND,21313,2026-08-04,2026-08-04
SOUTH CAROLINA,88317,2026-08-04,2026-08-04
SOUTH DAKOTA,20659,2026-08-04,2026-08-04
TENNESSEE,119914,2026-08-04,2026-08-04
TEXAS,437194,2026-08-04,2026-08-04
UTAH,49076,2026-08-04,2026-08-04
VERMONT,12500,2026-08-04,2026-08-04
VIRGIN ISLANDS,1192,2026-08-04,2026-08-04
VIRGINIA,125349,2026-08-04,2026-08-04
WASHINGTON,108001,2026-08-04,2026-08-04
WEST VIRGINIA-PN (Non-Participating),NA,2026-08-04,2026-08-04
WEST VIRGINIA-RN,32974,2026-08-04,2026-08-04
WISCONSIN,115149,2026-08-04,2026-08-04
WYOMING,9175,2026-08-04,2026-08-04
TOTALS,6065957,2026-08-04,2026-08-04
