state,counts_rn,updated_date,scrape_date
ALABAMA,87418,2024-12-06,2024-12-06
ALASKA,23931,2024-12-06,2024-12-06
AMERICAN SAMOA,64,2024-12-06,2024-12-06
ARIZONA,114421,2024-12-06,2024-12-06
ARKANSAS,47685,2024-12-06,2024-12-06
CALIFORNIA-RN,547215,2024-12-06,2024-12-06
CALIFORNIA-VN (Non-Participating),NA,2024-12-06,2024-12-06
COLORADO,87534,2024-12-06,2024-12-06
CONNECTICUT,83012,2024-12-06,2024-12-06
DELAWARE,21524,2024-12-06,2024-12-06
DISTRICT OF COLUMBIA,41565,2024-12-06,2024-12-06
FLORIDA,381003,2024-12-06,2024-12-06
GEORGIA,146650,2024-12-06,2024-12-06
GUAM,1236,2024-12-06,2024-12-06
HAWAII,38381,2024-12-06,2024-12-06
IDAHO,29627,2024-12-06,2024-12-06
ILLINOIS,254958,2024-12-06,2024-12-06
INDIANA,131656,2024-12-06,2024-12-06
IOWA,58310,2024-12-06,2024-12-06
KANSAS,53046,2024-12-06,2024-12-06
KENTUCKY,75016,2024-12-06,2024-12-06
LOUISIANA-PN (Non-Participating),NA,2024-12-06,2024-12-06
LOUISIANA-RN,67060,2024-12-06,2024-12-06
MAINE,28893,2024-12-06,2024-12-06
MARYLAND,89376,2024-12-06,2024-12-06
MASSACHUSETTS,157146,2024-12-06,2024-12-06
MICHIGAN,175166,2024-12-06,2024-12-06
MINNESOTA,133888,2024-12-06,2024-12-06
MISSISSIPPI,54878,2024-12-06,2024-12-06
MISSOURI,124425,2024-12-06,2024-12-06
MONTANA,25200,2024-12-06,2024-12-06
NEBRASKA,31070,2024-12-06,2024-12-06
NEVADA,60521,2024-12-06,2024-12-06
NEW HAMPSHIRE,27342,2024-12-06,2024-12-06
NEW JERSEY,148731,2024-12-06,2024-12-06
NEW MEXICO,34009,2024-12-06,2024-12-06
NEW YORK,484729,2024-12-06,2024-12-06
NORTH CAROLINA,161677,2024-12-06,2024-12-06
NORTH DAKOTA,17922,2024-12-06,2024-12-06
NORTHERN MARIANA ISLANDS,4587,2024-12-06,2024-12-06
OHIO,233625,2024-12-06,2024-12-06
OKLAHOMA,52830,2024-12-06,2024-12-06
OREGON,86424,2024-12-06,2024-12-06
PENNSYLVANIA,237424,2024-12-06,2024-12-06
RHODE ISLAND,25675,2024-12-06,2024-12-06
SOUTH CAROLINA,83917,2024-12-06,2024-12-06
SOUTH DAKOTA,19977,2024-12-06,2024-12-06
TENNESSEE,116825,2024-12-06,2024-12-06
TEXAS,414629,2024-12-06,2024-12-06
UTAH,47642,2024-12-06,2024-12-06
VERMONT,13114,2024-12-06,2024-12-06
VIRGIN ISLANDS,1313,2024-12-06,2024-12-06
VIRGINIA,120917,2024-12-06,2024-12-06
WASHINGTON,108157,2024-12-06,2024-12-06
WEST VIRGINIA-PN (Non-Participating),NA,2024-12-06,2024-12-06
WEST VIRGINIA-RN,33488,2024-12-06,2024-12-06
WISCONSIN,114327,2024-12-06,2024-12-06
WYOMING,9577,2024-12-06,2024-12-06
TOTALS,5770733,2024-12-06,2024-12-06
