state,counts_lpn,updated_date,scrape_date
ALABAMA,16955,2026-09-19,2026-09-20
ALASKA,981,2026-09-19,2026-09-20
AMERICAN SAMOA,71,2026-09-19,2026-09-20
ARIZONA,10815,2026-09-19,2026-09-20
ARKANSAS,13886,2026-09-19,2026-09-20
CALIFORNIA-RN (Non-Participating),NA,2026-09-19,2026-09-20
CALIFORNIA-VN,118671,2026-09-19,2026-09-20
COLORADO,8310,2026-09-19,2026-09-20
CONNECTICUT,12508,2026-09-19,2026-09-20
DELAWARE,3239,2026-09-19,2026-09-20
DISTRICT OF COLUMBIA,2158,2026-09-19,2026-09-20
FLORIDA,62959,2026-09-19,2026-09-20
GEORGIA,29652,2026-09-19,2026-09-20
GUAM,195,2026-09-19,2026-09-20
HAWAII,2053,2026-09-19,2026-09-20
IDAHO,3121,2026-09-19,2026-09-20
ILLINOIS,27157,2026-09-19,2026-09-20
INDIANA,22502,2026-09-19,2026-09-20
IOWA,9095,2026-09-19,2026-09-20
KANSAS,9250,2026-09-19,2026-09-20
KENTUCKY,12989,2026-09-19,2026-09-20
LOUISIANA-PN,22124,2026-09-19,2026-09-20
LOUISIANA-RN (Non-Participating),NA,2026-09-19,2026-09-20
MAINE,1543,2026-09-19,2026-09-20
MARYLAND,11388,2026-09-19,2026-09-20
MASSACHUSETTS,20007,2026-09-19,2026-09-20
MICHIGAN,20874,2026-09-19,2026-09-20
MINNESOTA,17191,2026-09-19,2026-09-20
MISSISSIPPI,14089,2026-09-19,2026-09-20
MISSOURI,21483,2026-09-19,2026-09-20
MONTANA,2172,2026-09-19,2026-09-20
NEBRASKA,5113,2026-09-19,2026-09-20
NEVADA,4814,2026-09-19,2026-09-20
NEW HAMPSHIRE,3079,2026-09-19,2026-09-20
NEW JERSEY,23776,2026-09-19,2026-09-20
NEW MEXICO,2555,2026-09-19,2026-09-20
NEW YORK,81324,2026-09-19,2026-09-20
NORTH CAROLINA,23212,2026-09-19,2026-09-20
NORTH DAKOTA,2709,2026-09-19,2026-09-20
NORTHERN MARIANA ISLANDS,47,2026-09-19,2026-09-20
OHIO,56989,2026-09-19,2026-09-20
OKLAHOMA,17384,2026-09-19,2026-09-20
OREGON,6957,2026-09-19,2026-09-20
PENNSYLVANIA,47238,2026-09-19,2026-09-20
RHODE ISLAND,2687,2026-09-19,2026-09-20
SOUTH CAROLINA,12327,2026-09-19,2026-09-20
SOUTH DAKOTA,2860,2026-09-19,2026-09-20
TENNESSEE,29062,2026-09-19,2026-09-20
TEXAS,100467,2026-09-19,2026-09-20
UTAH,2758,2026-09-19,2026-09-20
VERMONT,1379,2026-09-19,2026-09-20
VIRGIN ISLANDS,81,2026-09-19,2026-09-20
VIRGINIA,26225,2026-09-19,2026-09-20
WASHINGTON,10004,2026-09-19,2026-09-20
WEST VIRGINIA-PN,7134,2026-09-19,2026-09-20
WEST VIRGINIA-RN (Non-Participating),NA,2026-09-19,2026-09-20
WISCONSIN,12226,2026-09-19,2026-09-20
WYOMING,974,2026-09-19,2026-09-20
TOTALS,980819,2026-09-19,2026-09-20
