state,counts_lpn,updated_date,scrape_date
ALABAMA,16787,2025-11-29,2025-11-30
ALASKA,839,2025-11-29,2025-11-30
AMERICAN SAMOA,69,2025-11-29,2025-11-30
ARIZONA,10864,2025-11-29,2025-11-30
ARKANSAS,13744,2025-11-29,2025-11-30
CALIFORNIA-RN (Non-Participating),NA,2025-11-29,2025-11-30
CALIFORNIA-VN,116030,2025-11-29,2025-11-30
COLORADO,7878,2025-11-29,2025-11-30
CONNECTICUT,12821,2025-11-29,2025-11-30
DELAWARE,3364,2025-11-29,2025-11-30
DISTRICT OF COLUMBIA,3022,2025-11-29,2025-11-30
FLORIDA,59031,2025-11-29,2025-11-30
GEORGIA,28219,2025-11-29,2025-11-30
GUAM,180,2025-11-29,2025-11-30
HAWAII,1817,2025-11-29,2025-11-30
IDAHO,3439,2025-11-29,2025-11-30
ILLINOIS,25197,2025-11-29,2025-11-30
INDIANA,21310,2025-11-29,2025-11-30
IOWA,8883,2025-11-29,2025-11-30
KANSAS,9127,2025-11-29,2025-11-30
KENTUCKY,12168,2025-11-29,2025-11-30
LOUISIANA-PN,22111,2025-11-29,2025-11-30
LOUISIANA-RN (Non-Participating),NA,2025-11-29,2025-11-30
MAINE,1584,2025-11-29,2025-11-30
MARYLAND,11373,2025-11-29,2025-11-30
MASSACHUSETTS,21379,2025-11-29,2025-11-30
MICHIGAN,20801,2025-11-29,2025-11-30
MINNESOTA,17393,2025-11-29,2025-11-30
MISSISSIPPI,14939,2025-11-29,2025-11-30
MISSOURI,23785,2025-11-29,2025-11-30
MONTANA,2200,2025-11-29,2025-11-30
NEBRASKA,4742,2025-11-29,2025-11-30
NEVADA,4780,2025-11-29,2025-11-30
NEW HAMPSHIRE,3144,2025-11-29,2025-11-30
NEW JERSEY,24090,2025-11-29,2025-11-30
NEW MEXICO,2488,2025-11-29,2025-11-30
NEW YORK,78919,2025-11-29,2025-11-30
NORTH CAROLINA,23095,2025-11-29,2025-11-30
NORTH DAKOTA,2850,2025-11-29,2025-11-30
NORTHERN MARIANA ISLANDS,52,2025-11-29,2025-11-30
OHIO,53987,2025-11-29,2025-11-30
OKLAHOMA,16477,2025-11-29,2025-11-30
OREGON,6755,2025-11-29,2025-11-30
PENNSYLVANIA,51402,2025-11-29,2025-11-30
RHODE ISLAND,2643,2025-11-29,2025-11-30
SOUTH CAROLINA,12776,2025-11-29,2025-11-30
SOUTH DAKOTA,2818,2025-11-29,2025-11-30
TENNESSEE,29295,2025-11-29,2025-11-30
TEXAS,101108,2025-11-29,2025-11-30
UTAH,2801,2025-11-29,2025-11-30
VERMONT,1782,2025-11-29,2025-11-30
VIRGIN ISLANDS,79,2025-11-29,2025-11-30
VIRGINIA,26289,2025-11-29,2025-11-30
WASHINGTON,10202,2025-11-29,2025-11-30
WEST VIRGINIA-PN,7417,2025-11-29,2025-11-30
WEST VIRGINIA-RN (Non-Participating),NA,2025-11-29,2025-11-30
WISCONSIN,10764,2025-11-29,2025-11-30
WYOMING,829,2025-11-29,2025-11-30
TOTALS,971938,2025-11-29,2025-11-30
