state,counts_lpn,updated_date,scrape_date
ALABAMA,17244,2021-12-29,2021-12-30
ALASKA,761,2021-12-29,2021-12-30
AMERICAN SAMOA,132,2021-12-29,2021-12-30
ARIZONA,10818,2021-12-29,2021-12-30
ARKANSAS,14303,2021-12-29,2021-12-30
CALIFORNIA-RN (Non-Participating),NA,2021-12-29,2021-12-30
CALIFORNIA-VN,105939,2021-12-29,2021-12-30
COLORADO,8032,2021-12-29,2021-12-30
CONNECTICUT,13824,2021-12-29,2021-12-30
DELAWARE,3167,2021-12-29,2021-12-30
DISTRICT OF COLUMBIA,2177,2021-12-29,2021-12-30
FLORIDA,61399,2021-12-29,2021-12-30
GEORGIA,29726,2021-12-29,2021-12-30
GUAM,211,2021-12-29,2021-12-30
HAWAII,1679,2021-12-29,2021-12-30
IDAHO,3521,2021-12-29,2021-12-30
ILLINOIS,25611,2021-12-29,2021-12-30
INDIANA,22887,2021-12-29,2021-12-30
IOWA,10065,2021-12-29,2021-12-30
KANSAS,9629,2021-12-29,2021-12-30
KENTUCKY,12738,2021-12-29,2021-12-30
LOUISIANA-PN,21832,2021-12-29,2021-12-30
LOUISIANA-RN (Non-Participating),NA,2021-12-29,2021-12-30
MAINE,1899,2021-12-29,2021-12-30
MARYLAND,11281,2021-12-29,2021-12-30
MASSACHUSETTS,19854,2021-12-29,2021-12-30
MICHIGAN (Non-Participating),NA,2021-12-29,2021-12-30
MINNESOTA,19637,2021-12-29,2021-12-30
MISSISSIPPI,14080,2021-12-29,2021-12-30
MISSOURI,24507,2021-12-29,2021-12-30
MONTANA,2414,2021-12-29,2021-12-30
NEBRASKA,5208,2021-12-29,2021-12-30
NEVADA,4386,2021-12-29,2021-12-30
NEW HAMPSHIRE,3086,2021-12-29,2021-12-30
NEW JERSEY,23857,2021-12-29,2021-12-30
NEW MEXICO,2476,2021-12-29,2021-12-30
NEW YORK,68032,2021-12-29,2021-12-30
NORTH CAROLINA,22762,2021-12-29,2021-12-30
NORTH DAKOTA,3447,2021-12-29,2021-12-30
NORTHERN MARIANA ISLANDS,48,2021-12-29,2021-12-30
OHIO,53653,2021-12-29,2021-12-30
OKLAHOMA,15593,2021-12-29,2021-12-30
OREGON,6011,2021-12-29,2021-12-30
PENNSYLVANIA,52744,2021-12-29,2021-12-30
RHODE ISLAND,2557,2021-12-29,2021-12-30
SOUTH CAROLINA,12354,2021-12-29,2021-12-30
SOUTH DAKOTA,2675,2021-12-29,2021-12-30
TENNESSEE,30135,2021-12-29,2021-12-30
TEXAS,105592,2021-12-29,2021-12-30
UTAH,2801,2021-12-29,2021-12-30
VERMONT,2586,2021-12-29,2021-12-30
VIRGIN ISLANDS,92,2021-12-29,2021-12-30
VIRGINIA,27017,2021-12-29,2021-12-30
WASHINGTON,11075,2021-12-29,2021-12-30
WEST VIRGINIA-PN,7978,2021-12-29,2021-12-30
WEST VIRGINIA-RN (Non-Participating),NA,2021-12-29,2021-12-30
WISCONSIN,15042,2021-12-29,2021-12-30
WYOMING,865,2021-12-29,2021-12-30
TOTALS,951439,2021-12-29,2021-12-30
