state,counts_rn,updated_date,scrape_date
ALABAMA,94451,2022-02-16,2022-02-17
ALASKA,18435,2022-02-16,2022-02-17
AMERICAN SAMOA,166,2022-02-16,2022-02-17
ARIZONA,103947,2022-02-16,2022-02-17
ARKANSAS,45098,2022-02-16,2022-02-17
CALIFORNIA-RN,467944,2022-02-16,2022-02-17
CALIFORNIA-VN (Non-Participating),NA,2022-02-16,2022-02-17
COLORADO,82056,2022-02-16,2022-02-17
CONNECTICUT,82299,2022-02-16,2022-02-17
DELAWARE,19492,2022-02-16,2022-02-17
DISTRICT OF COLUMBIA,30644,2022-02-16,2022-02-17
FLORIDA,350707,2022-02-16,2022-02-17
GEORGIA,140874,2022-02-16,2022-02-17
GUAM,1612,2022-02-16,2022-02-17
HAWAII,27431,2022-02-16,2022-02-17
IDAHO,26213,2022-02-16,2022-02-17
ILLINOIS,221132,2022-02-16,2022-02-17
INDIANA,120623,2022-02-16,2022-02-17
IOWA,58945,2022-02-16,2022-02-17
KANSAS,53487,2022-02-16,2022-02-17
KENTUCKY,72994,2022-02-16,2022-02-17
LOUISIANA-PN (Non-Participating),NA,2022-02-16,2022-02-17
LOUISIANA-RN,63175,2022-02-16,2022-02-17
MAINE,28055,2022-02-16,2022-02-17
MARYLAND,87194,2022-02-16,2022-02-17
MASSACHUSETTS,154982,2022-02-16,2022-02-17
MICHIGAN (Non-Participating),NA,2022-02-16,2022-02-17
MINNESOTA,120251,2022-02-16,2022-02-17
MISSISSIPPI,50941,2022-02-16,2022-02-17
MISSOURI,117209,2022-02-16,2022-02-17
MONTANA,19637,2022-02-16,2022-02-17
NEBRASKA,31573,2022-02-16,2022-02-17
NEVADA,52563,2022-02-16,2022-02-17
NEW HAMPSHIRE,25739,2022-02-16,2022-02-17
NEW JERSEY,140893,2022-02-16,2022-02-17
NEW MEXICO,30276,2022-02-16,2022-02-17
NEW YORK,358224,2022-02-16,2022-02-17
NORTH CAROLINA,149532,2022-02-16,2022-02-17
NORTH DAKOTA,16047,2022-02-16,2022-02-17
NORTHERN MARIANA ISLANDS,3185,2022-02-16,2022-02-17
OHIO,223322,2022-02-16,2022-02-17
OKLAHOMA,51969,2022-02-16,2022-02-17
OREGON,74032,2022-02-16,2022-02-17
PENNSYLVANIA,234297,2022-02-16,2022-02-17
RHODE ISLAND,27789,2022-02-16,2022-02-17
SOUTH CAROLINA,78232,2022-02-16,2022-02-17
SOUTH DAKOTA,19353,2022-02-16,2022-02-17
TENNESSEE,110544,2022-02-16,2022-02-17
TEXAS,368077,2022-02-16,2022-02-17
UTAH,40778,2022-02-16,2022-02-17
VERMONT,20575,2022-02-16,2022-02-17
VIRGIN ISLANDS,1316,2022-02-16,2022-02-17
VIRGINIA,112698,2022-02-16,2022-02-17
WASHINGTON,118508,2022-02-16,2022-02-17
WEST VIRGINIA-PN (Non-Participating),NA,2022-02-16,2022-02-17
WEST VIRGINIA-RN,33552,2022-02-16,2022-02-17
WISCONSIN,112410,2022-02-16,2022-02-17
WYOMING,8992,2022-02-16,2022-02-17
TOTALS,5104470,2022-02-16,2022-02-17
