state,counts_rn,updated_date,scrape_date
ALABAMA,88016,2025-02-19,2025-02-19
ALASKA,18925,2025-02-19,2025-02-19
AMERICAN SAMOA,83,2025-02-19,2025-02-19
ARIZONA,116002,2025-02-19,2025-02-19
ARKANSAS,48229,2025-02-19,2025-02-19
CALIFORNIA-RN,555758,2025-02-19,2025-02-19
CALIFORNIA-VN (Non-Participating),NA,2025-02-19,2025-02-19
COLORADO,88719,2025-02-19,2025-02-19
CONNECTICUT,82338,2025-02-19,2025-02-19
DELAWARE,21868,2025-02-19,2025-02-19
DISTRICT OF COLUMBIA,42880,2025-02-19,2025-02-19
FLORIDA,384185,2025-02-19,2025-02-19
GEORGIA,148571,2025-02-19,2025-02-19
GUAM,1258,2025-02-19,2025-02-19
HAWAII,39474,2025-02-19,2025-02-19
IDAHO,30251,2025-02-19,2025-02-19
ILLINOIS,235760,2025-02-19,2025-02-19
INDIANA,133288,2025-02-19,2025-02-19
IOWA,58212,2025-02-19,2025-02-19
KANSAS,53138,2025-02-19,2025-02-19
KENTUCKY,76460,2025-02-19,2025-02-19
LOUISIANA-PN (Non-Participating),NA,2025-02-19,2025-02-19
LOUISIANA-RN,66371,2025-02-19,2025-02-19
MAINE,28815,2025-02-19,2025-02-19
MARYLAND,89870,2025-02-19,2025-02-19
MASSACHUSETTS,158893,2025-02-19,2025-02-19
MICHIGAN,176555,2025-02-19,2025-02-19
MINNESOTA,134459,2025-02-19,2025-02-19
MISSISSIPPI,51728,2025-02-19,2025-02-19
MISSOURI,125203,2025-02-19,2025-02-19
MONTANA,24184,2025-02-19,2025-02-19
NEBRASKA,31450,2025-02-19,2025-02-19
NEVADA,60649,2025-02-19,2025-02-19
NEW HAMPSHIRE,27473,2025-02-19,2025-02-19
NEW JERSEY,150348,2025-02-19,2025-02-19
NEW MEXICO,34138,2025-02-19,2025-02-19
NEW YORK,492313,2025-02-19,2025-02-19
NORTH CAROLINA,162581,2025-02-19,2025-02-19
NORTH DAKOTA,16909,2025-02-19,2025-02-19
NORTHERN MARIANA ISLANDS,4482,2025-02-19,2025-02-19
OHIO,235668,2025-02-19,2025-02-19
OKLAHOMA,53355,2025-02-19,2025-02-19
OREGON,87861,2025-02-19,2025-02-19
PENNSYLVANIA,239799,2025-02-19,2025-02-19
RHODE ISLAND,25903,2025-02-19,2025-02-19
SOUTH CAROLINA,85308,2025-02-19,2025-02-19
SOUTH DAKOTA,20068,2025-02-19,2025-02-19
TENNESSEE,116756,2025-02-19,2025-02-19
TEXAS,419706,2025-02-19,2025-02-19
UTAH,43307,2025-02-19,2025-02-19
VERMONT,13242,2025-02-19,2025-02-19
VIRGIN ISLANDS,1317,2025-02-19,2025-02-19
VIRGINIA,121440,2025-02-19,2025-02-19
WASHINGTON,108461,2025-02-19,2025-02-19
WEST VIRGINIA-PN (Non-Participating),NA,2025-02-19,2025-02-19
WEST VIRGINIA-RN,34039,2025-02-19,2025-02-19
WISCONSIN,116034,2025-02-19,2025-02-19
WYOMING,8256,2025-02-19,2025-02-19
TOTALS,5790356,2025-02-19,2025-02-19
