state,counts_all,updated_date,scrape_date
ALABAMA,114224,2022-07-25,2022-07-26
ALASKA,20933,2022-07-25,2022-07-26
AMERICAN SAMOA,299,2022-07-25,2022-07-26
ARIZONA,119124,2022-07-25,2022-07-26
ARKANSAS,60003,2022-07-25,2022-07-26
CALIFORNIA,588739,2022-07-25,2022-07-26
COLORADO,93857,2022-07-25,2022-07-26
CONNECTICUT,100691,2022-07-25,2022-07-26
DELAWARE,23270,2022-07-25,2022-07-26
DISTRICT OF COLUMBIA,35108,2022-07-25,2022-07-26
FLORIDA,422659,2022-07-25,2022-07-26
GEORGIA,167569,2022-07-25,2022-07-26
GUAM,1786,2022-07-25,2022-07-26
HAWAII,32509,2022-07-25,2022-07-26
IDAHO,31323,2022-07-25,2022-07-26
ILLINOIS,253491,2022-07-25,2022-07-26
INDIANA,148852,2022-07-25,2022-07-26
IOWA,69604,2022-07-25,2022-07-26
KANSAS,63480,2022-07-25,2022-07-26
KENTUCKY,89039,2022-07-25,2022-07-26
LOUISIANA,86466,2022-07-25,2022-07-26
MAINE,30616,2022-07-25,2022-07-26
MARYLAND,99246,2022-07-25,2022-07-26
MASSACHUSETTS,182568,2022-07-25,2022-07-26
MICHIGAN (Non-Participating),NA,2022-07-25,2022-07-26
MINNESOTA,143011,2022-07-25,2022-07-26
MISSISSIPPI,65415,2022-07-25,2022-07-26
MISSOURI,142573,2022-07-25,2022-07-26
MONTANA,23207,2022-07-25,2022-07-26
NEBRASKA,38026,2022-07-25,2022-07-26
NEVADA,60021,2022-07-25,2022-07-26
NEW HAMPSHIRE,29440,2022-07-25,2022-07-26
NEW JERSEY,160530,2022-07-25,2022-07-26
NEW MEXICO,33491,2022-07-25,2022-07-26
NEW YORK,439091,2022-07-25,2022-07-26
NORTH CAROLINA,175958,2022-07-25,2022-07-26
NORTH DAKOTA,20116,2022-07-25,2022-07-26
NORTHERN MARIANA ISLANDS,3774,2022-07-25,2022-07-26
OHIO,288824,2022-07-25,2022-07-26
OKLAHOMA,67784,2022-07-25,2022-07-26
OREGON,84729,2022-07-25,2022-07-26
PENNSYLVANIA,283789,2022-07-25,2022-07-26
RHODE ISLAND,30203,2022-07-25,2022-07-26
SOUTH CAROLINA,88446,2022-07-25,2022-07-26
SOUTH DAKOTA,22356,2022-07-25,2022-07-26
TENNESSEE,142174,2022-07-25,2022-07-26
TEXAS,480969,2022-07-25,2022-07-26
UTAH,45283,2022-07-25,2022-07-26
VERMONT,23412,2022-07-25,2022-07-26
VIRGIN ISLANDS,1682,2022-07-25,2022-07-26
VIRGINIA,141406,2022-07-25,2022-07-26
WASHINGTON,135566,2022-07-25,2022-07-26
WEST VIRGINIA,42616,2022-07-25,2022-07-26
WISCONSIN,131172,2022-07-25,2022-07-26
WYOMING,10362,2022-07-25,2022-07-26
