state,counts_rn,updated_date,scrape_date
ALABAMA,89554,2025-06-18,2025-06-18
ALASKA,20463,2025-06-18,2025-06-18
AMERICAN SAMOA,115,2025-06-18,2025-06-18
ARIZONA,117875,2025-06-18,2025-06-18
ARKANSAS,48848,2025-06-18,2025-06-18
CALIFORNIA-RN,568843,2025-06-18,2025-06-18
CALIFORNIA-VN (Non-Participating),NA,2025-06-18,2025-06-18
COLORADO,90409,2025-06-18,2025-06-18
CONNECTICUT,82168,2025-06-18,2025-06-18
DELAWARE,22068,2025-06-18,2025-06-18
DISTRICT OF COLUMBIA,45464,2025-06-18,2025-06-18
FLORIDA,378704,2025-06-18,2025-06-18
GEORGIA,145069,2025-06-18,2025-06-18
GUAM,1283,2025-06-18,2025-06-18
HAWAII,40997,2025-06-18,2025-06-18
IDAHO,31085,2025-06-18,2025-06-18
ILLINOIS,242644,2025-06-18,2025-06-18
INDIANA,135613,2025-06-18,2025-06-18
IOWA,58006,2025-06-18,2025-06-18
KANSAS,53510,2025-06-18,2025-06-18
KENTUCKY,78523,2025-06-18,2025-06-18
LOUISIANA-PN (Non-Participating),NA,2025-06-18,2025-06-18
LOUISIANA-RN,67400,2025-06-18,2025-06-18
MAINE,29038,2025-06-18,2025-06-18
MARYLAND,90457,2025-06-18,2025-06-18
MASSACHUSETTS,163026,2025-06-18,2025-06-18
MICHIGAN,178455,2025-06-18,2025-06-18
MINNESOTA,137281,2025-06-18,2025-06-18
MISSISSIPPI,52860,2025-06-18,2025-06-18
MISSOURI,116587,2025-06-18,2025-06-18
MONTANA,25400,2025-06-18,2025-06-18
NEBRASKA,31964,2025-06-18,2025-06-18
NEVADA,61547,2025-06-18,2025-06-18
NEW HAMPSHIRE,27681,2025-06-18,2025-06-18
NEW JERSEY,152169,2025-06-18,2025-06-18
NEW MEXICO,34315,2025-06-18,2025-06-18
NEW YORK,506588,2025-06-18,2025-06-18
NORTH CAROLINA,164408,2025-06-18,2025-06-18
NORTH DAKOTA,17527,2025-06-18,2025-06-18
NORTHERN MARIANA ISLANDS,4312,2025-06-18,2025-06-18
OHIO,239387,2025-06-18,2025-06-18
OKLAHOMA,54493,2025-06-18,2025-06-18
OREGON,89524,2025-06-18,2025-06-18
PENNSYLVANIA,236757,2025-06-18,2025-06-18
RHODE ISLAND,20928,2025-06-18,2025-06-18
SOUTH CAROLINA,87315,2025-06-18,2025-06-18
SOUTH DAKOTA,20108,2025-06-18,2025-06-18
TENNESSEE,117092,2025-06-18,2025-06-18
TEXAS,423136,2025-06-18,2025-06-18
UTAH,44713,2025-06-18,2025-06-18
VERMONT,11037,2025-06-18,2025-06-18
VIRGIN ISLANDS,1264,2025-06-18,2025-06-18
VIRGINIA,122190,2025-06-18,2025-06-18
WASHINGTON,106452,2025-06-18,2025-06-18
WEST VIRGINIA-PN (Non-Participating),NA,2025-06-18,2025-06-18
WEST VIRGINIA-RN,35006,2025-06-18,2025-06-18
WISCONSIN,118180,2025-06-18,2025-06-18
WYOMING,8526,2025-06-18,2025-06-18
TOTALS,5848364,2025-06-18,2025-06-18
