state,counts_rn,updated_date,scrape_date
ALABAMA,99132,2023-01-14,2023-01-15
ALASKA,16987,2023-01-14,2023-01-15
AMERICAN SAMOA,167,2023-01-14,2023-01-15
ARIZONA,107577,2023-01-14,2023-01-15
ARKANSAS,46057,2023-01-14,2023-01-15
CALIFORNIA-RN,497519,2023-01-14,2023-01-15
CALIFORNIA-VN (Non-Participating),NA,2023-01-14,2023-01-15
COLORADO,85303,2023-01-14,2023-01-15
CONNECTICUT,90542,2023-01-14,2023-01-15
DELAWARE,21262,2023-01-14,2023-01-15
DISTRICT OF COLUMBIA,36685,2023-01-14,2023-01-15
FLORIDA,361875,2023-01-14,2023-01-15
GEORGIA,140849,2023-01-14,2023-01-15
GUAM,1300,2023-01-14,2023-01-15
HAWAII,33478,2023-01-14,2023-01-15
IDAHO,28906,2023-01-14,2023-01-15
ILLINOIS,213511,2023-01-14,2023-01-15
INDIANA,128598,2023-01-14,2023-01-15
IOWA,57844,2023-01-14,2023-01-15
KANSAS,53086,2023-01-14,2023-01-15
KENTUCKY,73921,2023-01-14,2023-01-15
LOUISIANA-PN (Non-Participating),NA,2023-01-14,2023-01-15
LOUISIANA-RN,65852,2023-01-14,2023-01-15
MAINE,28735,2023-01-14,2023-01-15
MARYLAND,87932,2023-01-14,2023-01-15
MASSACHUSETTS,149404,2023-01-14,2023-01-15
MICHIGAN (Non-Participating),NA,2023-01-14,2023-01-15
MINNESOTA,129241,2023-01-14,2023-01-15
MISSISSIPPI,49396,2023-01-14,2023-01-15
MISSOURI,122278,2023-01-14,2023-01-15
MONTANA,21853,2023-01-14,2023-01-15
NEBRASKA,31220,2023-01-14,2023-01-15
NEVADA,56729,2023-01-14,2023-01-15
NEW HAMPSHIRE,26636,2023-01-14,2023-01-15
NEW JERSEY,142805,2023-01-14,2023-01-15
NEW MEXICO,31587,2023-01-14,2023-01-15
NEW YORK,387644,2023-01-14,2023-01-15
NORTH CAROLINA,154135,2023-01-14,2023-01-15
NORTH DAKOTA,16328,2023-01-14,2023-01-15
NORTHERN MARIANA ISLANDS,3712,2023-01-14,2023-01-15
OHIO,239726,2023-01-14,2023-01-15
OKLAHOMA,50085,2023-01-14,2023-01-15
OREGON,80863,2023-01-14,2023-01-15
PENNSYLVANIA,239783,2023-01-14,2023-01-15
RHODE ISLAND,29409,2023-01-14,2023-01-15
SOUTH CAROLINA,79345,2023-01-14,2023-01-15
SOUTH DAKOTA,19673,2023-01-14,2023-01-15
TENNESSEE,113109,2023-01-14,2023-01-15
TEXAS,381390,2023-01-14,2023-01-15
UTAH,44195,2023-01-14,2023-01-15
VERMONT,22038,2023-01-14,2023-01-15
VIRGIN ISLANDS,1139,2023-01-14,2023-01-15
VIRGINIA,115993,2023-01-14,2023-01-15
WASHINGTON,126888,2023-01-14,2023-01-15
WEST VIRGINIA-PN (Non-Participating),NA,2023-01-14,2023-01-15
WEST VIRGINIA-RN,34726,2023-01-14,2023-01-15
WISCONSIN,118266,2023-01-14,2023-01-15
WYOMING,8151,2023-01-14,2023-01-15
TOTALS,5304865,2023-01-14,2023-01-15
