state,counts_all,updated_date,scrape_date
ALABAMA,107640,2026-01-05,2026-04-30
ALASKA,23174,2026-01-05,2026-04-30
AMERICAN SAMOA,228,2026-01-05,2026-04-30
ARIZONA,127854,2026-01-05,2026-04-30
ARKANSAS,62992,2026-01-05,2026-04-30
CALIFORNIA,707672,2026-01-05,2026-04-30
COLORADO,96783,2026-01-05,2026-04-30
CONNECTICUT,94572,2026-01-05,2026-04-30
DELAWARE,22452,2026-01-05,2026-04-30
DISTRICT OF COLUMBIA,51998,2026-01-05,2026-04-30
FLORIDA,449830,2026-01-05,2026-04-30
GEORGIA,177678,2026-01-05,2026-04-30
GUAM,1346,2026-01-05,2026-04-30
HAWAII,36317,2026-01-05,2026-04-30
IDAHO,31953,2026-01-05,2026-04-30
ILLINOIS,279849,2026-01-05,2026-04-30
INDIANA,148884,2026-01-05,2026-04-30
IOWA,67339,2026-01-05,2026-04-30
KANSAS,62456,2026-01-05,2026-04-30
KENTUCKY,90296,2026-01-05,2026-04-30
LOUISIANA,90541,2026-01-05,2026-04-30
MAINE,30246,2026-01-05,2026-04-30
MARYLAND,101876,2026-01-05,2026-04-30
MASSACHUSETTS,191402,2026-01-05,2026-04-30
MICHIGAN,201569,2026-01-05,2026-04-30
MINNESOTA,156221,2026-01-05,2026-04-30
MISSISSIPPI,67068,2026-01-05,2026-04-30
MISSOURI,142520,2026-01-05,2026-04-30
MONTANA,29329,2026-01-05,2026-04-30
NEBRASKA,37775,2026-01-05,2026-04-30
NEVADA,67519,2026-01-05,2026-04-30
NEW HAMPSHIRE,30830,2026-01-05,2026-04-30
NEW JERSEY,176768,2026-01-05,2026-04-30
NEW MEXICO,37070,2026-01-05,2026-04-30
NEW YORK,610499,2026-01-05,2026-04-30
NORTH CAROLINA,187871,2026-01-05,2026-04-30
NORTH DAKOTA,19284,2026-01-05,2026-04-30
NORTHERN MARIANA ISLANDS,3904,2026-01-05,2026-04-30
OHIO,281075,2026-01-05,2026-04-30
OKLAHOMA,72315,2026-01-05,2026-04-30
OREGON,97803,2026-01-05,2026-04-30
PENNSYLVANIA,287682,2026-01-05,2026-04-30
RHODE ISLAND,24511,2026-01-05,2026-04-30
SOUTH CAROLINA,102891,2026-01-05,2026-04-30
SOUTH DAKOTA,23070,2026-01-05,2026-04-30
TENNESSEE,147169,2026-01-05,2026-04-30
TEXAS,527659,2026-01-05,2026-04-30
UTAH,49523,2026-01-05,2026-04-30
VERMONT,13536,2026-01-05,2026-04-30
VIRGIN ISLANDS,1164,2026-01-05,2026-04-30
VIRGINIA,149059,2026-01-05,2026-04-30
WASHINGTON,116994,2026-01-05,2026-04-30
WEST VIRGINIA,43380,2026-01-05,2026-04-30
WISCONSIN,132601,2026-01-05,2026-04-30
WYOMING,9628,2026-01-05,2026-04-30
